id,name,description,res_id,is_item
10424058,horcrux - celestial bow i,A Shadow Equipment upgrade material used for the grade I Horcrux - Celestial Bow.\nUsed to level up Divine Weapon - Celestial Bow and its Shadow Equipment skill level.,10424058.0,1
10424059,horcrux - dark dagger i,A Shadow Equipment upgrade material used for the grade I Horcrux - Dark Dagger.\nUsed to level up Divine Weapon - Dark Dagger and its Shadow Equipment skill level.,10424059.0,1
10424060,horcrux - bone blade i,A Shadow Equipment upgrade material used for the grade I Horcrux - Bone Blade.\nUsed to level up Divine Weapon - Bone Blade and its Shadow Equipment skill level.,10424060.0,1
10424061,horcrux - spirit shield i,A Shadow Equipment upgrade material used for the grade I Horcrux - Spirit Shield.\nUsed to level up Divine Weapon - Spirit Shield and its Shadow Equipment skill level.,10424061.0,1
10424062,horcrux - light shield i,A Shadow Equipment upgrade material used for the grade I Horcrux - Light Shield.\nUsed to level up Divine Weapon - Light Shield and its Shadow Equipment skill level.,10424062.0,1
10424063,luminary soulstone i,A grade I Luminary Soulstone that is covered in dust and contains a dark unknown power.\nA Shadow Equipment ore used to produce Shadow Equipment upgrade materials.,10424063.0,1
10424064,luminary soulstone ii,A grade II Luminary Soulstone that is covered in dust and contains a dark unknown power.\nA Shadow Equipment ore used to produce Shadow Equipment upgrade materials.,10424064.0,1
10424065,luminary soulstone iii,A grade III Luminary Soulstone that is covered in dust and contains a dark unknown power.\nA Shadow Equipment ore used to produce Shadow Equipment upgrade materials.,10424065.0,1
10424066,luminary soulstone iv,A grade IV Luminary Soulstone that is covered in dust and contains a dark unknown power.\nA Shadow Equipment ore used to produce Shadow Equipment upgrade materials.,10424066.0,1
10424067,horcrux soulstone i,A grade I Horcrux Soulstone that emanates pure energy.\nA Shadow Equipment ore that is used to produce Divine Weapon upgrade materials.,10424067.0,1
10424068,horcrux soulstone ii,A grade II Horcrux Soulstone that emanates pure energy.\nA Shadow Equipment ore that is used to produce Divine Weapon upgrade materials.,10424068.0,1
10424069,horcrux soulstone iii,A grade III Horcrux Soulstone that emanates pure energy.\nA Shadow Equipment ore that is used to produce Divine Weapon upgrade materials.,10424069.0,1
10424070,horcrux soulstone iv,A grade IV Horcrux Soulstone that emanates pure energy.\nA Shadow Equipment ore that is used to produce Divine Weapon upgrade materials.,10424070.0,1
10424085,luminary - esteemed sword ii,A Shadow Equipment upgrade material used for the grade II Luminary - Esteemed Sword.\nUsed to level up Shadow Equipment - Esteemed Sword and its Shadow Equipment skill level.,10424085.0,1
10424086,luminary - esteemed sword iii,A Shadow Equipment upgrade material used for the grade III Luminary - Esteemed Sword.\nUsed to level up Shadow Equipment - Esteemed Sword and its Shadow Equipment skill level.,10424086.0,1
10424087,luminary - esteemed sword iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Esteemed Sword.\nUsed to level up Shadow Equipment - Esteemed Sword and its Shadow Equipment skill level.,10424087.0,1
10424088,horcrux - sacred sword ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Sacred Sword.\nUsed to level up Divine Weapon - Sacred Sword and its Shadow Equipment skill level.,10424088.0,1
10424089,horcrux - sacred sword iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Sacred Sword.\nUsed to level up Divine Weapon - Sacred Sword and its Shadow Equipment skill level.,10424089.0,1
10424090,horcrux - sacred sword iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Sacred Sword.\nUsed to level up Divine Weapon - Sacred Sword and its Shadow Equipment skill level.,10424090.0,1
10424091,luminary - conquering spear ii,A Shadow Equipment upgrade material used for the grade II Luminary - Conquering Spear.\nUsed to level up Shadow Equipment - Conquering Spear and its Shadow Equipment skill level.,10424091.0,1
10424092,luminary - conquering spear iii,A Shadow Equipment upgrade material used for the grade III Luminary - Conquering Spear.\nUsed to level up Shadow Equipment - Conquering Spear and its Shadow Equipment skill level.,10424092.0,1
10424093,luminary - conquering spear iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Conquering Spear.\nUsed to level up Shadow Equipment - Conquering Spear and its Shadow Equipment skill level.,10424093.0,1
10424094,horcrux - clear spear ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Clear Spear.\nUsed to level up Divine Weapon - Clear Spear and its Shadow Equipment skill level.,10424094.0,1
10424095,horcrux - clear spear iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Clear Spear.\nUsed to level up Divine Weapon - Clear Spear and its Shadow Equipment skill level.,10424095.0,1
10424096,horcrux - clear spear iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Clear Spear.\nUsed to level up Divine Weapon - Clear Spear and its Shadow Equipment skill level.,10424096.0,1
10424097,luminary - loyal sword ii,A Shadow Equipment upgrade material used for the grade II Luminary - Loyal Sword.\nUsed to level up Shadow Equipment - Loyal Sword and its Shadow Equipment skill level.,10424097.0,1
10424098,luminary - loyal sword iii,A Shadow Equipment upgrade material used for the grade III Luminary - Loyal Sword.\nUsed to level up Shadow Equipment - Loyal Sword and its Shadow Equipment skill level.,10424098.0,1
10424099,luminary - loyal sword iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Loyal Sword.\nUsed to level up Shadow Equipment - Loyal Sword and its Shadow Equipment skill level.,10424099.0,1
10424100,horcrux - royal sword ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Royal Sword.\nUsed to level up Divine Weapon - Royal Sword and its Shadow Equipment skill level.,10424100.0,1
10424101,horcrux - royal sword iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Royal Sword.\nUsed to level up Divine Weapon - Royal Sword and its Shadow Equipment skill level.,10424101.0,1
10424102,horcrux - royal sword iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Royal Sword.\nUsed to level up Divine Weapon - Royal Sword and its Shadow Equipment skill level.,10424102.0,1
10424103,luminary - strong hammer ii,A Shadow Equipment upgrade material used for the grade II Luminary - Strong Hammer.\nUsed to level up Shadow Equipment - Strong Hammer and its Shadow Equipment skill level.,10424103.0,1
10424104,luminary - strong hammer iii,A Shadow Equipment upgrade material used for the grade III Luminary - Strong Hammer.\nUsed to level up Shadow Equipment - Strong Hammer and its Shadow Equipment skill level.,10424104.0,1
10424105,luminary - strong hammer iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Strong Hammer.\nUsed to level up Shadow Equipment - Strong Hammer and its Shadow Equipment skill level.,10424105.0,1
10424106,horcrux - inscribed hammer ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Inscribed Hammer.\nUsed to level up Divine Weapon - Inscribed Hammer and its Shadow Equipment skill level.,10424106.0,1
10424107,horcrux - inscribed hammer iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Inscribed Hammer.\nUsed to level up Divine Weapon - Inscribed Hammer and its Shadow Equipment skill level.,10424107.0,1
10424108,horcrux - inscribed hammer iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Inscribed Hammer.\nUsed to level up Divine Weapon - Inscribed Hammer and its Shadow Equipment skill level.,10424108.0,1
10424109,luminary - pioneer axe ii,A Shadow Equipment upgrade material used for the grade II Luminary - Pioneer Axe.\nUsed to level up Shadow Equipment - Pioneer Axe and its Shadow Equipment skill level.,10424109.0,1
10424110,luminary - pioneer axe iii,A Shadow Equipment upgrade material used for the grade III Luminary - Pioneer Axe.\nUsed to level up Shadow Equipment - Pioneer Axe and its Shadow Equipment skill level.,10424110.0,1
10424111,luminary - pioneer axe iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Pioneer Axe.\nUsed to level up Shadow Equipment - Pioneer Axe and its Shadow Equipment skill level.,10424111.0,1
10424112,horcrux - cast axe ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Cast Axe.\nUsed to level up Divine Weapon - Cast Axe and its Shadow Equipment skill level.,10424112.0,1
10424113,horcrux - cast axe iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Cast Axe.\nUsed to level up Divine Weapon - Cast Axe and its Shadow Equipment skill level.,10424113.0,1
10424114,horcrux - cast axe iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Cast Axe.\nUsed to level up Divine Weapon - Cast Axe and its Shadow Equipment skill level.,10424114.0,1
10424115,luminary - desert axe ii,A Shadow Equipment upgrade material used for the grade II Luminary - Desert Axe.\nUsed to level up Shadow Equipment - Desert Axe and its Shadow Equipment skill level.,10424115.0,1
10424116,luminary - desert axe iii,A Shadow Equipment upgrade material used for the grade III Luminary - Desert Axe.\nUsed to level up Shadow Equipment - Desert Axe and its Shadow Equipment skill level.,10424116.0,1
10424117,luminary - desert axe iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Desert Axe.\nUsed to level up Shadow Equipment - Desert Axe and its Shadow Equipment skill level.,10424117.0,1
10424118,horcrux - shadow axe ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Shadow Axe.\nUsed to level up Divine Weapon - Shadow Axe and its Shadow Equipment skill level.,10424118.0,1
10424119,horcrux - shadow axe iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Shadow Axe.\nUsed to level up Divine Weapon - Shadow Axe and its Shadow Equipment skill level.,10424119.0,1
10424120,horcrux - shadow axe iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Shadow Axe.\nUsed to level up Divine Weapon - Shadow Axe and its Shadow Equipment skill level.,10424120.0,1
10424121,luminary - sacrificial staff ii,A Shadow Equipment upgrade material used for the grade II Luminary - Sacrificial Staff.\nUsed to level up Shadow Equipment - Sacrificial Staff and its Shadow Equipment skill level.,10424121.0,1
10424122,luminary - sacrificial staff iii,A Shadow Equipment upgrade material used for the grade III Luminary - Sacrificial Staff.\nUsed to level up Shadow Equipment - Sacrificial Staff and its Shadow Equipment skill level.,10424122.0,1
10424123,luminary - sacrificial staff iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Sacrificial Staff.\nUsed to level up Shadow Equipment - Sacrificial Staff and its Shadow Equipment skill level.,10424123.0,1
10424124,horcrux - blessed staff ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Blessed Staff.\nUsed to level up Divine Weapon - Blessed Staff and its Shadow Equipment skill level.,10424124.0,1
10424125,horcrux - blessed staff iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Blessed Staff.\nUsed to level up Divine Weapon - Blessed Staff and its Shadow Equipment skill level.,10424125.0,1
10424126,horcrux - blessed staff iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Blessed Staff.\nUsed to level up Divine Weapon - Blessed Staff and its Shadow Equipment skill level.,10424126.0,1
10424127,luminary - tome ii,A Shadow Equipment upgrade material used for the grade II Luminary - Tome.\nUsed to level up Shadow Equipment - Tome and its Shadow Equipment skill level.,10424127.0,1
10424128,luminary - tome iii,A Shadow Equipment upgrade material used for the grade III Luminary - Tome.\nUsed to level up Shadow Equipment - Tome and its Shadow Equipment skill level.,10424128.0,1
10424129,luminary - tome iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Tome.\nUsed to level up Shadow Equipment - Tome and its Shadow Equipment skill level.,10424129.0,1
10424130,horcrux - divine code ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Divine Code.\nUsed to level up Divine Weapon - Divine Code and its Shadow Equipment skill level.,10424130.0,1
10424131,horcrux - divine code iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Divine Code.\nUsed to level up Divine Weapon - Divine Code and its Shadow Equipment skill level.,10424131.0,1
10424132,horcrux - divine code iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Divine Code.\nUsed to level up Divine Weapon - Divine Code and its Shadow Equipment skill level.,10424132.0,1
10424133,luminary - ordered staff ii,A Shadow Equipment upgrade material used for the grade II Luminary - Ordered Staff.\nUsed to level up Shadow Equipment - Ordered Staff and its Shadow Equipment skill level.,10424133.0,1
10424134,luminary - ordered staff iii,A Shadow Equipment upgrade material used for the grade III Luminary - Ordered Staff.\nUsed to level up Shadow Equipment - Ordered Staff and its Shadow Equipment skill level.,10424134.0,1
10424135,luminary - ordered staff iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Ordered Staff.\nUsed to level up Shadow Equipment - Ordered Staff and its Shadow Equipment skill level.,10424135.0,1
10424136,horcrux - doomed staff ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Doomed Staff.\nUsed to level up Divine Weapon - Doomed Staff and its Shadow Equipment skill level.,10424136.0,1
10424137,horcrux - doomed staff iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Doomed Staff.\nUsed to level up Divine Weapon - Doomed Staff and its Shadow Equipment skill level.,10424137.0,1
10424138,horcrux - doomed staff iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Doomed Staff.\nUsed to level up Divine Weapon - Doomed Staff and its Shadow Equipment skill level.,10424138.0,1
10424139,luminary - cosmic bow ii,A Shadow Equipment upgrade material used for the grade II Luminary - Cosmic Bow.\nUsed to level up Shadow Equipment - Cosmic Bow and its Shadow Equipment skill level.,10424139.0,1
10424140,luminary - cosmic bow iii,A Shadow Equipment upgrade material used for the grade III Luminary - Cosmic Bow.\nUsed to level up Shadow Equipment - Cosmic Bow and its Shadow Equipment skill level.,10424140.0,1
10424141,luminary - cosmic bow iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Cosmic Bow.\nUsed to level up Shadow Equipment - Cosmic Bow and its Shadow Equipment skill level.,10424141.0,1
10424142,horcrux - famous bow ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Famous Bow.\nUsed to level up Divine Weapon - Famous Bow and its Shadow Equipment skill level.,10424142.0,1
10424143,horcrux - famous bow iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Famous Bow.\nUsed to level up Divine Weapon - Famous Bow and its Shadow Equipment skill level.,10424143.0,1
10424144,horcrux - famous bow iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Famous Bow.\nUsed to level up Divine Weapon - Famous Bow and its Shadow Equipment skill level.,10424144.0,1
10424145,luminary - silver bow ii,A Shadow Equipment upgrade material used for the grade II Luminary - Silver Bow.\nUsed to level up Shadow Equipment - Silver Bow and its Shadow Equipment skill level.,10424145.0,1
10424146,luminary - silver bow iii,A Shadow Equipment upgrade material used for the grade III Luminary - Silver Bow.\nUsed to level up Shadow Equipment - Silver Bow and its Shadow Equipment skill level.,10424146.0,1
10424147,luminary - silver bow iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Silver Bow.\nUsed to level up Shadow Equipment - Silver Bow and its Shadow Equipment skill level.,10424147.0,1
10424148,horcrux - celestial bow ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Celestial Bow.\nUsed to level up Divine Weapon - Celestial Bow and its Shadow Equipment skill level.,10424148.0,1
10424149,horcrux - celestial bow iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Celestial Bow.\nUsed to level up Divine Weapon - Celestial Bow and its Shadow Equipment skill level.,10424149.0,1
10424150,horcrux - celestial bow iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Celestial Bow.\nUsed to level up Divine Weapon - Celestial Bow and its Shadow Equipment skill level.,10424150.0,1
10424151,luminary - illusionary dagger ii,A Shadow Equipment upgrade material used for the grade II Luminary - Illusionary Dagger.\nUsed to level up Shadow Equipment - Illusionary Dagger and its Shadow Equipment skill level.,10424151.0,1
10424152,luminary - illusionary dagger iii,A Shadow Equipment upgrade material used for the grade III Luminary - Illusionary Dagger.\nUsed to level up Shadow Equipment - Illusionary Dagger and its Shadow Equipment skill level.,10424152.0,1
10424153,luminary - illusionary dagger iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Illusionary Dagger.\nUsed to level up Shadow Equipment - Illusionary Dagger and its Shadow Equipment skill level.,10424153.0,1
10424154,horcrux - dark dagger ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Dark Dagger.\nUsed to level up Divine Weapon - Dark Dagger and its Shadow Equipment skill level.,10424154.0,1
10424155,horcrux - dark dagger iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Dark Dagger.\nUsed to level up Divine Weapon - Dark Dagger and its Shadow Equipment skill level.,10424155.0,1
10424156,horcrux - dark dagger iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Dark Dagger.\nUsed to level up Divine Weapon - Dark Dagger and its Shadow Equipment skill level.,10424156.0,1
10424157,luminary - reverse blade ii,A Shadow Equipment upgrade material used for the grade II Luminary - Reverse Blade.\nUsed to level up Shadow Equipment - Reverse Blade and its Shadow Equipment skill level.,10424157.0,1
10424158,luminary - reverse blade iii,A Shadow Equipment upgrade material used for the grade III Luminary - Reverse Blade.\nUsed to level up Shadow Equipment - Reverse Blade and its Shadow Equipment skill level.,10424158.0,1
10424159,luminary - reverse blade iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Reverse Blade.\nUsed to level up Shadow Equipment - Reverse Blade and its Shadow Equipment skill level.,10424159.0,1
10424160,horcrux - bone blade ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Bone Blade.\nUsed to level up Divine Weapon - Bone Blade and its Shadow Equipment skill level.,10424160.0,1
10424161,horcrux - bone blade iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Bone Blade.\nUsed to level up Divine Weapon - Bone Blade and its Shadow Equipment skill level.,10424161.0,1
10424162,horcrux - bone blade iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Bone Blade.\nUsed to level up Divine Weapon - Bone Blade and its Shadow Equipment skill level.,10424162.0,1
10424163,luminary - slender shield ii,A Shadow Equipment upgrade material used for the grade II Luminary - Slender Shield.\nUsed to level up Shadow Equipment - Slender Shield and its Shadow Equipment skill level.,10424163.0,1
10424164,luminary - slender shield iii,A Shadow Equipment upgrade material used for the grade III Luminary - Slender Shield.\nUsed to level up Shadow Equipment - Slender Shield and its Shadow Equipment skill level.,10424164.0,1
10424165,luminary - slender shield iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Slender Shield.\nUsed to level up Shadow Equipment - Slender Shield and its Shadow Equipment skill level.,10424165.0,1
10424166,horcrux - spirit shield ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Spirit Shield.\nUsed to level up Divine Weapon - Spirit Shield and its Shadow Equipment skill level.,10424166.0,1
10424167,horcrux - spirit shield iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Spirit Shield.\nUsed to level up Divine Weapon - Spirit Shield and its Shadow Equipment skill level.,10424167.0,1
10424168,horcrux - spirit shield iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Spirit Shield.\nUsed to level up Divine Weapon - Spirit Shield and its Shadow Equipment skill level.,10424168.0,1
10424169,luminary - faithful shield ii,A Shadow Equipment upgrade material used for the grade II Luminary - Faithful Shield.\nUsed to level up Shadow Equipment - Faithful Shield and its Shadow Equipment skill level.,10424169.0,1
10424170,luminary - faithful shield iii,A Shadow Equipment upgrade material used for the grade III Luminary - Faithful Shield.\nUsed to level up Shadow Equipment - Faithful Shield and its Shadow Equipment skill level.,10424170.0,1
10424171,luminary - faithful shield iv,A Shadow Equipment upgrade material used for the grade IV Luminary - Faithful Shield.\nUsed to level up Shadow Equipment - Faithful Shield and its Shadow Equipment skill level.,10424171.0,1
10424172,horcrux - light shield ii,A Shadow Equipment upgrade material used for the grade II Horcrux - Light Shield.\nUsed to level up Divine Weapon - Light Shield and its Shadow Equipment skill level.,10424172.0,1
10424173,horcrux - light shield iii,A Shadow Equipment upgrade material used for the grade III Horcrux - Light Shield.\nUsed to level up Divine Weapon - Light Shield and its Shadow Equipment skill level.,10424173.0,1
10424174,horcrux - light shield iv,A Shadow Equipment upgrade material used for the grade IV Horcrux - Light Shield.\nUsed to level up Divine Weapon - Light Shield and its Shadow Equipment skill level.,10424174.0,1
10424175,pickled beef i,This pickled beef has a distinctive taste when eaten.\nPVP Final P.DMG Reduction +5%. Lasts 30 minutes.,10424175.0,1
10424176,rose chocolate i,"Chocolate with a distinctive floral fragrance, is a unique dessert.\nPVP Final M.DMG Reduction +5%. Lasts 30 minutes.",10424176.0,1
10424177,cream stew i,A sweet and delicious meat stew with cream.\nPVP Final P.DMG Bonus +5%. Lasts 30 minutes.,10424177.0,1
10424178,heated roast frog i,"Frog meat roasted at high temperature, crispy on the outside and tender on the inside.\nPVP Final M.DMG Bonus +5%. Lasts 30 minutes.",10424178.0,1
10424179,shrimp meatball i,Slippery looking shrimp meatballs.\nPVP Debuff Immunity +5%. Lasts 30 minutes.,10424179.0,1
10424180,juicy oyster meat i,Special seasoning has been added to preserve the freshness of the oysters.\nPVP Debuff Resistance +5%. Lasts 30 minutes.,10424180.0,1
10424181,marinated beef ii,,10424180.0,1
10424182,rose chocolate ii,,10424180.0,1
10424183,creamy meat stew ii,,10424180.0,1
10424184,roasted frog ii,,10424180.0,1
10424185,shrimp ball ii,,10424180.0,1
10424186,juicy oyster ii,,10424180.0,1
10424187,marinated beef iii,,10424180.0,1
10424188,rose chocolate iii,,10424180.0,1
10424189,creamy meat stew iii,,10424180.0,1
10424190,roasted frog iii,,10424180.0,1
10424191,shrimp ball iii,,10424180.0,1
10424192,juicy oyster iii,,10424180.0,1
10424193,marinated beef iv,,10424180.0,1
10424194,rose chocolate iv,,10424180.0,1
10424195,creamy meat stew iv,,10424180.0,1
10424196,roasted frog iv,,10424180.0,1
10424197,shrimp ball iv,,10424180.0,1
10424198,juicy oyster iv,,10424180.0,1
10424199,coco饮品券(已兑换),已经被使用过的CoCo饮品券票根。,10204205.0,1
10424200,luminary - mirage broadsword i,A Shadow Equipment upgrade material used for Grade I Luminary - Mirage Broadsword. Used to level up Shadow Equipment - Mirage Broadsword and its Shadow Equipment skill level.,10424200.0,1
10424201,luminary - mirage broadsword ii,A Shadow Equipment upgrade material used for Grade II Luminary - Mirage Broadsword. Used to level up Shadow Equipment - Mirage Broadsword and its Shadow Equipment skill level.,10424201.0,1
10424202,luminary - mirage broadsword iii,A Shadow Equipment upgrade material used for Grade III Luminary - Mirage Broadsword. Used to level up Shadow Equipment - Mirage Broadsword and its Shadow Equipment skill level.,10424202.0,1
10424203,luminary - mirage broadsword iv,A Shadow Equipment upgrade material used for Grade IV Luminary - Mirage Broadsword. Used to level up Shadow Equipment - Mirage Broadsword and its Shadow Equipment skill level.,10424203.0,1
10424204,horcrux - shimmer broadsword i,A Shadow Equipment upgrade material used for the Grade I Horcrux - Shimmer Broadsword. Used to level up Divine Weapon - Shimmer Broadsword and its Shadow Equipment skill level.,10424204.0,1
10424205,horcrux - shimmer broadsword ii,A Shadow Equipment upgrade material used for the Grade II Horcrux - Shimmer Broadsword. Used to level up Divine Weapon - Shimmer Broadsword and its Shadow Equipment skill level.,10424205.0,1
10424206,horcrux - shimmer broadsword iii,A Shadow Equipment upgrade material used for the Grade III Horcrux - Shimmer Broadsword. Used to level up Divine Weapon - Shimmer Broadsword and its Shadow Equipment skill level.,10424206.0,1
10424207,horcrux - shimmer broadsword iv,A Shadow Equipment upgrade material used for the Grade IV Horcrux - Shimmer Broadsword. Used to level up Divine Weapon - Shimmer Broadsword and its Shadow Equipment skill level.,10424207.0,1
10424208,luminary - eventide spear i,A Shadow Equipment upgrade material used for Grade I Luminary - Eventide Spear. Used to level up Shadow Equipment - Eventide Spear and its Shadow Equipment skill level.,10424208.0,1
10424209,luminary - eventide spear ii,A Shadow Equipment upgrade material used for Grade II Luminary - Eventide Spear. Used to level up Shadow Equipment - Eventide Spear and its Shadow Equipment skill level.,10424209.0,1
10424210,luminary - eventide spear iii,A Shadow Equipment upgrade material used for Grade III Luminary - Eventide Spear. Used to level up Shadow Equipment - Eventide Spear and its Shadow Equipment skill level.,10424210.0,1
10424211,luminary - eventide spear iv,A Shadow Equipment upgrade material used for Grade IV Luminary - Eventide Spear. Used to level up Shadow Equipment - Eventide Spear and its Shadow Equipment skill level.,10424211.0,1
10424212,horcrux - aurora spear i,A Shadow Equipment upgrade material used for Grade I Horcrux - Aurora Spear. Used to level up Divine Equipment - Aurora Spear and its Shadow Equipment skill level.,10424212.0,1
10424213,horcrux - aurora spear ii,A Shadow Equipment upgrade material used for Grade II Horcrux - Aurora Spear. Used to level up Divine Equipment - Aurora Spear and its Shadow Equipment skill level.,10424213.0,1
10424214,horcrux - aurora spear iii,A Shadow Equipment upgrade material used for Grade III Horcrux - Aurora Spear. Used to level up Divine Equipment - Aurora Spear and its Shadow Equipment skill level.,10424214.0,1
10424215,horcrux - aurora spear iv,A Shadow Equipment upgrade material used for Grade IV Horcrux - Aurora Spear. Used to level up Divine Equipment - Aurora Spear and its Shadow Equipment skill level.,10424215.0,1
10424216,luminary - sinner's sword i,A Shadow Equipment upgrade material used for Grade I Luminary - Sinner's Sword. Used to level up Shadow Equipment - Sinner’s Sword & Shield and its Shadow Equipment skill level.,10424216.0,1
10424217,luminary - sinner's sword ii,A Shadow Equipment upgrade material used for Grade II Luminary - Sinner's Sword. Used to level up Shadow Equipment - Sinner’s Sword & Shield and its Shadow Equipment skill level.,10424217.0,1
10424218,luminary - sinner's sword iii,A Shadow Equipment upgrade material used for Grade III Luminary - Sinner's Sword. Used to level up Shadow Equipment - Sinner’s Sword & Shield and its Shadow Equipment skill level.,10424218.0,1
10424219,luminary - sinner's sword iv,A Shadow Equipment upgrade material used for Grade IV Luminary - Sinner's Sword. Used to level up Shadow Equipment - Sinner’s Sword & Shield and its Shadow Equipment skill level.,10424219.0,1
10424220,horcrux - sword of the forgiven i,A Shadow Equipment upgrade material used for Grade I Horcrux -  Forgiven’s Sword. Used to level up Shadow Equipment - Forgiven’s Sword & Shield and its Shadow Equipment skill level.,10424220.0,1
10424221,horcrux - sword of the forgiven ii,A Shadow Equipment upgrade material used for Grade II Horcrux - Forgiven’s Sword. Used to level up Shadow Equipment - Forgiven’s Sword & Shield and its Shadow Equipment skill level.,10424221.0,1
10424222,horcrux - sword of the forgiven iii,A Shadow Equipment upgrade material used for Grade III Horcrux - Forgiven’s Sword. Used to level up Shadow Equipment - Forgiven’s Sword & Shield and its Shadow Equipment skill level.,10424222.0,1
10424223,horcrux - forgiven’s sword iv,A Shadow Equipment upgrade material used for Grade IV Horcrux - Forgiven’s Sword. Used to level up Shadow Equipment - Forgiven’s Sword & Shield and its Shadow Equipment skill level.,10424223.0,1
10424224,luminary - spectral gloves i,A Shadow Equipment upgrade material used for Grade I Luminary - Spectral Gloves. Used to level up Shadow Equipment - Spectral Gloves and its Shadow Equipment skill level.,10424224.0,1
10424225,luminary - spectral gloves ii,A Shadow Equipment upgrade material used for Grade II Luminary - Spectral Gloves. Used to level up Shadow Equipment - Spectral Gloves and its Shadow Equipment skill level.,10424225.0,1
10424226,luminary - spectral gloves iii,A Shadow Equipment upgrade material used for Grade III Luminary - Spectral Gloves. Used to level up Shadow Equipment - Spectral Gloves and its Shadow Equipment skill level.,10424226.0,1
10424227,luminary - spectral gloves iv,A Shadow Equipment upgrade material used for Grade IV Luminary - Spectral Gloves. Used to level up Shadow Equipment - Spectral Gloves and its Shadow Equipment skill level.,10424227.0,1
10424228,horcrux - spirit knuckles i,A Shadow Equipment upgrade material used for the Grade I Horcrux - Spirit Knuckles. Used to level up Divine Weapon - Spirit Knuckles and its Shadow Equipment skill level.,10424228.0,1
10424229,horcrux - spirit knuckles ii,A Shadow Equipment upgrade material used for the Grade II Horcrux - Spirit Knuckles. Used to level up Divine Weapon - Spirit Knuckles and its Shadow Equipment skill level.,10424229.0,1
10424230,horcrux - spirit knuckles iii,A Shadow Equipment upgrade material used for the Grade III Horcrux - Spirit Knuckles. Used to level up Divine Weapon - Spirit Knuckles and its Shadow Equipment skill level.,10424230.0,1
10424231,horcrux - spirit knuckles iv,A Shadow Equipment upgrade material used for the Grade IV Horcrux - Spirit Knuckles. Used to level up Divine Weapon - Spirit Knuckles and its Shadow Equipment skill level.,10424231.0,1
10424232,luminary - dark star gloves i,A Shadow Equipment upgrade material used for Grade I Luminary - Dark Star Gloves. Used to level up Shadow Equipment - Dark Star Gloves and its Shadow Equipment skill level.,10424232.0,1
