id,cd,item_desc,item_type,max_stack,page,res_id,stackable,weight,static_id,name,sub_page,use,sell_navigation,card_attrs,card_quality,card_slots,deposite_attrs,is_mvp_card,item_subtype,min_level,monster_id,unlock_adventure_exp,is_bind,expired_date,item_expired_type,is_hide,show_in_ui,acquire,card_coordinate_point,is_in_collection,monster,npc_id,scene_id,interface_id,job_limit,sell_price,cd_group_id,cd_type,if_can_quick_use,item_static_id,stall_currency_type,stall_item_level,stall_price_lower_limit,stall_price_upper_limit,stall_type,stall_zeny_child_label,if_combined_for_life,area_id,stall_price_type,if_get_off_mount,if_stop_navigation,item_quality,npc_navigation,item_subtype_task,related_activity_type,related_gm_activity_type,oon_box_loot_bind_status,oon_box_loot_id,oon_box_loot_number,oon_box_loot_type,fish_tool_type,fish_rod_type,max_use,mine_tool_type,is_all_job,is_gift_item,pet_pill_bullet_id,pet_pill_fixed_damage_rate,pet_pill_max_damage,element,related_pet_skill,gift_send_limit,item_name,item_desc_en,item_type_subtype,item_type_en
10406147,0.0,ItemDes_10406147,4,999.0,3.0,10406111.0,,,10406147,ItemName_10406147,1.0,{'type': 0},1.0,,,,,,14,,,,,,,,,[5],,,,,,,,6000.0,,,,,,,,,,,1.0,"[12816601, 12816604, 12816606]",,,,,,,,,,,,,,,,,,,,,,,,,Lv.3 Blessed Ore,A Lv.3 Blessed Ore that is imbued with protective power.,4_14,Mining Material
10406148,0.0,ItemDes_10406148,4,999.0,3.0,10406114.0,,,10406148,ItemName_10406148,1.0,{'type': 0},1.0,,,,,,14,,,,,,,,,[5],,,,,,,,4800.0,,,,,,,,,,,,[12816613],,,,,,,,,,,,,,,,,,,,,,,,,Lv.6 Muspellium,"A Lv.6 Muspellium that is very strong and highly resistant to flames, but extremely difficult to process.",4_14,Mining Material
10406149,0.0,ItemDes_10406149,4,999.0,3.0,10406107.0,,,10406149,ItemName_10406149,1.0,{'type': 0},1.0,,,,,,14,,,,,,,,,[5],,,,,,,,1200.0,,,,,,,,,,,1.0,[12816613],,,,,,,,,,,,,,,,,,,,,,,,,Lv.4 Gold Ore,A Lv.4 Gold Ore that contains Gold metal. Further processing is required to reveal its true value.,4_14,Mining Material
10406150,0.0,ItemDes_10406150,4,999.0,3.0,10406110.0,,,10406150,ItemName_10406150,1.0,{'type': 0},1.0,,,,,,14,,,,,,,,,[5],,,,,,,,1200.0,,,,,,,,,,,1.0,[12816613],,,,,,,,,,,,,,,,,,,,,,,,,Lv.4 Silver Ore,A Lv.4 Silver Ore that contains Silver metal. Further processing is required to reveal its true value.,4_14,Mining Material
10406151,0.0,ItemDes_10406151,4,999.0,3.0,10406109.0,,,10406151,ItemName_10406151,1.0,{'type': 0},1.0,,,,,,14,,,,,,,,,[5],,,,,,,,1200.0,,,,,,,,,,,1.0,[12816613],,,,,,,,,,,,,,,,,,,,,,,,,Lv.4 Coal Ore,A Lv.4 Coal Ore that contains Coal metal. Further processing is required to reveal its true value.,4_14,Mining Material
10406152,0.0,ItemDes_10406152,4,999.0,3.0,10406108.0,,,10406152,ItemName_10406152,1.0,{'type': 0},1.0,,,,,,14,,,,,,,,,[5],,,,,,,,1200.0,,,,,,,,,,,1.0,[12816613],,,,,,,,,,,,,,,,,,,,,,,,,Lv.4 Iron Ore,A Lv.4 Iron Ore that contains Iron metal. Further processing is required to reveal its true value.,4_14,Mining Material
10406201,0.0,ItemDes_10406201,4,999.0,3.0,10406201.0,,,10406201,ItemName_10406201,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,75.0,,,,,,,,,,,1.0,"[10206602, 10206605]",,,,,,,,,,,,,,,,,,,,,,,,,Pumpkin,Cooking ingredient. An edible pumpkin with a robust flavor.,4_15,Gardening Material
10406202,0.0,ItemDes_10406202,4,999.0,3.0,10406202.0,,,10406202,ItemName_10406202,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,75.0,,,,,,,,,,,1.0,"[10206608, 10206611]",,,,,,,,,,,,,,,,,,,,,,,,,Wheat,"Cooking ingredient. A common type of grain, often consumed as a staple food.",4_15,Gardening Material
10406203,0.0,ItemDes_10406203,4,999.0,3.0,10406203.0,,,10406203,ItemName_10406203,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,150.0,,,,,,,,,,,1.0,"[14306607, 14306610, 14406607, 14406610]",,,,,,,,,,,,,,,,,,,,,,,,,Bamboo,Cooking ingredient. A type of plant that springs up after the rain.,4_15,Gardening Material
10406206,0.0,ItemDes_10406206,0,999.0,3.0,10406206.0,,,10406206,ItemName_10406206,1.0,"{'Fish': {}, 'type': 9}",1.0,,,,,,6,,,,,,,,,[5],,,,,,,,1650.0,,,,,,,,,,,1.0,"[12306614, 12306617, 12406620, 12406623]",,,,,,,,,,,,,2.0,,,,,,,,,,,,Aquatic Reed,A reed-like aquatic plant.\nFishing bait. Used for fishing in Munak Cave 1F.,0_6,
10406207,0.0,ItemDes_10406207,0,999.0,3.0,10406207.0,,,10406207,ItemName_10406207,1.0,"{'Fish': {}, 'type': 9}",1.0,,,,,,6,,,,,,,,,[5],,,,,,,,1650.0,,,,,,,,,,,1.0,"[12406614, 12406617, 12506614, 12506617]",,,,,,,,,,,,,2.0,,,,,,,,,,,,Singing Plant,A mysterious plant that sings songs of sorrow on full moon nights.\nFishing bait. Used for fishing in Munak Cave 1F.,0_6,
10406208,0.0,ItemDes_10406208,4,999.0,3.0,10406208.0,,,10406208,ItemName_10406208,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,900.0,,,,,,,,,,,1.0,"[12206601, 12206604, 10406602, 10406605]",,,,,,,,,,,,,,,,,,,,,,,,,Thicksoil Leaf,A massive and powerful looking plant.,4_15,Gardening Material
10406209,0.0,ItemDes_10406209,4,999.0,3.0,10406209.0,,,10406209,ItemName_10406209,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,900.0,,,,,,,,,,,1.0,"[12206607, 12206610, 10406608, 10406611]",,,,,,,,,,,,,,,,,,,,,,,,,Breeze Orchid,A sweet little flower that sways even in the absence of wind.,4_15,Gardening Material
10406210,0.0,ItemDes_10406210,4,999.0,3.0,10406210.0,,,10406210,ItemName_10406210,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,750.0,,,,,,,,,,,1.0,"[12206625, 12206628, 10406625, 10406628]",,,,,,,,,,,,,,,,,,,,,,,,,Tough Vine,A tough vine often used to reinforce things.\nUsed as a smelting material to produce Prontera Enchantment Stone.,4_15,Gardening Material
10406212,0.0,ItemDes_10406212,4,999.0,3.0,10406212.0,,,10406212,ItemName_10406212,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1050.0,,,,,,,,,,,1.0,"[13106632, 13106635, 13206632, 13206635]",,,,,,,,,,,,,,,,,,,,,,,,,Withered Chastetree,Withered thorns that grow on arid lands.\nUsed as a smelting material to produce Morroc Enchantment Stone.,4_15,Gardening Material
10406213,0.0,ItemDes_10406213,4,999.0,3.0,10406213.0,,,10406213,ItemName_10406213,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,105.0,,,,,,,,,,,1.0,"[13106607, 13106610, 13206608, 13206611]",,,,,,,,,,,,,,,,,,,,,,,,,Desert Tomato,"Cooking ingredient. Sweet and juicy tomato, likely to have grown in a pleasant environment.",4_15,Gardening Material
10406214,0.0,ItemDes_10406214,4,999.0,3.0,10406214.0,,,10406214,ItemName_10406214,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,105.0,,,,,,,,,,,1.0,"[13106601, 13106604, 13206602, 13206605]",,,,,,,,,,,,,,,,,,,,,,,,,Cactus,"Cooking ingredient. A spiny, succulent plant with high water content.",4_15,Gardening Material
10406216,0.0,ItemDes_10406216,0,999.0,3.0,10406216.0,,,10406216,ItemName_10406216,1.0,"{'Fish': {}, 'type': 9}",1.0,,,,,,6,,,,,,,,,[5],,,,,,,,1650.0,,,,,,,,,,,1.0,"[12306620, 12306623, 12506620, 12506623]",,,,,,,,,,,,,2.0,,,,,,,,,,,,Winter Cherry,A plant that's slightly bent over and looks like a tiny lantern.\nFishing bait. Used for fishing in Munak Cave 1F.,0_6,
10406217,0.0,ItemDes_10406217,4,999.0,3.0,10406217.0,,,10406217,ItemName_10406217,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1050.0,,,,,,,,,,,1.0,"[13106620, 13106623, 13206620, 13206623]",,,,,,,,,,,,,,,,,,,,,,,,,Goldflower,A specialty of the desert that symbolizes wealth and power.\nUsed as a smelting material to produce Morroc Enchantment Stone.,4_15,Gardening Material
10406218,0.0,ItemDes_10406218,4,999.0,3.0,10406218.0,,,10406218,ItemName_10406218,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1050.0,,,,,,,,,,,1.0,"[13106626, 13106629, 13206626, 13206629]",,,,,,,,,,,,,,,,,,,,,,,,,Scorched Mushroom,A mushroom that thrives in hot climates and is warm to the touch.\nUsed as a smelting material to produce Morroc Enchantment Stone.,4_15,Gardening Material
10406219,0.0,ItemDes_10406219,4,999.0,3.0,10406219.0,,,10406219,ItemName_10406219,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,100.0,,,,,,,,,,,1.0,"[10406607, 10406610]",,,,,,,,,,,,,,,,,,,,,,,,,Curly Leaf,A curled up leaf that looks as if it's very shy. Commonly used for smelting and crafting.,4_15,Gardening Material
10406220,0.0,ItemDes_10406220,4,999.0,3.0,10406220.0,,,10406220,ItemName_10406220,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,900.0,,,,,,,,,,,1.0,"[12206613, 12206616, 10406614, 10406617]",,,,,,,,,,,,,,,,,,,,,,,,,Vital Flower,A flower that radiates a spiritual aura. It's a material of high quality.,4_15,Gardening Material
10406221,0.0,ItemDes_10406221,4,999.0,3.0,10406221.0,,,10406221,ItemName_10406221,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,150.0,,,,,,,,,,,1.0,"[14206608, 14206611, 14406601, 14406604]",,,,,,,,,,,,,,,,,,,,,,,,,Chrysanthemum,"Cooking ingredient. A flower commonly seen in Payon, it has a refreshing scent.",4_15,Gardening Material
10406222,0.0,ItemDes_10406222,4,999.0,3.0,10406222.0,,,10406222,ItemName_10406222,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,180.0,,,,,,,,,,,1.0,"[12306607, 12306610, 12506601, 12506604]",,,,,,,,,,,,,,,,,,,,,,,,,Tea Plant,Cooking ingredient. A type of leaf with the scent of tea. People in Payon love to use it to flavor water.,4_15,Gardening Material
10406223,0.0,ItemDes_10406223,4,999.0,3.0,10406223.0,,,10406223,ItemName_10406223,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,100.0,,,,,,,,,,,1.0,"[10406601, 10406604]",,,,,,,,,,,,,,,,,,,,,,,,,Candlewick,Leaves enfolded around a flower bud.,4_15,Gardening Material
10406224,0.0,ItemDes_10406224,4,999.0,3.0,10406224.0,,,10406224,ItemName_10406224,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,180.0,,,,,,,,,,,1.0,"[12406607, 12406610, 12506607, 12506610]",,,,,,,,,,,,,,,,,,,,,,,,,Lavender,"Cooking ingredient. A plant with unique scent, can help to keep one alert.",4_15,Gardening Material
10406225,0.0,ItemDes_10406225,4,999.0,3.0,10406225.0,,,10406225,ItemName_10406225,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1800.0,,,,,,,,,,,1.0,"[12606602, 12606605, 12906602, 12906605]",,,,,,,,,,,,,,,,,,,,,,,,,Moonflower,It generates a strange magical power in the moonlight.\nUsed as a smelting material to produce Geffen Enchantment Stones.,4_15,Gardening Material
10406226,0.0,ItemDes_10406226,4,999.0,3.0,10406226.0,,,10406226,ItemName_10406226,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1650.0,,,,,,,,,,,1.0,"[14506632, 14506635, 14606632, 14606635]",,,,,,,,,,,,,,,,,,,,,,,,,Quiet Flower,A little white flower that grants one inner peace just by looking at it.\nUsed as a smelting material to produce Payon Enchantment Stones.,4_15,Gardening Material
10406228,0.0,ItemDes_10406228,4,999.0,3.0,10406228.0,,,10406228,ItemName_10406228,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,100.0,,,,,,,,,,,1.0,"[10406613, 10406616]",,,,,,,,,,,,,,,,,,,,,,,,,Dim Shroom,A deep blue mushroom that glows in the dark. Commonly used for smelting and crafting.,4_15,Gardening Material
10406229,0.0,ItemDes_10406229,4,999.0,3.0,10406229.0,,,10406229,ItemName_10406229,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1650.0,,,,,,,,,,,1.0,"[14506620, 14506623, 14606620, 14606623]",,,,,,,,,,,,,,,,,,,,,,,,,Grim Grass,"It appears gloomy, often found in dark and damp caves. \nUsed as a smelting material to produce Payon Enchantment Stones.",4_15,Gardening Material
10406231,0.0,ItemDes_10406231,4,999.0,3.0,10406231.0,,,10406231,ItemName_10406231,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,750.0,,,,,,,,,,,1.0,"[12206619, 12206622, 10406619, 10406622]",,,,,,,,,,,,,,,,,,,,,,,,,Shattering Shroom,A tiny mushroom with a crystal-like cap.\nUsed as a smelting material to produce Prontera Enchantment Stones.,4_15,Gardening Material
10406232,0.0,ItemDes_10406232,4,999.0,3.0,10406232.0,,,10406232,ItemName_10406232,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,750.0,,,,,,,,,,,1.0,"[12206631, 12206634, 10406631, 10406634]",,,,,,,,,,,,,,,,,,1.0,,,,,,,Arcane Flower,"Looks ordinary on the surface, but it contains a mysterious power.\nUsed as a smelting material to produce Prontera Enchantment Stones.",4_15,Gardening Material
10406233,0.0,ItemDes_10406233,4,999.0,3.0,10406233.0,,,10406233,ItemName_10406233,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1650.0,,,,,,,,,,,1.0,"[14506626, 14506629, 14606626, 14606629]",,,,,,,,,,,,,,,,,,,,,,,,,Ochre Seedling,Flower seedling in a darker shade. It has no fragrance but smells like the soil after rain passes. \nUsed as a smelting material to produce Payon Enchantment Stones.,4_15,Gardening Material
10406234,0.0,ItemDes_10406234,4,999.0,3.0,10406234.0,,,10406234,ItemName_10406234,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1800.0,,,,,,,,,,,1.0,"[12606608, 12606611, 12706602, 12706605]",,,,,,,,,,,,,,,,,,,,,,,,,Praying Flower,"A pure and clean looking flower, it makes people think of priests who pray silently in chapels.\nUsed as a smelting material to produce Geffen Enchantment Stones.",4_15,Gardening Material
10406235,0.0,ItemDes_10406235,4,999.0,3.0,10406235.0,,,10406235,ItemName_10406235,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1800.0,,,,,,,,,,,1.0,"[12906608, 12906611, 12706608, 12706611]",,,,,,,,,,,,,,,,,,,,,,,,,Crystal Rose,A beautiful cyan rose that looks like a small crystal from afar.\nUsed as a smelting material to produce Geffen Enchantment Stones.,4_15,Gardening Material
10406236,0.0,ItemDes_10406236,4,999.0,3.0,10406211.0,,,10406236,ItemName_10406236,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,150.0,,,,,1.0,,300.0,900.0,1.0,2.0,1.0,"[14206603, 14206606, 14306602, 14306605]",,,,,,,,,,,,,,,,,,,,,,,,,Purple Herb,A purple herb with unique scent and energizing properties.\nUsed as a crafting material to produce Purple Medicine Kits and PVP Purple Medicine Kits.,4_15,Gardening Material
10406237,0.0,ItemDes_10406237,4,999.0,3.0,10406237.0,,,10406237,ItemName_10406237,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,90.0,,,,,,,,,,,1.0,"[10306603, 10306606]",,,,,,,,,,,,,,,,,,,,,,,,,Berry,Cooking ingredient. A small fruit that tastes both sweet and sour.,4_15,Gardening Material
10406238,0.0,ItemDes_10406238,4,999.0,3.0,10406238.0,,,10406238,ItemName_10406238,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,90.0,,,,,,,,,,,1.0,"[10306618, 10306621]",,,,,,,,,,,,,,,,,,,,,,,,,Chili,Cooking ingredient. A bright red fruit with a pungent smell that makes people teary-eyed.,4_15,Gardening Material
10406239,0.0,ItemDes_10406239,4,999.0,3.0,10406239.0,,,10406239,ItemName_10406239,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,135.0,,,,,,,,,,,1.0,"[11506633, 11506636, 11606632, 11606635]",,,,,,,,,,,,,,,,,,,,,,,,,Seaweed,Cooking ingredient. A floating aquatic plant that is ideal for cooking.,4_15,Gardening Material
10406240,0.0,ItemDes_10406240,4,999.0,3.0,10406240.0,,,10406240,ItemName_10406240,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,120.0,,,,,,,,,,,1.0,"[13306602, 13306605, 13406602, 13406605]",,,,,,,,,,,,,,,,,,,,,,,,,Aloe Vera,"Cooking ingredient. A type of flower that only blooms in the depths of a forest. Because it only blooms in certain seasons of the year, it is hard to chance upon this flower.",4_15,Gardening Material
10406241,0.0,ItemDes_10406241,4,999.0,3.0,10406241.0,,,10406241,ItemName_10406241,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,120.0,,,,,,,,,,,1.0,"[13406608, 13406611, 13606602, 13606605]",,,,,,,,,,,,,,,,,,,,,,,,,Sea Buckthorn,Cooking ingredient. A type of plant that grows in deserts and is resilient to drought and sandstorm.,4_15,Gardening Material
10406242,0.0,ItemDes_10406242,4,999.0,3.0,10406242.0,,,10406242,ItemName_10406242,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,120.0,,,,,,,,,,,1.0,"[13306608, 13306611, 13606608, 13606611]",,,,,,,,,,,,,,,,,,,,,,,,,Crimson Herb,Cooking ingredient. Biting its scarlet leaves gives one a fiery sensation.,4_15,Gardening Material
10406243,0.0,ItemDes_10406243,0,999.0,3.0,10406243.0,,,10406243,ItemName_10406243,1.0,"{'Fish': {}, 'type': 9}",1.0,,,,,,6,,,,,,,,,[5],,,,,,,,1200.0,,,,,,,,,,,1.0,"[13306614, 13306617, 13406614, 13406617]",,,,,,,,,,,,,2.0,,,,,,,,,,,,Rot Root Grass,"A seemingly inconspicuous plant. When it lacks nutrients, its roots will self-decompose so as to survive. It gives off a pungent smell that is pretty unbearable.\nFishing bait. Used for fishing in Labyrinth Forest.",0_6,
10406244,0.0,ItemDes_10406244,0,999.0,3.0,10406244.0,,,10406244,ItemName_10406244,1.0,"{'Fish': {}, 'type': 9}",1.0,,,,,,6,,,,,,,,,[5],,,,,,,,1200.0,,,,,,,,,,,1.0,"[13406620, 13406623, 13606614, 13606617]",,,,,,,,,,,,,2.0,,,,,,,,,,,,Stoneheart Shroom,A type of mushroom that is hard to the touch and can grow inside rock cracks.\nFishing bait. Used for fishing in Labyrinth Forest.,0_6,
10406245,0.0,ItemDes_10406245,0,999.0,3.0,10406245.0,,,10406245,ItemName_10406245,1.0,"{'Fish': {}, 'type': 9}",1.0,,,,,,6,,,,,,,,,[5],,,,,,,,1200.0,,,,,,,,,,,1.0,"[13306620, 13306623, 13606620, 13606623]",,,,,,,,,,,,,2.0,,,,,,,,,,,,Guiding Grass,A type of grass that grows on the side of the road. It is often used as a reference point for finding the way due to its vibrant colors.\nFishing bait. Used for fishing in Labyrinth Forest.,0_6,
10406246,0.0,ItemDes_10406246,4,999.0,3.0,10406246.0,,,10406246,ItemName_10406246,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1350.0,,,,,,,,,,,1.0,"[11506615, 11506618, 11606614, 11606617]",,,,,,,,,,,,,,,,,,,,,,,,,Water Seeking Flower,"Grows in humid environment. When the tides are approaching, it will face towards the sea.\nUsed as a smelting material to produce Izude or Alberta Enchantment Stones.",4_15,Gardening Material
10406247,0.0,ItemDes_10406247,4,999.0,3.0,10406247.0,,,10406247,ItemName_10406247,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1350.0,,,,,,,,,,,1.0,"[11506621, 11506624, 11606620, 11606623]",,,,,,,,,,,,,,,,,,,,,,,,,Sea Gem Grass,"A type of plant that grows on saline soils, its color is blue like the sea.\nUsed as a smelting material to produce Izude or Alberta Enchantment Stones.",4_15,Gardening Material
10406248,0.0,ItemDes_10406248,4,999.0,3.0,10406248.0,,,10406248,ItemName_10406248,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1350.0,,,,,,,,,,,1.0,"[11506627, 11506630, 11606626, 11606629]",,,,,,,,,,,,,,,,,,,,,,,,,Firefly Grass,Its leaves give off a faint glow at night.\nUsed as a smelting material to produce Izude or Alberta Enchantment Stones.,4_15,Gardening Material
10406249,0.0,ItemDes_10406249,4,999.0,3.0,10406249.0,,,10406249,ItemName_10406249,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1500.0,,,,,,,,,,,1.0,"[14206615, 14206618, 14406614, 14406617]",,,,,,,,,,,,,,,,,,,,,,,,,Soultrap Pansy,"It grows in dark, humid caves. It is rumored to bind the soul of the deceased to it.",4_15,Gardening Material
10406250,0.0,ItemDes_10406250,4,999.0,3.0,10406250.0,,,10406250,ItemName_10406250,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1500.0,,,,,,,,,,,1.0,"[14206621, 14206624, 14406620, 14406623]",,,,,,,,,,,,,,,,,,,,,,,,,Velvet Grass,It has fine hair on its leaves and gives off a faint glow in dark places.,4_15,Gardening Material
10406251,0.0,ItemDes_10406251,4,999.0,3.0,10406251.0,,,10406251,ItemName_10406251,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1500.0,,,,,,,,,,,1.0,"[14206627, 14206630, 14406626, 14406629]",,,,,,,,,,,,,,,,,,,,,,,,,Frosty Grass,"Regardless of its surrounding temperature, the dew on its leaves will turn into frost, enveloping them completely.",4_15,Gardening Material
10406252,0.0,ItemDes_10406252,4,999.0,3.0,10406252.0,,,10406252,ItemName_10406252,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,165.0,,,,,,,,,,,1.0,"[14506602, 14506605, 14606602, 14606605]",,,,,,,,,,,,,,,,,,,,,,,,,Cavern Vanilla,"Cooking ingredient. It gives off a special, sweet scent. It can be commonly found in caves.",4_15,Gardening Material
10406253,0.0,ItemDes_10406253,4,999.0,3.0,10406253.0,,,10406253,ItemName_10406253,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,165.0,,,,,,,,,,,1.0,"[14506608, 14506611, 14606608, 14606611]",,,,,,,,,,,,,,,,,,,,,,,,,Sour Fruit,"Cooking ingredient. A sour, citrus fruit that can quench one's thirst.",4_15,Gardening Material
10406254,0.0,ItemDes_10406254,4,999.0,3.0,10406254.0,,,10406254,ItemName_10406254,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,165.0,,,,,,,,,,,1.0,"[14506614, 14506617, 14606614, 14606617]",,,,,,,,,,,,,,,,,,,,,,,,,Green Mint,"Cooking ingredient. A type of herb with an overpowering smell that will give you an intense, but enjoyable, head rush.",4_15,Gardening Material
10406255,0.0,ItemDes_10406255,4,999.0,3.0,10406255.0,,,10406255,ItemName_10406255,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,195.0,,,,,,,,,,,1.0,"[16106603, 16106606, 16206602, 16206605]",,,,,,,,,,,,,,,,,,,,,,,,,Dark Olive,Cooking ingredient. A dark olive with a salty bitter taste.,4_15,Gardening Material
10406256,0.0,ItemDes_10406256,4,999.0,3.0,10406256.0,,,10406256,ItemName_10406256,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,195.0,,,,,,,,,,,1.0,"[16106609, 16106612, 16606602, 16606605]",,,,,,,,,,,,,,,,,,,,,,,,,Redmoon Rose,Cooking ingredient. A red rose that can be used for both flavoring and decoration.,4_15,Gardening Material
10406257,0.0,ItemDes_10406257,4,999.0,3.0,10406257.0,,,10406257,ItemName_10406257,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,195.0,,,,,,,,,,,1.0,"[16206608, 16206611, 16606608, 16606611]",,,,,,,,,,,,,,,,,,,,,,,,,Reminiscence Grass,Cooking ingredient. Filled with the taste of nostalgia. Has a faint aroma.,4_15,Gardening Material
10406258,0.0,ItemDes_10406258,0,999.0,3.0,10406259.0,,,10406258,ItemName_10406258,1.0,"{'Fish': {}, 'type': 9}",1.0,,,,,,6,,,,,,,,,[5],,,,,,,,2100.0,,,,,,,,,,,1.0,"[16206614, 16206617, 16506614, 16506617]",,,,,,,,,,,,,2.0,,,,,,,,,,,,Rusty Mushroom,A rust-colored mushroom that earned its name from its appearance.\nSmelting material. Used to synthesize Blessed Oridecon ⅡI.,0_6,
10406259,0.0,ItemDes_10406259,0,999.0,3.0,10406258.0,,,10406259,ItemName_10406259,1.0,"{'Fish': {}, 'type': 9}",1.0,,,,,,6,,,,,,,,,[5],,,,,,,,2100.0,,,,,,,,,,,1.0,"[16106615, 16106618, 16406614, 16406617]",,,,,,,,,,,,,2.0,,,,,,,,,,,,Fragrant Vine,A vine with a warm fragrance. Has small flowers growing on it.\nSmelting material. Used to synthesize Blessed Elunium III.,0_6,
10406260,0.0,ItemDes_10406260,0,999.0,3.0,10406260.0,,,10406260,ItemName_10406260,1.0,"{'Fish': {}, 'type': 9}",1.0,,,,,,6,,,,,,,,,[5],,,,,,,,2100.0,,,,,,,,,,,1.0,"[16306614, 16306617, 16606614, 16606617]",0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,Delusional Flower,An unremarkable small flower. Can be found growing on every street corner.\nSmelting material. Used to synthesize Blessed Bradium ⅡI.,0_6,
10406261,0.0,ItemDes_10406261,4,999.0,3.0,10406261.0,,,10406261,ItemName_10406261,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1950.0,,,,,,,,,,,1.0,"[16306602, 16306605, 16506602, 16506605]",,,,,,,,,,,,,,,,,,,,,,,,,Resurrection Leaf,Wandering ghosts will sometimes attach themselves to surrounding plants.\nSmelting material. Used to synthesize Glast Heim Enchantment Stones.,4_15,Gardening Material
10406262,0.0,ItemDes_10406262,4,999.0,3.0,10406262.0,,,10406262,ItemName_10406262,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1950.0,,,,,,,,,,,1.0,"[16306608, 16306611, 16406602, 16406605]",,,,,,,,,,,,,,,,,,,,,,,,,Radiance Flower,A flower that feels sacred but can grow in harsh conditions.\nSmelting material. Used to synthesize Glast Heim Enchantment Stones.,4_15,Gardening Material
10406263,0.0,ItemDes_10406263,4,999.0,3.0,10406263.0,,,10406263,ItemName_10406263,1.0,{'type': 0},1.0,,,,,,15,,,,,,,,,[5],,,,,,,,1950.0,,,,,,,,,,,1.0,"[16406608, 16406611, 16506608, 16506611]",,,,,,,,,,,,,,,,,,,,,,,,,Coldsteel Orchid,"The petals feel hard and cold, like icy metal.\nSmelting material. Used to synthesize Glast Heim Enchantment Stones.",4_15,Gardening Material
