id,drop_collections_id,material_id,weight,amount
5068,101510801,10406593,3,1
5069,101510801,10401005,2,1
5070,101510901,10406106,1,1
5071,101520101,10413052,1,1
5072,101520101,10413126,1,1
5073,101520201,10406102,1,1
5074,101520301,10406810,1,1
5075,101520401,10406883,1,1
5076,101520701,10102019,1,1
5077,101520801,10406809,1,1
5078,101520801,10413049,3,1
5079,101520801,10401004,2,1
5080,101520901,10406106,1,1
5081,101540101,10413125,1,1
5082,101540101,10413197,1,1
5083,101540301,10413008,1,1
5084,101540401,10413032,1,1
5085,101540501,10406865,1,1
5086,101540701,10107013,1,1
5087,101540801,10406850,1,1
5088,101540801,10406801,3,1
5089,101540801,10401006,2,1
5090,101540901,10406105,1,1
5091,101550101,10413064,1,1
5092,101550101,10406854,1,1
5093,101550401,10406899,1,1
5094,101550501,10401009,1,1
5095,101550501,10406857,1,1
5096,101550701,10103020,1,1
5097,101550801,10403011,1,1
5098,101550801,10406593,3,1
5099,101550801,10401005,2,1
5100,101550901,10406105,1,1
5101,101570101,10413130,1,1
5102,101570101,10413198,1,1
5103,101570401,10406874,1,1
5104,101570501,10413119,1,1
5105,101570701,10104016,1,1
5106,101570801,10406868,1,1
5107,101570801,10406513,3,1
5108,101570801,10401005,2,1
5109,101570901,10204020,1,1
5110,101580101,10413125,1,1
5111,101580101,10413197,1,1
5112,101580201,10406101,1,1
5113,101580301,10413099,1,1
5114,101580401,10413147,1,1
5115,101580501,10406864,1,1
5116,101580701,10103016,1,1
5117,101580801,10406850,1,1
5118,101580801,10406801,3,1
5119,101580801,10401006,2,1
5120,101580901,10406106,1,1
5121,101590101,10413125,1,1
5122,101590101,10413197,1,1
5123,101590201,10406103,1,1
5124,101590301,10413025,1,1
5125,101590401,10413055,1,1
5126,101590501,10413035,1,1
5127,101590501,10413157,1,1
5128,101590601,10413123,1,1
5129,101590701,10101041,1,1
5130,101590801,10406850,1,1
5131,101590801,10406801,3,1
5132,101590801,10401006,2,1
5133,101590901,10406105,1,1
5134,101620101,10406897,1,1
5135,101620101,10406896,1,1
5136,101620101,10406859,1,1
5137,101620101,10401005,1,1
5138,101620102,10105007,1,1
5139,101630101,10413064,1,1
5140,101630101,10406854,1,1
5141,101630201,10406103,1,1
5142,101630401,10413056,1,1
5143,101630501,10406890,1,1
5144,101630501,10413065,1,1
5145,101630701,10106033,1,1
5146,101630801,10403011,1,1
5147,101630801,10406593,3,1
5148,101630801,10401005,2,1
5149,101630901,10204020,1,1
5150,101640101,10413130,1,1
5151,101640101,10413198,1,1
5152,101640401,10413056,1,1
5153,101640501,10406890,1,1
5154,101640501,10413065,1,1
5155,101640601,10413070,1,1
5156,101640701,10106034,1,1
5157,101640801,10406868,1,1
5158,101640801,10406513,3,1
5159,101640801,10401005,2,1
5160,101640901,10406105,1,1
5161,101650101,10406877,1,1
5162,101650101,10406793,1,1
5163,101650101,10401005,1,1
5164,101650102,10105008,1,1
5165,101660101,10413064,1,1
5166,101660101,10406854,1,1
5167,101660201,10406103,1,1
5168,101660301,10413046,1,1
5169,101660401,10413059,1,1
5170,101660501,10413203,1,1
5171,101660601,10413237,1,1
5172,101660701,10105028,1,1
5173,101660801,10403011,1,1
5174,101660801,10406593,3,1
5175,101660801,10401005,2,1
5176,101660901,10406106,1,1
5177,101670101,10413130,1,1
5178,101670101,10413198,1,1
5179,101670401,10413062,1,1
5180,101670501,10413068,1,1
5181,101670701,10104021,1,1
5182,101670801,10406868,1,1
5183,101670801,10406513,3,1
5184,101670801,10401005,2,1
5185,101670901,10204020,1,1
5186,101680101,10413125,1,1
5187,101680101,10413197,1,1
5188,101680401,10413060,1,1
5189,101680501,10413066,1,1
5190,101680701,10104009,1,1
5191,101680801,10406850,1,1
5192,101680801,10406801,3,1
5193,101680801,10401006,2,1
5194,101680901,10204020,1,1
5195,101700101,10413064,1,1
5196,101700101,10406854,1,1
5197,101700301,10413047,1,1
5198,101700401,10413061,1,1
5199,101700501,10413063,1,1
5200,101700701,10101086,1,1
5201,101700801,10403011,1,1
5202,101700801,10406593,3,1
5203,101700801,10401005,2,1
5204,101700901,10204020,1,1
5205,101710101,10413052,1,1
5206,101710101,10413126,1,1
5207,101710201,10406102,1,1
5208,101710301,10413045,1,1
5209,101710401,10413057,1,1
5210,101710501,10406793,1,1
5211,101710701,10105029,1,1
5212,101710801,10406809,1,1
5213,101710801,10413049,3,1
5214,101710801,10401004,2,1
5215,101710901,10406105,1,1
5216,101720101,10413130,1,1
5217,101720101,10413198,1,1
5218,101720401,10413062,1,1
5219,101720501,10413068,1,1
5220,101720701,10101083,1,1
5221,101720801,10406868,1,1
5222,101720801,10406513,3,1
5223,101720801,10401005,2,1
5224,101720901,10204020,1,1
5225,101730101,10413124,1,1
5226,101730101,10406790,1,1
5227,101730201,10406102,1,1
5228,101730301,10420001,1,1
5229,101730401,10403053,1,1
5230,101730501,10423001,1,1
5231,101730601,10206010,1,1
5232,101730701,10102029,1,1
5233,101730801,10406891,1,1
5234,101730801,10406818,3,1
5235,101730801,10401007,2,1
5236,101730901,10406106,1,1
5237,101750101,10413125,1,1
5238,101750101,10413197,1,1
5239,101750201,10406103,1,1
5240,101750301,10420003,1,1
5241,101750401,10403055,1,1
5242,101750501,10423007,1,1
5243,101750501,10423003,1,1
5244,101750701,10105035,1,1
5245,101750801,10406850,1,1
5246,101750801,10406801,3,1
5247,101750801,10401006,2,1
5248,101750901,10406105,1,1
5249,101790101,10413052,1,1
5250,101790101,10413126,1,1
5251,101790301,10413038,1,1
5252,101790401,10413057,1,1
5253,101790601,10413238,1,1
5254,101790701,10106048,1,1
5255,101790801,10406809,1,1
5256,101790801,10413049,3,1
5257,101790801,10401004,2,1
5258,101790901,10406106,1,1
5259,101800101,10413064,1,1
5260,101800101,10406854,1,1
5261,101800401,10403058,1,1
5262,101800501,10423011,1,1
5263,101800501,10423002,1,1
5264,101800601,10403065,1,1
5265,101800701,10106054,1,1
5266,101800801,10403011,1,1
5267,101800801,10406593,3,1
5268,101800801,10401005,2,1
5269,101800901,10406106,1,1
5270,101820101,10413127,1,1
5271,101820101,10413051,1,1
5272,101820201,10406101,1,1
5273,101820301,10413038,1,1
5274,101820401,10413057,1,1
5275,101820701,10101084,1,1
5276,101820801,10406839,1,1
5277,101820801,10406858,3,1
5278,101820801,10401006,2,1
5279,101820901,10406106,1,1
5280,101840101,10413130,1,1
5281,101840101,10413198,1,1
5282,101840301,10420003,1,1
5283,101840401,10403055,1,1
5284,101840501,10423008,1,1
5285,101840501,10423005,1,1
5286,101840701,10101093,1,1
5287,101840801,10406868,1,1
5288,101840801,10406513,3,1
5289,101840801,10401005,2,1
5290,101840901,10406105,1,1
5291,101850101,10413125,1,1
5292,101850101,10413197,1,1
5293,101850301,10420006,1,1
5294,101850401,10403060,1,1
5295,101850501,10423009,1,1
5296,101850501,10423002,1,1
5297,101850701,10106055,1,1
5298,101850801,10406850,1,1
5299,101850801,10406801,3,1
5300,101850801,10401006,2,1
5301,101850901,10204020,1,1
5302,101870101,10413130,1,1
5303,101870101,10413198,1,1
5304,101870401,10413062,1,1
5305,101870501,10413068,1,1
5306,101870701,10105030,1,1
5307,101870801,10406868,1,1
5308,101870801,10406513,3,1
5309,101870801,10401005,2,1
5310,101870901,10204020,1,1
5311,101900101,10413064,1,1
5312,101900101,10406854,1,1
5313,101900301,10413046,1,1
5314,101900401,10413058,1,1
5315,101900501,10413203,1,1
5316,101900701,10102027,1,1
5317,101900801,10403011,1,1
5318,101900801,10406593,3,1
5319,101900801,10401005,2,1
5320,101900901,10406105,1,1
5321,101920101,10413125,1,1
5322,101920101,10413197,1,1
5323,101920301,10420006,1,1
5324,101920401,10403060,1,1
5325,101920501,10423012,1,1
5326,101920601,10403064,1,1
5327,101920701,10101094,1,1
5328,101920801,10406850,1,1
5329,101920801,10406801,3,1
5330,101920801,10401006,2,1
5331,101920901,10406105,1,1
5332,101930101,10413064,1,1
5333,101930101,10406854,1,1
5334,101930201,10406103,1,1
5335,101930501,10423009,1,1
5336,101930501,10423002,1,1
5337,101930601,10403063,1,1
5338,101930701,10103024,1,1
5339,101930801,10403011,1,1
5340,101930801,10406593,3,1
5341,101930801,10401005,2,1
5342,101930901,10204020,1,1
5343,101940101,10413125,1,1
5344,101940101,10413197,1,1
5345,101940401,10413061,1,1
5346,101940501,10413063,1,1
5347,101940501,10413066,1,1
5348,101940601,10413236,1,1
5349,101940701,10101085,1,1
5350,101940801,10406850,1,1
5351,101940801,10406801,3,1
5352,101940801,10401006,2,1
5353,101940901,10406105,1,1
5354,101950101,10413127,1,1
5355,101950101,10413051,1,1
5356,101950501,10406793,1,1
5357,101950501,10406877,1,1
5358,101950601,10413236,1,1
5359,101950701,10106047,1,1
5360,101950801,10406839,1,1
5361,101950801,10406858,3,1
5362,101950801,10401006,2,1
5363,101950901,10406105,1,1
5364,101960101,10413132,1,1
5365,101960101,10413131,1,1
5366,101960201,10406101,1,1
5367,101960401,10403083,1,1
5368,101960501,10403096,1,1
5369,101960501,10403091,1,1
5370,101960701,10101118,1,1
5371,101960801,10406849,1,1
5372,101960801,10413050,1,1
5373,101960801,10401007,1,1
5374,101960901,10406106,1,1
5375,101970101,10413132,1,1
5376,101970101,10413131,1,1
5377,101970201,10406104,1,1
5378,101970301,10403078,1,1
5379,101970401,10403084,1,1
5380,101970501,10403093,1,1
5381,101970701,10101120,1,1
5382,101970801,10401007,2,1
5383,101970801,10413050,1,1
5384,101970801,10406849,3,1
5385,101970901,10406106,1,1
5386,101980101,10413052,1,1
5387,101980101,10413126,1,1
5388,101980201,10406104,1,1
5389,101980301,10403074,1,1
5390,101980401,10403079,1,1
5391,101980501,10403095,1,1
5392,101980701,10106068,1,1
5393,101980801,10406809,3,1
5394,101980801,10413049,1,1
5395,101980801,10401004,2,1
5396,101980901,10204020,1,1
5397,101990101,10413052,1,1
5398,101990101,10413126,1,1
5399,101990201,10406103,1,1
5400,101990301,10403073,1,1
5401,101990401,10403079,1,1
5402,101990501,10403087,1,1
5403,101990701,10104027,1,1
5404,101990801,10406809,3,1
5405,101990801,10413049,1,1
5406,101990801,10401004,2,1
5407,101990901,10406106,1,1
5408,102000101,10413131,1,1
5409,102000101,10413132,1,1
5410,102000201,10406104,1,1
5411,102000301,10403076,1,1
5412,102000401,10403080,1,1
5413,102000501,10403094,1,1
5414,102000701,10102036,1,1
5415,102000801,10401007,2,1
5416,102000801,10413050,1,1
5417,102000801,10406849,3,1
5418,102000901,10204020,1,1
5419,102010101,10413128,1,1
5420,102010101,10413039,1,1
5421,102010201,10406103,1,1
5422,102010301,10403077,1,1
5423,102010401,10403081,1,1
5424,102010501,10403090,1,1
5425,102010701,10106069,1,1
5426,102010801,10406599,3,1
5427,102010801,10406848,1,1
5428,102010801,10401004,2,1
5429,102010901,10204020,1,1
5430,102020101,10413132,1,1
5431,102020101,10413131,1,1
5432,102020201,10406104,1,1
5433,102020401,10403081,1,1
5434,102020501,10403098,1,1
5435,102020501,10403090,1,1
5436,102020701,10103029,1,1
5437,102020801,10406849,3,1
5438,102020801,10413050,1,1
5439,102020801,10401007,2,1
5440,102020901,10204020,1,1
5441,102030101,10413052,1,1
5442,102030101,10413126,1,1
5443,102030201,10406101,1,1
5444,102030301,10403073,1,1
5445,102030401,10403080,1,1
5446,102030501,10403087,1,1
5447,102030701,10106070,1,1
5448,102030801,10401004,2,1
5449,102030801,10413049,1,1
5450,102030801,10406809,3,1
5451,102030901,10204020,1,1
5452,102040101,10413052,1,1
5453,102040101,10413126,1,1
5454,102040401,10403082,1,1
5455,102040501,10403091,1,1
5456,102040501,10403097,1,1
5457,102040701,10102035,1,1
5458,102040801,10406809,3,1
5459,102040801,10413049,1,1
5460,102040801,10401004,2,1
5461,102040901,10406106,1,1
5462,102050101,10413124,1,1
5463,102050101,10406790,1,1
5464,102050201,10406101,1,1
5465,102050301,10403075,1,1
5466,102050501,10403097,1,1
5467,102050501,10403089,1,1
5468,102050701,10101115,1,1
5469,102050801,10406891,3,1
5470,102050801,10406818,1,1
5471,102050801,10401007,2,1
5472,102050901,10406106,1,1
5473,102060101,10413197,1,1
5474,102060101,10413125,1,1
5475,102060301,10403077,1,1
5476,102060401,10403082,1,1
5477,102060501,10403098,1,1
5478,102060701,10105052,1,1
5479,102060801,10406850,3,1
5480,102060801,10406801,1,1
5481,102060801,10401006,2,1
5482,102060901,10204020,1,1
5483,102070101,10413052,1,1
5484,102070101,10413126,1,1
5485,102070201,10406101,1,1
5486,102070301,10403075,1,1
5487,102070501,10403097,1,1
5488,102070501,10403089,1,1
5489,102070701,10105050,1,1
5490,102070801,10406809,3,1
5491,102070801,10413049,1,1
5492,102070801,10401004,2,1
5493,102070901,10406106,1,1
5494,102080101,10413052,1,1
5495,102080101,10413126,1,1
5496,102080201,10406104,1,1
5497,102080301,10403076,1,1
5498,102080501,10403094,1,1
5499,102080501,10403087,1,1
5500,102080701,10105051,1,1
5501,102080801,10406809,3,1
5502,102080801,10413049,1,1
5503,102080801,10401004,2,1
5504,102080901,10406105,1,1
5505,102090101,10413051,1,1
5506,102090101,10413127,1,1
5507,102090301,10403078,1,1
5508,102090401,10403085,1,1
5509,102090501,10403088,1,1
5510,102090701,10103030,1,1
5511,102090801,10401006,2,1
5512,102090801,10406858,1,1
5513,102090801,10406839,3,1
5514,102090901,10406105,1,1
5515,102100101,10413052,1,1
5516,102100101,10413126,1,1
5517,102100201,10406104,1,1
5518,102100301,10403074,1,1
5519,102100501,10403095,1,1
5520,102100501,10403089,1,1
5521,102100701,10101119,1,1
5522,102100801,10406809,3,1
5523,102100801,10413049,1,1
5524,102100801,10401004,2,1
5525,102100901,10204020,1,1
5526,102110101,10413051,1,1
5527,102110101,10413127,1,1
5528,102110401,10403086,1,1
5529,102110501,10403092,1,1
5530,102110501,10403093,1,1
5531,102110701,10105053,1,1
5532,102110801,10401006,2,1
5533,102110801,10406858,1,1
5534,102110801,10406839,3,1
5535,102110901,10406105,1,1
5536,102120101,10406854,1,1
5537,102120101,10413064,1,1
5538,102120201,10406103,1,1
5539,102120401,10403086,1,1
5540,102120501,10403088,1,1
5541,102120501,10403092,1,1
5542,102120701,10106071,1,1
5543,102120801,10403011,3,1
5544,102120801,10406593,1,1
5545,102120801,10401005,2,1
5546,102120901,10204020,1,1
5547,102140101,10413064,1,1
5548,102140101,10406854,1,1
5549,102140401,10403112,1,2
5550,102140501,10403104,1,2
5551,102140501,10403107,1,2
5552,102140701,10104035,1,1
5553,102140801,10403011,3,1
5554,102140801,10406593,1,1
5555,102140801,10401005,2,1
5556,102140901,10204020,1,1
5557,102150101,10413125,1,1
5558,102150101,10413197,1,1
5559,102150401,10403111,1,2
5560,102150501,10403103,1,3
5561,102150501,10403108,1,2
5562,102150701,10101128,1,1
5563,102150801,10406850,3,1
5564,102150801,10406801,1,1
5565,102150801,10401006,2,1
5566,102150901,10406105,1,1
5567,102170101,10413124,1,1
5568,102170101,10406790,1,1
5569,102170201,10406101,1,1
5570,102170301,10403123,1,1
5571,102170401,10403116,1,2
5572,102170601,10413262,1,1
5573,102170701,10101123,1,1
5574,102170801,10406891,3,1
5575,102170801,10406818,1,1
5576,102170801,10401007,2,1
5577,102170901,10406106,1,1
5578,102190101,10413064,1,1
5579,102190101,10406854,1,1
5580,102190301,10403123,1,1
5581,102190401,10403113,1,2
5582,102190501,10403101,1,3
5583,102190701,10101127,1,1
5584,102190801,10403011,3,1
5585,102190801,10406593,1,1
5586,102190801,10401005,2,1
5587,102190901,10406106,1,1
5588,102200101,10413125,1,1
5589,102200101,10413197,1,1
5590,102200201,10406101,1,1
5591,102200301,10403123,1,1
5592,102200401,10403117,1,2
5593,102200501,10403100,1,2
5594,102200701,10105063,1,1
5595,102200801,10406850,3,1
5596,102200801,10406801,1,1
5597,102200801,10401006,2,1
5598,102200901,10204020,1,1
5599,102210101,10413064,1,1
5600,102210101,10406854,1,1
5601,102210301,10403120,1,1
5602,102210401,10403112,1,2
5603,102210501,10403104,1,2
5604,102210701,10105060,1,1
5605,102210801,10403011,3,1
5606,102210801,10406593,1,1
5607,102210801,10401005,2,1
5608,102210901,10406106,1,1
5609,102230101,10413130,1,1
5610,102230101,10413198,1,1
5611,102230301,10403121,1,1
5612,102230501,10403101,1,3
5613,102230601,10413264,1,1
5614,102230701,10105061,1,1
5615,102230801,10406868,3,1
5616,102230801,10406513,1,1
5617,102230801,10401005,2,1
5618,102230901,10204020,1,1
5619,102240101,10413125,1,1
5620,102240101,10413197,1,1
5621,102240201,10406102,1,1
5622,102240401,10403116,1,2
5623,102240501,10403100,1,2
5624,102240601,10413263,1,1
5625,102240701,10106076,1,1
5626,102240801,10406850,3,1
5627,102240801,10406801,1,1
5628,102240801,10401006,2,1
5629,102240901,10204020,1,1
5630,102250101,10413052,1,1
5631,102250101,10413126,1,1
5632,102250201,10406102,1,1
5633,102250401,10403118,1,2
5634,102250501,10403105,1,2
5635,102250501,10403110,1,2
5636,102250701,10103037,1,1
5637,102250801,10406809,3,1
5638,102250801,10413049,1,1
5639,102250801,10401004,2,1
5640,102250901,10406106,1,1
5641,102260101,10413064,1,1
5642,102260101,10406854,1,1
5643,102260301,10403119,1,1
5644,102260401,10403111,1,2
5645,102260501,10403106,1,2
5646,102260701,10106077,1,1
5647,102260801,10403011,3,1
5648,102260801,10406593,1,1
5649,102260801,10401005,2,1
5650,102260901,10406105,1,1
5651,102270101,10413130,1,1
5652,102270101,10413198,1,1
5653,102270301,10403121,1,1
5654,102270501,10403099,1,3
5655,102270501,10403108,1,2
5656,102270701,10104036,1,1
5657,102270801,10406868,3,1
5658,102270801,10406513,1,1
5659,102270801,10401005,2,1
5660,102270901,10204020,1,1
5661,102280101,10413130,1,1
5662,102280101,10413198,1,1
5663,102280301,10403119,1,1
5664,102280501,10403103,1,3
5665,102280501,10403106,1,2
5666,102280701,10101124,1,1
5667,102280801,10406868,3,1
5668,102280801,10406513,1,1
5669,102280801,10401005,2,1
5670,102280901,10204020,1,1
5671,102290101,10413128,1,1
5672,102290101,10413039,1,1
5673,102290201,10406103,1,1
5674,102290301,10403124,1,1
5675,102290401,10403117,1,2
5676,102290501,10403105,1,2
5677,102290701,10106079,1,1
5678,102290801,10406599,3,1
5679,102290801,10406848,1,1
5680,102290801,10401004,2,1
5681,102290901,10204020,1,1
5682,102300101,10413064,1,1
5683,102300101,10406854,1,1
5684,102300301,10403120,1,1
5685,102300501,10403101,1,3
5686,102300501,10403107,1,2
5687,102300701,10102044,1,1
5688,102300801,10403011,3,1
5689,102300801,10406593,1,1
5690,102300801,10401005,2,1
5691,102300901,10406105,1,1
5692,102310101,10413064,1,1
5693,102310101,10406854,1,1
5694,102310401,10403113,1,2
5695,102310501,10403103,1,3
5696,102310501,10403109,1,2
5697,102310701,10106078,1,1
5698,102310801,10403011,3,1
5699,102310801,10406593,1,1
5700,102310801,10401005,2,1
5701,102310901,10204020,1,1
5702,102320101,10413124,1,1
5703,102320101,10406790,1,1
5704,102320201,10406103,1,1
5705,102320301,10403124,1,1
5706,102320401,10403118,1,2
5707,102320501,10403110,1,2
5708,102320701,10103038,1,1
5709,102320801,10406891,3,1
5710,102320801,10406818,1,1
5711,102320801,10401007,2,1
5712,102320901,10204020,1,1
5713,102330101,10413128,1,1
5714,102330101,10413039,1,1
5715,102330201,10406101,1,1
5716,102330301,10403122,1,1
5717,102330401,10403114,1,2
5718,102330501,10403099,1,3
5719,102330701,10105062,1,1
5720,102330801,10406599,3,1
5721,102330801,10406848,1,1
5722,102330801,10401004,2,1
5723,102330901,10204020,1,1
5724,102340101,10413128,1,1
5725,102340101,10413039,1,1
5726,102340201,10406102,1,1
5727,102340301,10403124,1,1
5728,102340401,10403115,1,2
5729,102340501,10403102,1,2
5730,102340701,10101125,1,1
5731,102340801,10406599,3,1
5732,102340801,10406848,1,1
5733,102340801,10401004,2,1
5734,102340901,10204020,1,1
5735,102350101,10413052,1,1
5736,102350101,10413126,1,1
5737,102350201,10406101,1,1
5738,102350401,10403115,1,2
5739,102350501,10403099,1,3
5740,102350501,10403109,1,2
5741,102350701,10101126,1,1
5742,102350801,10406809,3,1
5743,102350801,10413049,1,1
5744,102350801,10401004,2,1
5745,102350901,10204020,1,1
5746,102360101,10413128,1,1
5747,102360101,10413039,1,1
5748,102360201,10406101,1,1
5749,102360301,10403122,1,1
5750,102360401,10403114,1,2
5751,102360501,10403102,1,2
5752,102360701,10102043,1,1
5753,102360801,10406599,3,1
5754,102360801,10406848,1,1
5755,102360801,10401004,2,1
5756,102360901,10406105,1,1
5757,199980101,10102001,1,1
5758,300001701,10102018,1,1
5759,300001702,10101080,1,1
5760,300001703,10106043,1,1
5761,300001704,3101263,1,1
5762,300001705,3101264,1,1
5763,300001706,3201196,1,1
5764,300001707,3201197,1,1
5765,300001801,10103017,1,1
5766,300001802,10101079,1,1
5767,300001803,10105023,1,1
5768,300001804,3101261,1,1
5769,300001805,3101262,1,1
5770,300001806,3201194,1,1
5771,300001807,3201195,1,1
5772,300001901,10105010,1,1
5773,300001902,10101072,1,1
5774,300001903,10104018,1,1
5775,300001904,1302035,1,1
5776,300001905,1306009,1,1
5777,300001906,1301034,1,1
5778,300001907,1201016,1,1
5779,300001908,1308010,1,1
5780,300002001,10101046,1,1
5781,300002002,10102026,1,1
5782,300002003,10105021,1,1
5783,300002004,1304035,1,1
5784,300002005,1305016,1,1
5785,300002006,1303005,1,1
5786,300002007,1201100,1,1
5787,300002101,10107016,1,1
5788,300002102,10106044,1,1
5789,300002103,10105024,1,1
5790,300002104,1302008,1,1
5791,300002105,1306005,1,1
5792,300002106,1301036,1,1
5793,300002107,1201106,1,1
5794,300002201,10104010,1,1
5795,300002202,10105022,1,1
5796,300002203,10101074,1,1
5797,300002204,1101034,1,1
5798,300002205,1102009,1,1
5799,300002206,1105018,1,1
5800,300002207,1201099,1,1
5801,300002301,10105011,1,1
5802,300002302,10104020,1,1
5803,300002303,10106045,1,1
5804,300002304,1303035,1,1
5805,300002305,1304009,1,1
5806,300002306,1305005,1,1
5807,300002307,1201105,1,1
5808,300002401,10102024,1,1
5809,300002402,10101082,1,1
5810,300002403,10105025,1,1
5811,300002404,1107036,1,1
5812,300002405,1103006,1,1
5813,300002406,1104008,1,1
5814,300002407,1201038,1,1
5815,300002408,1307005,1,1
5816,300002501,10105014,1,1
5817,300002502,10101081,1,1
5818,300002503,10106046,1,1
5819,300002504,1102008,1,1
5820,300002505,1101014,1,1
5821,300002506,1105016,1,1
5822,300002507,1201039,1,1
5823,300002601,10103021,1,1
5824,300002602,10101073,1,1
5825,300002603,10106040,1,1
5826,300002604,1107034,1,1
5827,300002605,1104013,1,1
5828,300002606,1103007,1,1
5829,300002607,1201024,1,1
5830,300002608,1307016,1,1
5831,300002701,10103011,1,1
5832,300002702,10101078,1,1
5833,300002703,10106042,1,1
5834,300002704,3101257,1,1
5835,300002705,3101258,1,1
5836,300002706,3201190,1,1
5837,300002707,3201191,1,1
5838,300002801,10103012,1,1
5839,300002802,10105020,1,1
5840,300002803,10106039,1,1
5841,300002804,3101226,1,1
5842,300002805,3101227,1,1
5843,300002806,3101228,1,1
5844,300002807,3201134,1,1
5845,300002808,3201135,1,1
5846,300002901,10103013,1,1
5847,300002902,10101069,1,1
5848,300002903,10105019,1,1
5849,300002904,3101221,1,1
5850,300002905,3101222,1,1
5851,300002906,3201130,1,1
5852,300002907,3201131,1,1
5853,300003001,10103015,1,1
5854,300003002,10105018,1,1
5855,300003003,10106038,1,1
5856,300003004,3101215,1,1
5857,300003005,3101216,1,1
5858,300003006,3101217,1,1
5859,300003007,3101218,1,1
5860,300003008,3101219,1,1
5861,300003009,3101220,1,1
5862,300003101,10102017,1,1
5863,300003102,10101071,1,1
5864,300003103,10104017,1,1
5865,300003104,3101223,1,1
5866,300003105,3101224,1,1
5867,300003106,3101225,1,1
5868,300003107,3201132,1,1
5869,300003108,3201133,1,1
5870,300003201,10105017,1,1
5871,300003202,10104019,1,1
5872,300003203,10106041,1,1
5873,300003204,3101259,1,1
5874,300003205,3101260,1,1
5875,300003206,3201192,1,1
5876,300003207,3201193,1,1
5877,300003301,10106050,1,1
5878,300003302,10105032,1,1
5879,300003303,10101090,1,1
5880,300003304,1307008,1,1
5881,300003305,1303044,1,1
5882,300003306,1302042,1,1
5883,300003307,1306043,1,1
5884,300003308,1105043,1,1
5885,300003309,1104043,1,1
5886,300003310,1201057,1,1
5887,300003311,1201058,1,1
5888,300003401,10101088,1,1
5889,300003402,10101089,1,1
5890,300003403,10101089,1,1
5891,300003404,1305043,1,1
5892,300003405,1301046,1,1
5893,300003406,1107045,1,1
5894,300003407,1304042,1,1
5895,300003408,1102043,1,1
5896,300003409,1101045,1,1
5897,300003410,1103043,1,1
5898,300003501,10105033,1,1
5899,300003502,10102028,1,1
5900,300003503,10105031,1,1
5901,300003504,3101114,1,1
5902,300003505,3101115,1,1
5903,300003506,3201199,1,1
5904,300003507,3201200,1,1
5905,300003601,10106049,1,1
5906,300003602,10101091,1,1
5907,300003603,10106051,1,1
5908,300003604,3101108,1,1
5909,300003605,3101109,1,1
5910,300003606,3201094,1,1
5911,300003607,3201198,1,1
5912,300003701,10101097,1,1
5913,300003702,10106056,1,1
5914,300003703,10105039,1,1
5915,300003704,1305020,1,1
5916,300003705,1301017,1,1
5917,300003706,1107017,1,1
5918,300003707,1304020,1,1
5919,300003708,1102021,1,1
5920,300003709,1101016,1,1
5921,300003710,1103019,1,1
5922,300003801,10106058,1,1
5923,300003802,10102031,1,1
5924,300003803,10101099,1,1
5925,300003804,1307022,1,1
5926,300003805,1303019,1,1
5927,300003806,1302020,1,1
5928,300003807,1306020,1,1
5929,300003808,1105019,1,1
5930,300003809,1104019,1,1
5931,300003810,1201121,1,1
5932,300003811,1201122,1,1
5933,300003901,10101096,1,1
5934,300003902,10103025,1,1
5935,300003903,10105040,1,1
5936,300003904,3101365,1,1
5937,300003905,3101366,1,1
5938,300003906,3201048,1,1
5939,300003907,3201055,1,1
5940,300004001,10101098,1,1
5941,300004002,10104023,1,1
5942,300004003,10106057,1,1
5943,300004004,3101367,1,1
5944,300004005,3101368,1,1
5945,300004006,3201056,1,1
5946,300004007,3201057,1,1
5947,300004101,10105047,1,1
5948,300004102,10105048,1,1
5949,300004103,10105049,1,1
5950,300004104,1301061,1,1
5951,300004105,1305058,1,1
5952,300004106,1107060,1,1
5953,300004107,1304059,1,1
5954,300004108,1102060,1,1
5955,300004109,1101060,1,1
5956,300004110,1103058,1,1
5957,300004111,1309071,1,1
5958,300004112,1311027,1,1
5959,300004201,10106065,1,1
5960,300004202,10101111,1,1
5961,300004203,10104026,1,1
5962,300004204,1307058,1,1
5963,300004205,1303059,1,1
5964,300004206,1302059,1,1
5965,300004207,1306059,1,1
5966,300004208,1105058,1,1
5967,300004209,1104058,1,1
5968,300004210,1201147,1,1
5969,300004211,1201148,1,1
5970,300004212,1308071,1,1
5971,300004213,1310027,1,1
5972,300004301,10103028,1,1
5973,300004302,10102034,1,1
5974,300004303,10101110,1,1
5975,300004304,3101413,1,1
5976,300004305,3101414,1,1
5977,300004306,3201231,1,1
5978,300004307,3201232,1,1
5979,300004401,10101112,1,1
5980,300004402,10106066,1,1
5981,300004403,10101113,1,1
5982,300004404,3201234,1,1
5983,300004405,3201233,1,1
5984,300004406,3101416,1,1
5985,300004407,3101415,1,1
5986,300006101,10413160,10,3
5987,300006101,10413161,10,3
5988,300006101,10413162,10,3
5989,300006101,10413163,10,3
5990,300006101,10413164,10,3
5991,300006101,10413165,10,3
5992,300006201,10413166,10,3
5993,300006201,10413167,10,3
5994,300006201,10413168,10,1
5995,300006201,10413169,10,3
5996,300006201,10413170,10,3
5997,300006201,10413171,10,3
5998,300006301,10413172,10,3
5999,300006301,10413173,10,3
