equip_id,material_id,material_num,id
1301027,10406440,15.0,4101
1306058,1306014,1.0,4102
1306058,10406495,40.0,4103
1306058,10406440,15.0,4104
1302044,1302013,1.0,4105
1302044,10406495,40.0,4106
1302044,10406440,15.0,4107
1105029,1105010,1.0,4108
1105029,10406495,20.0,4109
1105029,10406440,8.0,4110
2101193,2101172,1.0,4111
2101193,10423014,8.0,4112
2101193,10403070,5.0,4113
2101194,2101173,1.0,4114
2101194,10423014,8.0,4115
2101194,10403070,5.0,4116
2101195,2101174,1.0,4117
2101195,10423014,8.0,4118
2101195,10403070,5.0,4119
2102193,2102172,1.0,4120
2102193,10423014,8.0,4121
2102193,10403071,5.0,4122
2102194,2102173,1.0,4123
2102194,10423014,8.0,4124
2102194,10403071,5.0,4125
2102195,2102174,1.0,4126
2102195,10423014,8.0,4127
2102195,10403071,5.0,4128
2103193,2103172,1.0,4129
2103193,10423014,8.0,4130
2103193,10403072,5.0,4131
2103194,2103173,1.0,4132
2103194,10423014,8.0,4133
2103194,10403072,5.0,4134
2103195,2103174,1.0,4135
2103195,10423014,8.0,4136
2103195,10403072,5.0,4137
1201163,1201145,1.0,4138
1201163,10423013,8.0,4139
1201163,10403069,5.0,4140
1201164,1201146,1.0,4141
1201164,10423013,8.0,4142
1201164,10403069,5.0,4143
3201251,3201229,1.0,4144
3201251,10423015,15.0,4145
3201251,10403067,10.0,4146
3201252,3201230,1.0,4147
3201252,10423015,15.0,4148
3201252,10403067,10.0,4149
3101436,3101411,1.0,4150
3101436,10423015,8.0,4151
3101436,10403068,5.0,4152
3101437,3101412,1.0,4153
3101437,10423015,8.0,4154
3101437,10403068,5.0,4155
1101067,1101027,1.0,4156
1101067,10423013,15.0,4157
1101067,10403069,10.0,4158
1102067,1102027,1.0,4159
1102067,10423013,15.0,4160
1102067,10403069,10.0,4161
1104065,1104029,1.0,4162
1104065,10423013,15.0,4163
1104065,10403069,10.0,4164
1103065,1103029,1.0,4165
1103065,10423013,15.0,4166
1103065,10403069,10.0,4167
1107067,1107027,1.0,4168
1107067,10423013,24.0,4169
1107067,10403069,15.0,4170
1303066,1303029,1.0,4171
1303066,10423013,24.0,4172
1303066,10403069,15.0,4173
1304066,1304044,1.0,4174
1304066,10423013,24.0,4175
1304066,10403069,15.0,4176
1305065,1305029,1.0,4177
1305065,10423013,24.0,4178
1305065,10403069,15.0,4179
1307065,1307043,1.0,4180
1307065,10423013,24.0,4181
1307065,10403069,15.0,4182
1301068,1301027,1.0,4183
1301068,10423013,24.0,4184
1301068,10403069,15.0,4185
1306066,1306058,1.0,4186
1306066,10423013,24.0,4187
1306066,10403069,15.0,4188
1302066,1302044,1.0,4189
1302066,10423013,24.0,4190
1302066,10403069,15.0,4191
1105065,1105029,1.0,4192
1105065,10423013,12.0,4193
1105065,10403069,8.0,4194
2101099,2101071,1.0,4195
2101099,10406496,13.0,4196
2101099,10406504,5.0,4197
2101100,2101032,1.0,4198
2101100,10406496,13.0,4199
2101100,10406504,5.0,4200
2101101,2101059,1.0,4201
2101101,10406496,13.0,4202
2101101,10406504,5.0,4203
2102154,2102135,1.0,4204
2102154,10406496,13.0,4205
2102154,10406505,5.0,4206
2102155,2102027,1.0,4207
2102155,10406496,13.0,4208
2102155,10406505,5.0,4209
2102156,2102126,1.0,4210
2102156,10406496,13.0,4211
2102156,10406505,5.0,4212
2103154,2103135,1.0,4213
2103154,10406496,13.0,4214
2103154,10406506,5.0,4215
2103155,2103027,1.0,4216
2103155,10406496,13.0,4217
2103155,10406506,5.0,4218
2103156,2103126,1.0,4219
2103156,10406496,13.0,4220
2103156,10406506,5.0,4221
1201133,1201026,1.0,4222
1201133,10406495,13.0,4223
1201133,10406440,5.0,4224
1201134,1201027,1.0,4225
1201134,10406495,13.0,4226
1201134,10406440,5.0,4227
3201217,3201932,1.0,4228
3201217,10406497,27.0,4229
3201217,10406438,10.0,4230
3201218,3201933,1.0,4231
3201218,10406497,27.0,4232
3201218,10406438,10.0,4233
3101395,3101336,1.0,4234
3101395,10406497,13.0,4235
3101395,10406439,5.0,4236
3101396,3101337,1.0,4237
3101396,10406497,13.0,4238
3101396,10406439,5.0,4239
3101397,3101338,1.0,4240
3101397,10406497,13.0,4241
3101397,10406439,5.0,4242
1101021,1101010,1.0,4243
1101021,10406495,27.0,4244
1101021,10406440,10.0,4245
1102022,1102016,1.0,4246
1102022,10406495,27.0,4247
1102022,10406440,10.0,4248
1104023,1104014,1.0,4249
1104023,10406495,27.0,4250
1104023,10406440,10.0,4251
1103023,1103013,1.0,4252
1103023,10406495,27.0,4253
1103023,10406440,10.0,4254
1107021,1107009,1.0,4255
1107021,10406495,40.0,4256
1107021,10406440,15.0,4257
1303023,1303012,1.0,4258
1303023,10406495,40.0,4259
1303023,10406440,15.0,4260
1304024,1304012,1.0,4261
1304024,10406495,40.0,4262
1304024,10406440,15.0,4263
1305023,1305011,1.0,4264
1305023,10406495,40.0,4265
1305023,10406440,15.0,4266
1307026,1307015,1.0,4267
1307026,10406495,40.0,4268
1307026,10406440,15.0,4269
1301021,1301010,1.0,4270
1301021,10406495,40.0,4271
1301021,10406440,15.0,4272
1306024,1306015,1.0,4273
1306024,10406495,40.0,4274
1306024,10406440,15.0,4275
1302024,1302014,1.0,4276
1302024,10406495,40.0,4277
1302024,10406440,15.0,4278
1105023,1105011,1.0,4279
1105023,10406495,20.0,4280
1105023,10406440,8.0,4281
2101196,2101099,1.0,4282
2101196,10423014,8.0,4283
2101196,10403070,5.0,4284
2101197,2101100,1.0,4285
2101197,10423014,8.0,4286
2101197,10403070,5.0,4287
2101198,2101101,1.0,4288
2101198,10423014,8.0,4289
2101198,10403070,5.0,4290
2102196,2102154,1.0,4291
2102196,10423014,8.0,4292
2102196,10403071,5.0,4293
2102197,2102155,1.0,4294
2102197,10423014,8.0,4295
2102197,10403071,5.0,4296
2102198,2102156,1.0,4297
2102198,10423014,8.0,4298
2102198,10403071,5.0,4299
2103196,2103154,1.0,4300
2103196,10423014,8.0,4301
2103196,10403072,5.0,4302
2103197,2103155,1.0,4303
2103197,10423014,8.0,4304
2103197,10403072,5.0,4305
2103198,2103156,1.0,4306
2103198,10423014,8.0,4307
2103198,10403072,5.0,4308
1201165,1201133,1.0,4309
1201165,10423013,8.0,4310
1201165,10403069,5.0,4311
1201166,1201134,1.0,4312
1201166,10423013,8.0,4313
1201166,10403069,5.0,4314
3201253,3201217,1.0,4315
3201253,10423015,15.0,4316
3201253,10403067,10.0,4317
3201254,3201218,1.0,4318
3201254,10423015,15.0,4319
3201254,10403067,10.0,4320
3101438,3101395,1.0,4321
3101438,10423015,8.0,4322
3101438,10403068,5.0,4323
3101439,3101396,1.0,4324
3101439,10423015,8.0,4325
3101439,10403068,5.0,4326
3101440,3101397,1.0,4327
3101440,10423015,8.0,4328
3101440,10403068,5.0,4329
1101068,1101021,1.0,4330
1101068,10423013,15.0,4331
1101068,10403069,10.0,4332
1102068,1102022,1.0,4333
1102068,10423013,15.0,4334
1102068,10403069,10.0,4335
1104066,1104023,1.0,4336
1104066,10423013,15.0,4337
1104066,10403069,10.0,4338
1103066,1103023,1.0,4339
1103066,10423013,15.0,4340
1103066,10403069,10.0,4341
1107068,1107021,1.0,4342
1107068,10423013,24.0,4343
1107068,10403069,15.0,4344
1303067,1303023,1.0,4345
1303067,10423013,24.0,4346
1303067,10403069,15.0,4347
1304067,1304024,1.0,4348
1304067,10423013,24.0,4349
1304067,10403069,15.0,4350
1305066,1305023,1.0,4351
1305066,10423013,24.0,4352
1305066,10403069,15.0,4353
1307066,1307026,1.0,4354
1307066,10423013,24.0,4355
1307066,10403069,15.0,4356
1301069,1301021,1.0,4357
1301069,10423013,24.0,4358
1301069,10403069,15.0,4359
1306067,1306024,1.0,4360
1306067,10423013,24.0,4361
1306067,10403069,15.0,4362
1302067,1302024,1.0,4363
1302067,10423013,24.0,4364
1302067,10403069,15.0,4365
1105066,1105023,1.0,4366
1105066,10423013,12.0,4367
1105066,10403069,8.0,4368
2101131,2101014,1.0,4369
2101131,10406496,13.0,4370
2101131,10406504,5.0,4371
2101136,2101016,1.0,4372
2101136,10406496,13.0,4373
2101136,10406504,5.0,4374
2101137,2101017,1.0,4375
2101137,10406496,13.0,4376
2101137,10406504,5.0,4377
2102163,2102046,1.0,4378
2102163,10406496,13.0,4379
2102163,10406505,5.0,4380
2102164,2102049,1.0,4381
2102164,10406496,13.0,4382
2102164,10406505,5.0,4383
2102165,2102050,1.0,4384
2102165,10406496,13.0,4385
2102165,10406505,5.0,4386
2103163,2103046,1.0,4387
2103163,10406496,13.0,4388
2103163,10406506,5.0,4389
2103164,2103049,1.0,4390
2103164,10406496,13.0,4391
2103164,10406506,5.0,4392
2103165,2103050,1.0,4393
2103165,10406496,13.0,4394
2103165,10406506,5.0,4395
1201139,1201053,1.0,4396
1201139,10406495,13.0,4397
1201139,10406440,5.0,4398
1201140,1201054,1.0,4399
1201140,10406495,13.0,4400
1201140,10406440,5.0,4401
3201223,3201090,1.0,4402
3201223,10406497,27.0,4403
3201223,10406438,10.0,4404
3201224,3201093,1.0,4405
3201224,10406497,27.0,4406
3201224,10406438,10.0,4407
3101404,3101106,1.0,4408
3101404,10406497,13.0,4409
3101404,10406439,5.0,4410
3101405,3101107,1.0,4411
3101405,10406497,13.0,4412
3101405,10406439,5.0,4413
1101024,1101043,1.0,4414
1101024,10406495,27.0,4415
1101024,10406440,10.0,4416
1102024,1102041,1.0,4417
1102024,10406495,27.0,4418
1102024,10406440,10.0,4419
1104026,1104041,1.0,4420
1104026,10406495,27.0,4421
1104026,10406440,10.0,4422
1103026,1103041,1.0,4423
1103026,10406495,27.0,4424
1103026,10406440,10.0,4425
1107024,1107043,1.0,4426
1107024,10406495,40.0,4427
1107024,10406440,15.0,4428
1303026,1303042,1.0,4429
1303026,10406495,40.0,4430
1303026,10406440,15.0,4431
1304027,1304041,1.0,4432
1304027,10406495,40.0,4433
1304027,10406440,15.0,4434
1305026,1305041,1.0,4435
1305026,10406495,40.0,4436
1305026,10406440,15.0,4437
1307029,1307007,1.0,4438
1307029,10406495,40.0,4439
1307029,10406440,15.0,4440
1301024,1301044,1.0,4441
1301024,10406495,40.0,4442
1301024,10406440,15.0,4443
1306027,1306041,1.0,4444
1306027,10406495,40.0,4445
1306027,10406440,15.0,4446
1302027,1302041,1.0,4447
1302027,10406495,40.0,4448
1302027,10406440,15.0,4449
1105026,1105041,1.0,4450
1105026,10406495,20.0,4451
1105026,10406440,8.0,4452
2101199,2101131,1.0,4453
2101199,10423014,8.0,4454
2101199,10403070,5.0,4455
2101200,2101136,1.0,4456
2101200,10423014,8.0,4457
2101200,10403070,5.0,4458
2101201,2101137,1.0,4459
2101201,10423014,8.0,4460
2101201,10403070,5.0,4461
2102199,2102163,1.0,4462
2102199,10423014,8.0,4463
2102199,10403071,5.0,4464
2102200,2102164,1.0,4465
2102200,10423014,8.0,4466
2102200,10403071,5.0,4467
2102201,2102165,1.0,4468
2102201,10423014,8.0,4469
2102201,10403071,5.0,4470
2103199,2103163,1.0,4471
2103199,10423014,8.0,4472
2103199,10403072,5.0,4473
2103200,2103164,1.0,4474
2103200,10423014,8.0,4475
2103200,10403072,5.0,4476
2103201,2103165,1.0,4477
2103201,10423014,8.0,4478
2103201,10403072,5.0,4479
1201167,1201139,1.0,4480
1201167,10423013,8.0,4481
1201167,10403069,5.0,4482
1201168,1201140,1.0,4483
1201168,10423013,8.0,4484
1201168,10403069,5.0,4485
3201255,3201223,1.0,4486
3201255,10423015,15.0,4487
3201255,10403067,10.0,4488
3201256,3201224,1.0,4489
3201256,10423015,15.0,4490
3201256,10403067,10.0,4491
3101441,3101404,1.0,4492
3101441,10423015,8.0,4493
3101441,10403068,5.0,4494
3101442,3101405,1.0,4495
3101442,10423015,8.0,4496
3101442,10403068,5.0,4497
1101069,1101024,1.0,4498
1101069,10423013,15.0,4499
1101069,10403069,10.0,4500
1102069,1102024,1.0,4501
1102069,10423013,15.0,4502
1102069,10403069,10.0,4503
1104067,1104026,1.0,4504
1104067,10423013,15.0,4505
1104067,10403069,10.0,4506
1103067,1103026,1.0,4507
1103067,10423013,15.0,4508
1103067,10403069,10.0,4509
1107069,1107024,1.0,4510
1107069,10423013,24.0,4511
1107069,10403069,15.0,4512
1303068,1303026,1.0,4513
1303068,10423013,24.0,4514
1303068,10403069,15.0,4515
1304068,1304027,1.0,4516
1304068,10423013,24.0,4517
1304068,10403069,15.0,4518
1305067,1305026,1.0,4519
1305067,10423013,24.0,4520
1305067,10403069,15.0,4521
1307067,1307029,1.0,4522
1307067,10423013,24.0,4523
1307067,10403069,15.0,4524
1301070,1301024,1.0,4525
1301070,10423013,24.0,4526
1301070,10403069,15.0,4527
1306068,1306027,1.0,4528
1306068,10423013,24.0,4529
1306068,10403069,15.0,4530
1302068,1302027,1.0,4531
1302068,10423013,24.0,4532
1302068,10403069,15.0,4533
1105067,1105026,1.0,4534
1105067,10423013,12.0,4535
1105067,10403069,8.0,4536
2101202,2101081,1.0,4537
2101202,10423014,8.0,4538
2101202,10403070,5.0,4539
2101203,2101082,1.0,4540
2101203,10423014,8.0,4541
2101203,10403070,5.0,4542
2101204,2101083,1.0,4543
2101204,10423014,8.0,4544
2101204,10403070,5.0,4545
2102202,2102142,1.0,4546
2102202,10423014,8.0,4547
2102202,10403071,5.0,4548
2102203,2102143,1.0,4549
2102203,10423014,8.0,4550
2102203,10403071,5.0,4551
2102204,2102144,1.0,4552
2102204,10423014,8.0,4553
2102204,10403071,5.0,4554
2103202,2103142,1.0,4555
2103202,10423014,8.0,4556
2103202,10403072,5.0,4557
2103203,2103143,1.0,4558
2103203,10423014,8.0,4559
2103203,10403072,5.0,4560
2103204,2103144,1.0,4561
2103204,10423014,8.0,4562
2103204,10403072,5.0,4563
1201169,1201119,1.0,4564
1201169,10423013,8.0,4565
1201169,10403069,5.0,4566
1201170,1201120,1.0,4567
1201170,10423013,8.0,4568
1201170,10403069,5.0,4569
3201257,3201046,1.0,4570
3201257,10423015,15.0,4571
3201257,10403067,10.0,4572
3201258,3201047,1.0,4573
3201258,10423015,15.0,4574
3201258,10403067,10.0,4575
3101443,3101363,1.0,4576
3101443,10423015,8.0,4577
3101443,10403068,5.0,4578
3101444,3101364,1.0,4579
3101444,10423015,8.0,4580
3101444,10403068,5.0,4581
1101070,1101015,1.0,4582
1101070,10423013,15.0,4583
1101070,10403069,10.0,4584
1102070,1102020,1.0,4585
1102070,10423013,15.0,4586
1102070,10403069,10.0,4587
1104068,1104018,1.0,4588
1104068,10423013,15.0,4589
1104068,10403069,10.0,4590
1103068,1103018,1.0,4591
1103068,10423013,15.0,4592
1103068,10403069,10.0,4593
1107070,1107016,1.0,4594
1107070,10423013,24.0,4595
1107070,10403069,15.0,4596
1303069,1303018,1.0,4597
1303069,10423013,24.0,4598
1303069,10403069,15.0,4599
1304069,1304019,1.0,4600
1304069,10423013,24.0,4601
1304069,10403069,15.0,4602
1305068,1305019,1.0,4603
1305068,10423013,24.0,4604
1305068,10403069,15.0,4605
1307068,1307021,1.0,4606
1307068,10423013,24.0,4607
1307068,10403069,15.0,4608
1301071,1301016,1.0,4609
1301071,10423013,24.0,4610
1301071,10403069,15.0,4611
1306069,1306019,1.0,4612
1306069,10423013,24.0,4613
1306069,10403069,15.0,4614
1302069,1302019,1.0,4615
1302069,10423013,24.0,4616
1302069,10403069,15.0,4617
1105068,1105015,1.0,4618
1105068,10423013,12.0,4619
1105068,10403069,8.0,4620
1101013,1101042,1.0,4621
1101013,10401021,1000.0,4622
1101013,10406490,20.0,4623
1102019,1102040,1.0,4624
1102019,10401021,1000.0,4625
1102019,10406490,20.0,4626
1104017,1104040,1.0,4627
1104017,10401021,1000.0,4628
1104017,10406490,20.0,4629
1103017,1103040,1.0,4630
1103017,10401021,1000.0,4631
1103017,10406490,20.0,4632
1107015,1107042,1.0,4633
1107015,10401021,1500.0,4634
1107015,10406489,30.0,4635
1303015,1303041,1.0,4636
1303015,10401021,1500.0,4637
1303015,10406489,30.0,4638
1304018,1304004,1.0,4639
1304018,10401021,1500.0,4640
1304018,10406489,30.0,4641
1305018,1305040,1.0,4642
1305018,10401021,1500.0,4643
1305018,10406489,30.0,4644
1307020,1307006,1.0,4645
1307020,10401021,1500.0,4646
1307020,10406489,30.0,4647
1301015,1301043,1.0,4648
1301015,10401021,1500.0,4649
1301015,10406489,30.0,4650
1306018,1306040,1.0,4651
1306018,10401021,1500.0,4652
1306018,10406489,30.0,4653
1302018,1302009,1.0,4654
1302018,10401021,1500.0,4655
1302018,10406489,30.0,4656
1105014,1105040,1.0,4657
1105014,10401021,750.0,4658
1105014,10406490,15.0,4659
3101049,3101076,1.0,4660
3101049,10401019,500.0,4661
3101049,10406494,10.0,4662
3101060,3101077,1.0,4663
3101060,10401019,500.0,4664
3101060,10406491,10.0,4665
3101116,3101102,1.0,4666
3101116,10401019,500.0,4667
3101116,10406489,10.0,4668
3101117,3101103,1.0,4669
3101117,10401019,500.0,4670
3101117,10406490,10.0,4671
3101361,3101104,1.0,4672
3101361,10401019,500.0,4673
3101361,10406492,10.0,4674
3101362,3101105,1.0,4675
3101362,10401019,500.0,4676
3101362,10406493,10.0,4677
3201022,3201068,1.0,4678
3201022,10401018,1000.0,4679
3201022,10406492,20.0,4680
3201026,3201069,1.0,4681
3201026,10401018,1000.0,4682
3201026,10406489,20.0,4683
3201033,3201070,1.0,4684
3201033,10401018,1000.0,4685
3201033,10406490,20.0,4686
3201035,3201087,1.0,4687
3201035,10401018,1000.0,4688
3201035,10406494,20.0,4689
3201037,3201088,1.0,4690
3201037,10401018,1000.0,4691
3201037,10406491,20.0,4692
3201043,3201089,1.0,4693
3201043,10401018,1000.0,4694
3201043,10406493,20.0,4695
1201115,1201021,1.0,4696
1201115,10401021,500.0,4697
1201115,10406493,10.0,4698
1201116,1201040,1.0,4699
1201116,10401021,500.0,4700
1201116,10406493,10.0,4701
1201117,1201052,1.0,4702
1201117,10401021,500.0,4703
1201117,10406493,10.0,4704
1201118,1201051,1.0,4705
1201118,10401021,500.0,4706
1201118,10406493,10.0,4707
2101075,2101007,1.0,4708
2101075,10401016,500.0,4709
2101075,10406492,10.0,4710
2101077,2101010,1.0,4711
2101077,10401016,500.0,4712
2101077,10406492,10.0,4713
2101076,2101008,1.0,4714
2101076,10401016,500.0,4715
2101076,10406492,10.0,4716
2102140,2102044,1.0,4717
2102140,10401017,500.0,4718
2102140,10406491,10.0,4719
2102141,2102045,1.0,4720
2102141,10401017,500.0,4721
2102141,10406491,10.0,4722
2102139,2102043,1.0,4723
2102139,10401017,500.0,4724
2102139,10406491,10.0,4725
2103139,2103043,1.0,4726
2103139,10401020,500.0,4727
2103139,10406494,10.0,4728
2103141,2103045,1.0,4729
2103141,10401020,500.0,4730
2103141,10406494,10.0,4731
2103140,2103044,1.0,4732
2103140,10401020,500.0,4733
2103140,10406494,10.0,4734
1302021,1302016,1.0,4735
1302021,10406495,300.0,4736
1302021,10204046,8100.0,4737
1306021,1306016,1.0,4738
1306021,10406495,300.0,4739
1306021,10204046,8100.0,4740
1301018,1301011,1.0,4741
1301018,10406495,300.0,4742
1301018,10204046,8100.0,4743
1304021,1304016,1.0,4744
1304021,10406495,300.0,4745
1304021,10204046,8100.0,4746
1305015,1305013,1.0,4747
1305015,10406495,300.0,4748
1305015,10204046,8100.0,4749
1307023,1307018,1.0,4750
1307023,10406495,300.0,4751
1307023,10204046,8100.0,4752
1303020,1303013,1.0,4753
1303020,10406495,300.0,4754
1303020,10204046,8100.0,4755
1107018,1107012,1.0,4756
1107018,10406495,300.0,4757
1107018,10204046,8100.0,4758
1104020,1104015,1.0,4759
1104020,10406495,200.0,4760
1104020,10204046,5400.0,4761
1105020,1105012,1.0,4762
1105020,10406495,150.0,4763
1105020,10204046,4050.0,4764
1201126,1201110,1.0,4765
1201126,10406495,100.0,4766
1201126,10204046,2700.0,4767
1201125,1201109,1.0,4768
1201125,10406495,100.0,4769
1201125,10204046,2700.0,4770
1201123,1201028,1.0,4771
1201123,10406495,100.0,4772
1201123,10204046,2700.0,4773
1102029,1102017,1.0,4774
1102029,10406495,200.0,4775
1102029,10204046,5400.0,4776
1101017,1101011,1.0,4777
1101017,10406495,200.0,4778
1101017,10204046,5400.0,4779
1103020,1103014,1.0,4780
1103020,10406495,200.0,4781
1103020,10204046,5400.0,4782
1201124,1201029,1.0,4783
1201124,10406495,100.0,4784
1201124,10204046,2700.0,4785
1302070,1302021,1.0,4786
1302070,10423013,175.0,4787
1302070,10204046,12150.0,4788
1306070,1306021,1.0,4789
1306070,10423013,175.0,4790
1306070,10204046,12150.0,4791
1301072,1301018,1.0,4792
1301072,10423013,175.0,4793
1301072,10204046,12150.0,4794
1304070,1304021,1.0,4795
1304070,10423013,175.0,4796
1304070,10204046,12150.0,4797
1305069,1305015,1.0,4798
1305069,10423013,175.0,4799
1305069,10204046,12150.0,4800
1307069,1307023,1.0,4801
1307069,10423013,175.0,4802
1307069,10204046,12150.0,4803
1303070,1303020,1.0,4804
1303070,10423013,175.0,4805
1303070,10204046,12150.0,4806
1107071,1107018,1.0,4807
1107071,10423013,175.0,4808
1107071,10204046,12150.0,4809
1104069,1104020,1.0,4810
1104069,10423013,115.0,4811
1104069,10204046,8100.0,4812
1105069,1105020,1.0,4813
1105069,10423013,85.0,4814
1105069,10204046,6075.0,4815
1201174,1201126,1.0,4816
1201174,10423013,60.0,4817
1201174,10204046,4050.0,4818
1201173,1201125,1.0,4819
1201173,10423013,60.0,4820
1201173,10204046,4050.0,4821
1201171,1201123,1.0,4822
1201171,10423013,60.0,4823
1201171,10204046,4050.0,4824
1102071,1102029,1.0,4825
1102071,10423013,115.0,4826
1102071,10204046,8100.0,4827
1101071,1101017,1.0,4828
1101071,10423013,115.0,4829
1101071,10204046,8100.0,4830
1103069,1103020,1.0,4831
1103069,10423013,115.0,4832
1103069,10204046,8100.0,4833
1201172,1201124,1.0,4834
1201172,10423013,60.0,4835
1201172,10204046,4050.0,4836
1302022,1302017,1.0,4837
1302022,10406495,300.0,4838
1302022,10204046,8100.0,4839
1306022,1306017,1.0,4840
1306022,10406495,300.0,4841
1306022,10204046,8100.0,4842
1301019,1301013,1.0,4843
1301019,10406495,300.0,4844
1301019,10204046,8100.0,4845
1304022,1304017,1.0,4846
1304022,10406495,300.0,4847
1304022,10204046,8100.0,4848
1305021,1305014,1.0,4849
1305021,10406495,300.0,4850
1305021,10204046,8100.0,4851
1307024,1307019,1.0,4852
1307024,10406495,300.0,4853
1307024,10204046,8100.0,4854
1303021,1303014,1.0,4855
1303021,10406495,300.0,4856
1303021,10204046,8100.0,4857
1107019,1107013,1.0,4858
1107019,10406495,300.0,4859
1107019,10204046,8100.0,4860
1104021,1104016,1.0,4861
1104021,10406495,200.0,4862
1104021,10204046,5400.0,4863
1105021,1105013,1.0,4864
1105021,10406495,150.0,4865
1105021,10204046,4050.0,4866
1201130,1201114,1.0,4867
1201130,10406495,100.0,4868
1201130,10204046,2700.0,4869
1201127,1201111,1.0,4870
1201127,10406495,100.0,4871
1201127,10204046,2700.0,4872
1201128,1201112,1.0,4873
1201128,10406495,100.0,4874
1201128,10204046,2700.0,4875
1102058,1102018,1.0,4876
1102058,10406495,200.0,4877
1102058,10204046,5400.0,4878
1101019,1101012,1.0,4879
1101019,10406495,200.0,4880
1101019,10204046,5400.0,4881
1103021,1103015,1.0,4882
1103021,10406495,200.0,4883
1103021,10204046,5400.0,4884
1201129,1201113,1.0,4885
1201129,10406495,100.0,4886
1201129,10204046,2700.0,4887
1302071,1302022,1.0,4888
1302071,10423013,175.0,4889
1302071,10204046,12150.0,4890
1306071,1306022,1.0,4891
1306071,10423013,175.0,4892
1306071,10204046,12150.0,4893
1301073,1301019,1.0,4894
1301073,10423013,175.0,4895
1301073,10204046,12150.0,4896
1304071,1304022,1.0,4897
1304071,10423013,175.0,4898
1304071,10204046,12150.0,4899
1305070,1305021,1.0,4900
1305070,10423013,175.0,4901
1305070,10204046,12150.0,4902
1307070,1307024,1.0,4903
1307070,10423013,175.0,4904
1307070,10204046,12150.0,4905
1303071,1303021,1.0,4906
1303071,10423013,175.0,4907
1303071,10204046,12150.0,4908
1107072,1107019,1.0,4909
1107072,10423013,175.0,4910
1107072,10204046,12150.0,4911
1104070,1104021,1.0,4912
1104070,10423013,115.0,4913
1104070,10204046,8100.0,4914
1105070,1105021,1.0,4915
1105070,10423013,85.0,4916
1105070,10204046,6075.0,4917
1201175,1201130,1.0,4918
1201175,10423013,60.0,4919
1201175,10204046,4050.0,4920
1201176,1201127,1.0,4921
1201176,10423013,60.0,4922
1201176,10204046,4050.0,4923
1201177,1201128,1.0,4924
1201177,10423013,60.0,4925
1201177,10204046,4050.0,4926
1102072,1102058,1.0,4927
1102072,10423013,115.0,4928
1102072,10204046,8100.0,4929
1101072,1101019,1.0,4930
1101072,10423013,115.0,4931
1101072,10204046,8100.0,4932
1103070,1103021,1.0,4933
1103070,10423013,115.0,4934
1103070,10204046,8100.0,4935
1201178,1201129,1.0,4936
1201178,10423013,60.0,4937
1201178,10204046,4050.0,4938
1302023,1302042,1.0,4939
1302023,10406495,300.0,4940
1302023,10204046,8100.0,4941
1306023,1306043,1.0,4942
1306023,10406495,300.0,4943
1306023,10204046,8100.0,4944
1301020,1301046,1.0,4945
1301020,10406495,300.0,4946
1301020,10204046,8100.0,4947
1304023,1304042,1.0,4948
1304023,10406495,300.0,4949
1304023,10204046,8100.0,4950
1305022,1305043,1.0,4951
1305022,10406495,300.0,4952
1305022,10204046,8100.0,4953
1307025,1307008,1.0,4954
1307025,10406495,300.0,4955
1307025,10204046,8100.0,4956
1303022,1303044,1.0,4957
1303022,10406495,300.0,4958
1303022,10204046,8100.0,4959
1107020,1107045,1.0,4960
1107020,10406495,300.0,4961
1107020,10204046,8100.0,4962
1104022,1104043,1.0,4963
1104022,10406495,200.0,4964
1104022,10204046,5400.0,4965
1105022,1105043,1.0,4966
1105022,10406495,150.0,4967
1105022,10204046,4050.0,4968
1201131,1201057,1.0,4969
1201131,10406495,100.0,4970
1201131,10204046,2700.0,4971
1201132,1201058,1.0,4972
1201132,10406495,100.0,4973
1201132,10204046,2700.0,4974
1102059,1102043,1.0,4975
1102059,10406495,200.0,4976
1102059,10204046,5400.0,4977
1101020,1101045,1.0,4978
1101020,10406495,200.0,4979
1101020,10204046,5400.0,4980
1103022,1103043,1.0,4981
1103022,10406495,200.0,4982
1103022,10204046,5400.0,4983
1302072,1302023,1.0,4984
1302072,10423013,175.0,4985
1302072,10204046,12150.0,4986
1306072,1306023,1.0,4987
1306072,10423013,175.0,4988
1306072,10204046,12150.0,4989
1301074,1301020,1.0,4990
1301074,10423013,175.0,4991
1301074,10204046,12150.0,4992
1304072,1304023,1.0,4993
1304072,10423013,175.0,4994
1304072,10204046,12150.0,4995
1305071,1305022,1.0,4996
1305071,10423013,175.0,4997
1305071,10204046,12150.0,4998
1307071,1307025,1.0,4999
1307071,10423013,175.0,5000
1307071,10204046,12150.0,5001
1303072,1303022,1.0,5002
1303072,10423013,175.0,5003
1303072,10204046,12150.0,5004
1107073,1107020,1.0,5005
1107073,10423013,175.0,5006
1107073,10204046,12150.0,5007
1104071,1104022,1.0,5008
1104071,10423013,115.0,5009
1104071,10204046,8100.0,5010
1105071,1105022,1.0,5011
1105071,10423013,85.0,5012
1105071,10204046,6075.0,5013
1201179,1201131,1.0,5014
1201179,10423013,60.0,5015
1201179,10204046,4050.0,5016
1201180,1201132,1.0,5017
1201180,10423013,60.0,5018
1201180,10204046,4050.0,5019
1102073,1102059,1.0,5020
1102073,10423013,115.0,5021
1102073,10204046,8100.0,5022
1101073,1101020,1.0,5023
1101073,10423013,115.0,5024
