id,equip_id,job_id
9073,2101066,1122
9074,2101066,1600
9075,2101066,1610
9076,2101066,1611
9077,2101066,1612
9078,2101067,1100
9079,2101067,1110
9080,2101067,1111
9081,2101067,1112
9082,2101067,1120
9083,2101067,1121
9084,2101067,1122
9085,2101067,1600
9086,2101067,1610
9087,2101067,1611
9088,2101067,1612
9089,2101068,1100
9090,2101068,1110
9091,2101068,1111
9092,2101068,1112
9093,2101068,1120
9094,2101068,1121
9095,2101068,1122
9096,2101068,1600
9097,2101068,1610
9098,2101068,1611
9099,2101068,1612
9100,2101069,1100
9101,2101069,1110
9102,2101069,1111
9103,2101069,1112
9104,2101069,1120
9105,2101069,1121
9106,2101069,1122
9107,2101069,1600
9108,2101069,1610
9109,2101069,1611
9110,2101069,1612
9111,2101070,1100
9112,2101070,1110
9113,2101070,1111
9114,2101070,1112
9115,2101070,1120
9116,2101070,1121
9117,2101070,1122
9118,2101070,1600
9119,2101070,1610
9120,2101070,1611
9121,2101070,1612
9122,2101071,1100
9123,2101071,1110
9124,2101071,1111
9125,2101071,1112
9126,2101071,1120
9127,2101071,1121
9128,2101071,1122
9129,2101071,1600
9130,2101071,1610
9131,2101071,1611
9132,2101071,1612
9133,2101072,1100
9134,2101072,1110
9135,2101072,1111
9136,2101072,1112
9137,2101072,1120
9138,2101072,1121
9139,2101072,1122
9140,2101072,1600
9141,2101072,1610
9142,2101072,1611
9143,2101072,1612
9144,2101073,1100
9145,2101073,1110
9146,2101073,1111
9147,2101073,1112
9148,2101073,1120
9149,2101073,1121
9150,2101073,1122
9151,2101073,1600
9152,2101073,1610
9153,2101073,1611
9154,2101073,1612
9155,2101074,1100
9156,2101074,1110
9157,2101074,1111
9158,2101074,1112
9159,2101074,1120
9160,2101074,1121
9161,2101074,1122
9162,2101074,1600
9163,2101074,1610
9164,2101074,1611
9165,2101074,1612
9166,2101075,1100
9167,2101075,1110
9168,2101075,1111
9169,2101075,1112
9170,2101075,1120
9171,2101075,1121
9172,2101075,1122
9173,2101075,1600
9174,2101075,1610
9175,2101075,1611
9176,2101075,1612
9177,2101076,1200
9178,2101076,1210
9179,2101076,1211
9180,2101076,1212
9181,2101076,1220
9182,2101076,1221
9183,2101076,1222
9184,2101076,1300
9185,2101076,1310
9186,2101076,1311
9187,2101076,1312
9188,2101076,1320
9189,2101076,1321
9190,2101076,1322
9191,2101077,1400
9192,2101077,1410
9193,2101077,1411
9194,2101077,1412
9195,2101077,1500
9196,2101077,1510
9197,2101077,1511
9198,2101077,1512
9199,2101077,1520
9200,2101077,1521
9201,2101077,1522
9202,2101077,1530
9203,2101077,1531
9204,2101077,1532
9205,2101078,1100
9206,2101078,1110
9207,2101078,1111
9208,2101078,1112
9209,2101078,1120
9210,2101078,1121
9211,2101078,1122
9212,2101078,1600
9213,2101078,1610
9214,2101078,1611
9215,2101078,1612
9216,2101079,1400
9217,2101079,1410
9218,2101079,1411
9219,2101079,1412
9220,2101079,1500
9221,2101079,1510
9222,2101079,1511
9223,2101079,1512
9224,2101079,1520
9225,2101079,1521
9226,2101079,1522
9227,2101079,1530
9228,2101079,1531
9229,2101079,1532
9230,2101080,1200
9231,2101080,1210
9232,2101080,1211
9233,2101080,1212
9234,2101080,1220
9235,2101080,1221
9236,2101080,1222
9237,2101080,1300
9238,2101080,1310
9239,2101080,1311
9240,2101080,1312
9241,2101080,1320
9242,2101080,1321
9243,2101080,1322
9244,2101081,1100
9245,2101081,1110
9246,2101081,1111
9247,2101081,1112
9248,2101081,1120
9249,2101081,1121
9250,2101081,1122
9251,2101081,1600
9252,2101081,1610
9253,2101081,1611
9254,2101081,1612
9255,2101082,1400
9256,2101082,1410
9257,2101082,1411
9258,2101082,1412
9259,2101082,1500
9260,2101082,1510
9261,2101082,1511
9262,2101082,1512
9263,2101082,1520
9264,2101082,1521
9265,2101082,1522
9266,2101082,1530
9267,2101082,1531
9268,2101082,1532
9269,2101083,1200
9270,2101083,1210
9271,2101083,1211
9272,2101083,1212
9273,2101083,1220
9274,2101083,1221
9275,2101083,1222
9276,2101083,1300
9277,2101083,1310
9278,2101083,1311
9279,2101083,1312
9280,2101083,1320
9281,2101083,1321
9282,2101083,1322
9283,2101084,1100
9284,2101084,1110
9285,2101084,1111
9286,2101084,1112
9287,2101084,1120
9288,2101084,1121
9289,2101084,1122
9290,2101084,1600
9291,2101084,1610
9292,2101084,1611
9293,2101084,1612
9294,2101085,1400
9295,2101085,1410
9296,2101085,1411
9297,2101085,1412
9298,2101085,1500
9299,2101085,1510
9300,2101085,1511
9301,2101085,1512
9302,2101085,1520
9303,2101085,1521
9304,2101085,1522
9305,2101085,1530
9306,2101085,1531
9307,2101085,1532
9308,2101086,1200
9309,2101086,1210
9310,2101086,1211
9311,2101086,1212
9312,2101086,1220
9313,2101086,1221
9314,2101086,1222
9315,2101086,1300
9316,2101086,1310
9317,2101086,1311
9318,2101086,1312
9319,2101086,1320
9320,2101086,1321
9321,2101086,1322
9322,2101087,1100
9323,2101087,1110
9324,2101087,1111
9325,2101087,1112
9326,2101087,1120
9327,2101087,1121
9328,2101087,1122
9329,2101087,1600
9330,2101087,1610
9331,2101087,1611
9332,2101087,1612
9333,2101088,1400
9334,2101088,1410
9335,2101088,1411
9336,2101088,1412
9337,2101088,1500
9338,2101088,1510
9339,2101088,1511
9340,2101088,1512
9341,2101088,1520
9342,2101088,1521
9343,2101088,1522
9344,2101088,1530
9345,2101088,1531
9346,2101088,1532
9347,2101089,1200
9348,2101089,1210
9349,2101089,1211
9350,2101089,1212
9351,2101089,1220
9352,2101089,1221
9353,2101089,1222
9354,2101089,1300
9355,2101089,1310
9356,2101089,1311
9357,2101089,1312
9358,2101089,1320
9359,2101089,1321
9360,2101089,1322
9361,2101090,1100
9362,2101090,1110
9363,2101090,1111
9364,2101090,1112
9365,2101090,1120
9366,2101090,1121
9367,2101090,1122
9368,2101090,1600
9369,2101090,1610
9370,2101090,1611
9371,2101090,1612
9372,2101091,1400
9373,2101091,1410
9374,2101091,1411
9375,2101091,1412
9376,2101091,1500
9377,2101091,1510
9378,2101091,1511
9379,2101091,1512
9380,2101091,1520
9381,2101091,1521
9382,2101091,1522
9383,2101091,1530
9384,2101091,1531
9385,2101091,1532
9386,2101092,1200
9387,2101092,1210
9388,2101092,1211
9389,2101092,1212
9390,2101092,1220
9391,2101092,1221
9392,2101092,1222
9393,2101092,1300
9394,2101092,1310
9395,2101092,1311
9396,2101092,1312
9397,2101092,1320
9398,2101092,1321
9399,2101092,1322
9400,2101093,1100
9401,2101093,1110
9402,2101093,1111
9403,2101093,1112
9404,2101093,1120
9405,2101093,1121
9406,2101093,1122
9407,2101093,1600
9408,2101093,1610
9409,2101093,1611
9410,2101093,1612
9411,2101094,1400
9412,2101094,1410
9413,2101094,1411
9414,2101094,1412
9415,2101094,1500
9416,2101094,1510
9417,2101094,1511
9418,2101094,1512
9419,2101094,1520
9420,2101094,1521
9421,2101094,1522
9422,2101094,1530
9423,2101094,1531
9424,2101094,1532
9425,2101095,1200
9426,2101095,1210
9427,2101095,1211
9428,2101095,1212
9429,2101095,1220
9430,2101095,1221
9431,2101095,1222
9432,2101095,1300
9433,2101095,1310
9434,2101095,1311
9435,2101095,1312
9436,2101095,1320
9437,2101095,1321
9438,2101095,1322
9439,2101096,1100
9440,2101096,1110
9441,2101096,1111
9442,2101096,1112
9443,2101096,1120
9444,2101096,1121
9445,2101096,1122
9446,2101096,1600
9447,2101096,1610
9448,2101096,1611
9449,2101096,1612
9450,2101097,1400
9451,2101097,1410
9452,2101097,1411
9453,2101097,1412
9454,2101097,1500
9455,2101097,1510
9456,2101097,1511
9457,2101097,1512
9458,2101097,1520
9459,2101097,1521
9460,2101097,1522
9461,2101097,1530
9462,2101097,1531
9463,2101097,1532
9464,2101098,1200
9465,2101098,1210
9466,2101098,1211
9467,2101098,1212
9468,2101098,1220
9469,2101098,1221
9470,2101098,1222
9471,2101098,1300
9472,2101098,1310
9473,2101098,1311
9474,2101098,1312
9475,2101098,1320
9476,2101098,1321
9477,2101098,1322
9478,2101099,1100
9479,2101099,1110
9480,2101099,1111
9481,2101099,1112
9482,2101099,1120
9483,2101099,1121
9484,2101099,1122
9485,2101099,1600
9486,2101099,1610
9487,2101099,1611
9488,2101099,1612
9489,2101100,1400
9490,2101100,1410
9491,2101100,1411
9492,2101100,1412
9493,2101100,1500
9494,2101100,1510
9495,2101100,1511
9496,2101100,1512
9497,2101100,1520
9498,2101100,1521
9499,2101100,1522
9500,2101100,1530
9501,2101100,1531
9502,2101100,1532
9503,2101101,1200
9504,2101101,1210
9505,2101101,1211
9506,2101101,1212
9507,2101101,1220
9508,2101101,1221
9509,2101101,1222
9510,2101101,1300
9511,2101101,1310
9512,2101101,1311
9513,2101101,1312
9514,2101101,1320
9515,2101101,1321
9516,2101101,1322
9517,2101102,1100
9518,2101102,1110
9519,2101102,1111
9520,2101102,1112
9521,2101102,1120
9522,2101102,1121
9523,2101102,1122
9524,2101102,1600
9525,2101102,1610
9526,2101102,1611
9527,2101102,1612
9528,2101103,1400
9529,2101103,1410
9530,2101103,1411
9531,2101103,1412
9532,2101103,1500
9533,2101103,1510
9534,2101103,1511
9535,2101103,1512
9536,2101103,1520
9537,2101103,1521
9538,2101103,1522
9539,2101103,1530
9540,2101103,1531
9541,2101103,1532
9542,2101104,1200
9543,2101104,1210
9544,2101104,1211
9545,2101104,1212
9546,2101104,1220
9547,2101104,1221
9548,2101104,1222
9549,2101104,1300
9550,2101104,1310
9551,2101104,1311
9552,2101104,1312
9553,2101104,1320
9554,2101104,1321
9555,2101104,1322
9556,2101105,1100
9557,2101105,1110
9558,2101105,1111
9559,2101105,1112
9560,2101105,1120
9561,2101105,1121
9562,2101105,1122
9563,2101105,1600
9564,2101105,1610
9565,2101105,1611
9566,2101105,1612
9567,2101106,1400
9568,2101106,1410
9569,2101106,1411
9570,2101106,1412
9571,2101106,1500
9572,2101106,1510
9573,2101106,1511
9574,2101106,1512
9575,2101106,1520
9576,2101106,1521
9577,2101106,1522
9578,2101106,1530
9579,2101106,1531
9580,2101106,1532
9581,2101107,1200
9582,2101107,1210
9583,2101107,1211
9584,2101107,1212
9585,2101107,1220
9586,2101107,1221
9587,2101107,1222
9588,2101107,1300
9589,2101107,1310
9590,2101107,1311
9591,2101107,1312
9592,2101107,1320
9593,2101107,1321
9594,2101107,1322
9595,2101108,1100
9596,2101108,1110
9597,2101108,1111
9598,2101108,1112
9599,2101108,1120
9600,2101108,1121
9601,2101108,1122
9602,2101108,1600
9603,2101108,1610
9604,2101108,1611
9605,2101108,1612
9606,2101109,1100
9607,2101109,1110
9608,2101109,1111
9609,2101109,1112
9610,2101109,1120
9611,2101109,1121
9612,2101109,1122
9613,2101109,1600
9614,2101109,1610
9615,2101109,1611
9616,2101109,1612
9617,2101110,1100
9618,2101110,1110
9619,2101110,1111
9620,2101110,1112
9621,2101110,1120
9622,2101110,1121
9623,2101110,1122
9624,2101110,1600
9625,2101110,1610
9626,2101110,1611
9627,2101110,1612
9628,2101111,1100
9629,2101111,1110
9630,2101111,1111
9631,2101111,1112
9632,2101111,1120
9633,2101111,1121
9634,2101111,1122
9635,2101111,1600
9636,2101111,1610
9637,2101111,1611
9638,2101111,1612
9639,2101112,1100
9640,2101112,1110
9641,2101112,1111
9642,2101112,1112
9643,2101112,1120
9644,2101112,1121
9645,2101112,1122
9646,2101112,1600
9647,2101112,1610
9648,2101112,1611
9649,2101112,1612
9650,2101113,1400
9651,2101113,1410
9652,2101113,1411
9653,2101113,1412
9654,2101113,1500
9655,2101113,1510
9656,2101113,1511
9657,2101113,1512
9658,2101113,1520
9659,2101113,1521
9660,2101113,1522
9661,2101113,1530
9662,2101113,1531
9663,2101113,1532
9664,2101114,1400
9665,2101114,1410
9666,2101114,1411
9667,2101114,1412
9668,2101114,1500
9669,2101114,1510
9670,2101114,1511
9671,2101114,1512
9672,2101114,1520
9673,2101114,1521
9674,2101114,1522
9675,2101114,1530
9676,2101114,1531
9677,2101114,1532
9678,2101115,1400
9679,2101115,1410
9680,2101115,1411
9681,2101115,1412
9682,2101115,1500
9683,2101115,1510
9684,2101115,1511
9685,2101115,1512
9686,2101115,1520
9687,2101115,1521
9688,2101115,1522
9689,2101115,1530
9690,2101115,1531
9691,2101115,1532
9692,2101116,1400
9693,2101116,1410
9694,2101116,1411
9695,2101116,1412
9696,2101116,1500
9697,2101116,1510
9698,2101116,1511
9699,2101116,1512
9700,2101116,1520
9701,2101116,1521
9702,2101116,1522
9703,2101116,1530
9704,2101116,1531
9705,2101116,1532
9706,2101117,1400
9707,2101117,1410
9708,2101117,1411
9709,2101117,1412
9710,2101117,1500
9711,2101117,1510
9712,2101117,1511
9713,2101117,1512
9714,2101117,1520
9715,2101117,1521
9716,2101117,1522
9717,2101117,1530
9718,2101117,1531
9719,2101117,1532
9720,2101118,1400
9721,2101118,1410
9722,2101118,1411
9723,2101118,1412
9724,2101118,1500
9725,2101118,1510
9726,2101118,1511
9727,2101118,1512
9728,2101118,1520
9729,2101118,1521
9730,2101118,1522
9731,2101118,1530
9732,2101118,1531
9733,2101118,1532
9734,2101119,1400
9735,2101119,1410
9736,2101119,1411
9737,2101119,1412
9738,2101119,1500
9739,2101119,1510
9740,2101119,1511
9741,2101119,1512
9742,2101119,1520
9743,2101119,1521
9744,2101119,1522
9745,2101119,1530
9746,2101119,1531
9747,2101119,1532
9748,2101120,1400
9749,2101120,1410
9750,2101120,1411
9751,2101120,1412
9752,2101120,1500
9753,2101120,1510
9754,2101120,1511
9755,2101120,1512
9756,2101120,1520
9757,2101120,1521
9758,2101120,1522
9759,2101120,1530
9760,2101120,1531
9761,2101120,1532
9762,2101121,1200
9763,2101121,1210
9764,2101121,1211
9765,2101121,1212
9766,2101121,1220
9767,2101121,1221
9768,2101121,1222
9769,2101121,1300
9770,2101121,1310
9771,2101121,1311
9772,2101121,1312
9773,2101121,1320
9774,2101121,1321
9775,2101121,1322
9776,2101122,1400
9777,2101122,1410
9778,2101122,1411
9779,2101122,1412
9780,2101122,1500
9781,2101122,1510
9782,2101122,1511
9783,2101122,1512
9784,2101122,1520
9785,2101122,1521
9786,2101122,1522
9787,2101122,1530
9788,2101122,1531
9789,2101122,1532
9790,2101123,1200
9791,2101123,1210
9792,2101123,1211
9793,2101123,1212
9794,2101123,1220
9795,2101123,1221
9796,2101123,1222
9797,2101123,1300
9798,2101123,1310
9799,2101123,1311
9800,2101123,1312
9801,2101123,1320
9802,2101123,1321
9803,2101123,1322
9804,2101124,1400
9805,2101124,1410
9806,2101124,1411
9807,2101124,1412
9808,2101124,1500
9809,2101124,1510
9810,2101124,1511
9811,2101124,1512
9812,2101124,1520
9813,2101124,1521
9814,2101124,1522
9815,2101124,1530
9816,2101124,1531
9817,2101124,1532
9818,2101125,1200
9819,2101125,1210
9820,2101125,1211
9821,2101125,1212
9822,2101125,1220
9823,2101125,1221
9824,2101125,1222
9825,2101125,1300
9826,2101125,1310
9827,2101125,1311
9828,2101125,1312
9829,2101125,1320
9830,2101125,1321
9831,2101125,1322
9832,2101126,1400
9833,2101126,1410
9834,2101126,1411
9835,2101126,1412
9836,2101126,1500
9837,2101126,1510
9838,2101126,1511
9839,2101126,1512
9840,2101126,1520
9841,2101126,1521
9842,2101126,1522
9843,2101126,1530
9844,2101126,1531
9845,2101126,1532
9846,2101127,1200
9847,2101127,1210
9848,2101127,1211
9849,2101127,1212
9850,2101127,1220
9851,2101127,1221
9852,2101127,1222
9853,2101127,1300
9854,2101127,1310
9855,2101127,1311
9856,2101127,1312
9857,2101127,1320
9858,2101127,1321
9859,2101127,1322
9860,2101128,1400
9861,2101128,1410
9862,2101128,1411
9863,2101128,1412
9864,2101128,1500
9865,2101128,1510
9866,2101128,1511
9867,2101128,1512
9868,2101128,1520
9869,2101128,1521
9870,2101128,1522
9871,2101128,1530
9872,2101128,1531
9873,2101128,1532
9874,2101129,1200
9875,2101129,1210
9876,2101129,1211
9877,2101129,1212
9878,2101129,1220
9879,2101129,1221
9880,2101129,1222
9881,2101129,1300
9882,2101129,1310
9883,2101129,1311
9884,2101129,1312
9885,2101129,1320
9886,2101129,1321
9887,2101129,1322
9888,2101130,1200
9889,2101130,1210
9890,2101130,1211
9891,2101130,1212
9892,2101130,1220
9893,2101130,1221
9894,2101130,1222
9895,2101130,1300
9896,2101130,1310
9897,2101130,1311
9898,2101130,1312
9899,2101130,1320
9900,2101130,1321
9901,2101130,1322
9902,2101131,1100
9903,2101131,1110
9904,2101131,1111
9905,2101131,1112
9906,2101131,1120
9907,2101131,1121
9908,2101131,1122
9909,2101131,1600
9910,2101131,1610
9911,2101131,1611
9912,2101131,1612
9913,2101132,1400
9914,2101132,1410
9915,2101132,1411
9916,2101132,1412
9917,2101132,1500
9918,2101132,1510
9919,2101132,1511
9920,2101132,1512
9921,2101132,1520
9922,2101132,1521
9923,2101132,1522
9924,2101132,1530
9925,2101132,1531
9926,2101132,1532
9927,2101133,1200
9928,2101133,1210
9929,2101133,1211
9930,2101133,1212
9931,2101133,1220
9932,2101133,1221
9933,2101133,1222
9934,2101133,1300
9935,2101133,1310
9936,2101133,1311
9937,2101133,1312
9938,2101133,1320
9939,2101133,1321
9940,2101133,1322
9941,2101134,1400
9942,2101134,1410
9943,2101134,1411
9944,2101134,1412
9945,2101134,1500
9946,2101134,1510
9947,2101134,1511
9948,2101134,1512
9949,2101134,1520
9950,2101134,1521
9951,2101134,1522
9952,2101134,1530
9953,2101134,1531
9954,2101134,1532
9955,2101135,1200
9956,2101135,1210
9957,2101135,1211
9958,2101135,1212
9959,2101135,1220
9960,2101135,1221
9961,2101135,1222
9962,2101135,1300
9963,2101135,1310
9964,2101135,1311
9965,2101135,1312
9966,2101135,1320
9967,2101135,1321
9968,2101135,1322
9969,2101136,1400
9970,2101136,1410
9971,2101136,1411
9972,2101136,1412
9973,2101136,1500
9974,2101136,1510
9975,2101136,1511
9976,2101136,1512
9977,2101136,1520
9978,2101136,1521
9979,2101136,1522
9980,2101136,1530
9981,2101136,1531
9982,2101136,1532
9983,2101137,1200
9984,2101137,1210
9985,2101137,1211
9986,2101137,1212
9987,2101137,1220
9988,2101137,1221
9989,2101137,1222
9990,2101137,1300
9991,2101137,1310
9992,2101137,1311
9993,2101137,1312
9994,2101137,1320
9995,2101137,1321
9996,2101137,1322
9997,2101138,1100
9998,2101138,1110
9999,2101138,1111
10000,2101138,1112
10001,2101138,1120
10002,2101138,1121
10003,2101138,1122
10004,2101138,1600
10005,2101138,1610
10006,2101138,1611
10007,2101138,1612
10008,2101139,1400
10009,2101139,1410
10010,2101139,1411
10011,2101139,1412
10012,2101139,1500
10013,2101139,1510
10014,2101139,1511
10015,2101139,1512
10016,2101139,1520
10017,2101139,1521
10018,2101139,1522
10019,2101139,1530
10020,2101139,1531
10021,2101139,1532
10022,2101140,1200
10023,2101140,1210
10024,2101140,1211
10025,2101140,1212
10026,2101140,1220
10027,2101140,1221
10028,2101140,1222
10029,2101140,1300
10030,2101140,1310
10031,2101140,1311
10032,2101140,1312
10033,2101140,1320
10034,2101140,1321
10035,2101140,1322
10036,2101141,1100
10037,2101141,1110
10038,2101141,1111
10039,2101141,1112
10040,2101141,1120
10041,2101141,1121
10042,2101141,1122
10043,2101141,1600
10044,2101141,1610
10045,2101141,1611
10046,2101141,1612
10047,2101142,1400
10048,2101142,1410
10049,2101142,1411
10050,2101142,1412
10051,2101142,1500
10052,2101142,1510
10053,2101142,1511
10054,2101142,1512
10055,2101142,1520
10056,2101142,1521
10057,2101142,1522
10058,2101142,1530
10059,2101142,1531
10060,2101142,1532
10061,2101143,1200
10062,2101143,1210
10063,2101143,1211
10064,2101143,1212
10065,2101143,1220
10066,2101143,1221
10067,2101143,1222
10068,2101143,1300
10069,2101143,1310
10070,2101143,1311
10071,2101143,1312
10072,2101143,1320
10073,2101143,1321
10074,2101143,1322
10075,2101144,1100
10076,2101144,1110
10077,2101144,1111
10078,2101144,1112
10079,2101144,1120
10080,2101144,1121
10081,2101144,1122
10082,2101144,1600
10083,2101144,1610
10084,2101144,1611
10085,2101144,1612
10086,2101145,1400
10087,2101145,1410
10088,2101145,1411
10089,2101145,1412
10090,2101145,1500
10091,2101145,1510
10092,2101145,1511
10093,2101145,1512
10094,2101145,1520
10095,2101145,1521
10096,2101145,1522
10097,2101145,1530
10098,2101145,1531
10099,2101145,1532
10100,2101146,1200
10101,2101146,1210
10102,2101146,1211
10103,2101146,1212
10104,2101146,1220
10105,2101146,1221
10106,2101146,1222
10107,2101146,1300
10108,2101146,1310
10109,2101146,1311
10110,2101146,1312
10111,2101146,1320
10112,2101146,1321
10113,2101146,1322
10114,2101147,1100
10115,2101147,1110
10116,2101147,1111
10117,2101147,1112
10118,2101147,1120
10119,2101147,1121
10120,2101147,1122
10121,2101147,1600
10122,2101147,1610
10123,2101147,1611
10124,2101147,1612
10125,2101148,1400
10126,2101148,1410
10127,2101148,1411
10128,2101148,1412
10129,2101148,1500
10130,2101148,1510
10131,2101148,1511
10132,2101148,1512
10133,2101148,1520
10134,2101148,1521
10135,2101148,1522
10136,2101148,1530
10137,2101148,1531
10138,2101148,1532
10139,2101149,1200
10140,2101149,1210
10141,2101149,1211
10142,2101149,1212
10143,2101149,1220
10144,2101149,1221
10145,2101149,1222
10146,2101149,1300
10147,2101149,1310
10148,2101149,1311
10149,2101149,1312
10150,2101149,1320
10151,2101149,1321
10152,2101149,1322
10153,2101150,1100
10154,2101150,1110
10155,2101150,1111
10156,2101150,1112
10157,2101150,1120
10158,2101150,1121
10159,2101150,1122
10160,2101150,1600
10161,2101150,1610
10162,2101150,1611
10163,2101150,1612
10164,2101151,1400
10165,2101151,1410
10166,2101151,1411
10167,2101151,1412
10168,2101151,1500
10169,2101151,1510
10170,2101151,1511
10171,2101151,1512
10172,2101151,1520
10173,2101151,1521
10174,2101151,1522
10175,2101151,1530
10176,2101151,1531
10177,2101151,1532
10178,2101152,1200
10179,2101152,1210
10180,2101152,1211
10181,2101152,1212
10182,2101152,1220
10183,2101152,1221
10184,2101152,1222
10185,2101152,1300
10186,2101152,1310
10187,2101152,1311
10188,2101152,1312
10189,2101152,1320
10190,2101152,1321
10191,2101152,1322
10192,2101153,1100
10193,2101153,1110
10194,2101153,1111
10195,2101153,1112
10196,2101153,1120
10197,2101153,1121
10198,2101153,1122
10199,2101153,1600
10200,2101153,1610
10201,2101153,1611
10202,2101153,1612
10203,2101154,1400
10204,2101154,1410
10205,2101154,1411
10206,2101154,1412
10207,2101154,1500
10208,2101154,1510
10209,2101154,1511
10210,2101154,1512
10211,2101154,1520
10212,2101154,1521
10213,2101154,1522
10214,2101154,1530
10215,2101154,1531
10216,2101154,1532
10217,2101155,1200
10218,2101155,1210
10219,2101155,1211
10220,2101155,1212
10221,2101155,1220
10222,2101155,1221
10223,2101155,1222
10224,2101155,1300
10225,2101155,1310
10226,2101155,1311
10227,2101155,1312
10228,2101155,1320
10229,2101155,1321
10230,2101155,1322
10231,2101156,1100
10232,2101156,1110
10233,2101156,1111
10234,2101156,1112
10235,2101156,1120
10236,2101156,1121
10237,2101156,1122
10238,2101156,1600
10239,2101156,1610
10240,2101156,1611
10241,2101156,1612
10242,2101157,1400
10243,2101157,1410
10244,2101157,1411
10245,2101157,1412
10246,2101157,1500
10247,2101157,1510
10248,2101157,1511
10249,2101157,1512
10250,2101157,1520
10251,2101157,1521
10252,2101157,1522
10253,2101157,1530
10254,2101157,1531
10255,2101157,1532
10256,2101158,1200
10257,2101158,1210
10258,2101158,1211
10259,2101158,1212
10260,2101158,1220
10261,2101158,1221
10262,2101158,1222
10263,2101158,1300
10264,2101158,1310
10265,2101158,1311
10266,2101158,1312
10267,2101158,1320
10268,2101158,1321
10269,2101158,1322
10270,2101159,1100
10271,2101159,1110
10272,2101159,1111
10273,2101159,1112
10274,2101159,1120
10275,2101159,1121
10276,2101159,1122
10277,2101159,1600
10278,2101159,1610
10279,2101159,1611
10280,2101159,1612
10281,2101160,1400
10282,2101160,1410
10283,2101160,1411
10284,2101160,1412
10285,2101160,1500
10286,2101160,1510
10287,2101160,1511
10288,2101160,1512
10289,2101160,1520
10290,2101160,1521
10291,2101160,1522
10292,2101160,1530
10293,2101160,1531
10294,2101160,1532
10295,2101161,1200
10296,2101161,1210
10297,2101161,1211
10298,2101161,1212
10299,2101161,1220
10300,2101161,1221
10301,2101161,1222
10302,2101161,1300
10303,2101161,1310
10304,2101161,1311
10305,2101161,1312
10306,2101161,1320
10307,2101161,1321
10308,2101161,1322
10309,2101162,1100
10310,2101162,1110
10311,2101162,1111
10312,2101162,1112
10313,2101162,1120
10314,2101162,1121
10315,2101162,1122
10316,2101162,1600
10317,2101162,1610
10318,2101162,1611
10319,2101162,1612
10320,2101163,1400
10321,2101163,1410
10322,2101163,1411
10323,2101163,1412
10324,2101163,1500
10325,2101163,1510
10326,2101163,1511
10327,2101163,1512
10328,2101163,1520
10329,2101163,1521
10330,2101163,1522
10331,2101163,1530
10332,2101163,1531
10333,2101163,1532
10334,2101164,1200
10335,2101164,1210
10336,2101164,1211
10337,2101164,1212
10338,2101164,1220
10339,2101164,1221
10340,2101164,1222
10341,2101164,1300
10342,2101164,1310
10343,2101164,1311
10344,2101164,1312
10345,2101164,1320
10346,2101164,1321
10347,2101164,1322
10348,2101165,1400
10349,2101165,1410
10350,2101165,1411
10351,2101165,1412
10352,2101165,1500
10353,2101165,1510
10354,2101165,1511
10355,2101165,1512
10356,2101165,1520
10357,2101165,1521
10358,2101165,1522
10359,2101165,1530
10360,2101165,1531
10361,2101165,1532
10362,2101166,1100
10363,2101166,1110
10364,2101166,1111
10365,2101166,1112
10366,2101166,1120
10367,2101166,1121
10368,2101166,1122
10369,2101166,1600
10370,2101166,1610
10371,2101166,1611
10372,2101166,1612
10373,2101167,1400
10374,2101167,1410
10375,2101167,1411
10376,2101167,1412
10377,2101167,1500
10378,2101167,1510
10379,2101167,1511
10380,2101167,1512
10381,2101167,1520
10382,2101167,1521
10383,2101167,1522
10384,2101167,1530
10385,2101167,1531
10386,2101167,1532
10387,2101168,1200
10388,2101168,1210
10389,2101168,1211
10390,2101168,1212
10391,2101168,1220
10392,2101168,1221
10393,2101168,1222
10394,2101168,1300
10395,2101168,1310
10396,2101168,1311
10397,2101168,1312
10398,2101168,1320
10399,2101168,1321
10400,2101168,1322
10401,2101169,1100
10402,2101169,1110
10403,2101169,1111
10404,2101169,1112
10405,2101169,1120
10406,2101169,1121
10407,2101169,1122
10408,2101169,1600
10409,2101169,1610
10410,2101169,1611
10411,2101169,1612
10412,2101170,1400
10413,2101170,1410
10414,2101170,1411
10415,2101170,1412
10416,2101170,1500
10417,2101170,1510
10418,2101170,1511
10419,2101170,1512
10420,2101170,1520
10421,2101170,1521
10422,2101170,1522
10423,2101170,1530
10424,2101170,1531
10425,2101170,1532
10426,2101171,1200
10427,2101171,1210
10428,2101171,1211
10429,2101171,1212
10430,2101171,1220
10431,2101171,1221
10432,2101171,1222
10433,2101171,1300
10434,2101171,1310
10435,2101171,1311
10436,2101171,1312
10437,2101171,1320
10438,2101171,1321
10439,2101171,1322
10440,2101172,1100
10441,2101172,1110
10442,2101172,1111
10443,2101172,1112
10444,2101172,1120
10445,2101172,1121
10446,2101172,1122
10447,2101172,1600
10448,2101172,1610
10449,2101172,1611
10450,2101172,1612
10451,2101173,1400
10452,2101173,1410
10453,2101173,1411
10454,2101173,1412
10455,2101173,1500
10456,2101173,1510
10457,2101173,1511
10458,2101173,1512
10459,2101173,1520
10460,2101173,1521
10461,2101173,1522
10462,2101173,1530
10463,2101173,1531
10464,2101173,1532
10465,2101174,1200
10466,2101174,1210
10467,2101174,1211
10468,2101174,1212
10469,2101174,1220
10470,2101174,1221
