refine_id,property_percent,refine_lv,quality,id,property
10414,1.0,10,1,6539,Final Haste
10414,0.28,11,1,6540,M.ATK
10414,1.1,11,1,6541,Final Haste
33,0.1,5,1,6542,Final Magic Defense
33,-0.1,5,1,6543,Final M.DMG RED
10414,0.3,12,1,6544,M.ATK
10414,1.2,12,1,6545,Final Haste
10414,0.33,13,1,6546,M.ATK
10414,1.3,13,1,6547,Final Haste
10414,0.35,14,1,6548,M.ATK
10414,1.4,14,1,6549,Final Haste
10414,0.38,15,1,6550,M.ATK
10414,1.5,15,1,6551,Final Haste
10415,0.0,0,1,6552,M.ATK
10415,0.0,0,1,6553,Final Haste
10415,0.1,1,1,6554,M.ATK
10415,0.03,1,1,6555,Final Haste
10415,0.2,2,1,6556,M.ATK
10415,0.05,2,1,6557,Final Haste
10415,0.3,3,1,6558,M.ATK
10415,0.08,3,1,6559,Final Haste
10415,0.4,4,1,6560,M.ATK
10415,0.1,4,1,6561,Final Haste
10415,0.5,5,1,6562,M.ATK
10415,0.13,5,1,6563,Final Haste
33,0.12,6,1,6564,Final Magic Defense
33,-0.12,6,1,6565,Final M.DMG RED
10415,0.6,6,1,6566,M.ATK
10415,0.15,6,1,6567,Final Haste
10415,0.7,7,1,6568,M.ATK
10415,0.18,7,1,6569,Final Haste
10415,0.8,8,1,6570,M.ATK
10415,0.2,8,1,6571,Final Haste
10415,0.9,9,1,6572,M.ATK
10415,0.23,9,1,6573,Final Haste
10415,0.25,10,1,6574,M.ATK
10415,1.0,10,1,6575,Final Haste
10415,0.28,11,1,6576,M.ATK
10415,1.1,11,1,6577,Final Haste
10415,0.3,12,1,6578,M.ATK
10415,1.2,12,1,6579,Final Haste
10415,0.33,13,1,6580,M.ATK
10415,1.3,13,1,6581,Final Haste
10415,0.35,14,1,6582,M.ATK
10415,1.4,14,1,6583,Final Haste
10415,0.38,15,1,6584,M.ATK
10415,1.5,15,1,6585,Final Haste
33,0.14,7,1,6586,Final Magic Defense
33,-0.14,7,1,6587,Final M.DMG RED
10417,0.0,0,1,6588,Final Physical DEF
10417,0.0,0,1,6589,Final Magic Defense
10417,0.03,1,1,6590,Final Physical DEF
10417,0.01,1,1,6591,Final Magic Defense
10417,0.06,2,1,6592,Final Physical DEF
10417,0.02,2,1,6593,Final Magic Defense
10417,0.09,3,1,6594,Final Physical DEF
10417,0.03,3,1,6595,Final Magic Defense
10417,0.12,4,1,6596,Final Physical DEF
10417,0.04,4,1,6597,Final Magic Defense
10417,0.15,5,1,6598,Final Physical DEF
10417,0.05,5,1,6599,Final Magic Defense
10417,0.18,6,1,6600,Final Physical DEF
10417,0.06,6,1,6601,Final Magic Defense
10417,0.21,7,1,6602,Final Physical DEF
10417,0.07,7,1,6603,Final Magic Defense
10417,0.24,8,1,6604,Final Physical DEF
10417,0.08,8,1,6605,Final Magic Defense
10417,0.27,9,1,6606,Final Physical DEF
10417,0.09,9,1,6607,Final Magic Defense
33,0.16,8,1,6608,Final Magic Defense
33,-0.16,8,1,6609,Final M.DMG RED
10417,0.3,10,1,6610,Final Physical DEF
10417,0.1,10,1,6611,Final Magic Defense
10417,0.33,11,1,6612,Final Physical DEF
10417,0.11,11,1,6613,Final Magic Defense
10417,0.36,12,1,6614,Final Physical DEF
10417,0.12,12,1,6615,Final Magic Defense
10417,0.39,13,1,6616,Final Physical DEF
10417,0.13,13,1,6617,Final Magic Defense
10417,0.42,14,1,6618,Final Physical DEF
10417,0.14,14,1,6619,Final Magic Defense
10417,0.45,15,1,6620,Final Physical DEF
10417,0.15,15,1,6621,Final Magic Defense
10418,0.0,0,1,6622,Final Physical DEF
10418,0.0,0,1,6623,Final Magic Defense
10418,0.015,1,1,6624,Final Physical DEF
10418,0.025,1,1,6625,Final Magic Defense
10418,0.03,2,1,6626,Final Physical DEF
10418,0.05,2,1,6627,Final Magic Defense
10418,0.045,3,1,6628,Final Physical DEF
10418,0.075,3,1,6629,Final Magic Defense
33,0.18,9,1,6630,Final Magic Defense
33,-0.18,9,1,6631,Final M.DMG RED
10418,0.06,4,1,6632,Final Physical DEF
10418,0.1,4,1,6633,Final Magic Defense
10418,0.075,5,1,6634,Final Physical DEF
10418,0.125,5,1,6635,Final Magic Defense
10418,0.09,6,1,6636,Final Physical DEF
10418,0.15,6,1,6637,Final Magic Defense
10418,0.105,7,1,6638,Final Physical DEF
10418,0.175,7,1,6639,Final Magic Defense
10418,0.12,8,1,6640,Final Physical DEF
10418,0.2,8,1,6641,Final Magic Defense
10418,0.135,9,1,6642,Final Physical DEF
10418,0.225,9,1,6643,Final Magic Defense
10418,0.15,10,1,6644,Final Physical DEF
10418,0.25,10,1,6645,Final Magic Defense
10418,0.165,11,1,6646,Final Physical DEF
10418,0.275,11,1,6647,Final Magic Defense
10418,0.18,12,1,6648,Final Physical DEF
10418,0.3,12,1,6649,Final Magic Defense
10418,0.195,13,1,6650,Final Physical DEF
10418,0.325,13,1,6651,Final Magic Defense
33,0.2,10,1,6652,Final Magic Defense
33,-0.2,10,1,6653,Final M.DMG RED
10418,0.21,14,1,6654,Final Physical DEF
10418,0.35,14,1,6655,Final Magic Defense
10418,0.225,15,1,6656,Final Physical DEF
10418,0.375,15,1,6657,Final Magic Defense
10419,0.0,0,1,6658,Final Physical DEF
10419,0.0,0,1,6659,Final Magic Defense
10419,0.02,1,1,6660,Final Physical DEF
10419,0.02,1,1,6661,Final Magic Defense
10419,0.04,2,1,6662,Final Physical DEF
10419,0.04,2,1,6663,Final Magic Defense
10419,0.06,3,1,6664,Final Physical DEF
10419,0.06,3,1,6665,Final Magic Defense
10419,0.08,4,1,6666,Final Physical DEF
10419,0.08,4,1,6667,Final Magic Defense
10419,0.1,5,1,6668,Final Physical DEF
10419,0.1,5,1,6669,Final Magic Defense
10419,0.12,6,1,6670,Final Physical DEF
10419,0.12,6,1,6671,Final Magic Defense
10419,0.14,7,1,6672,Final Physical DEF
10419,0.14,7,1,6673,Final Magic Defense
33,0.22,11,1,6674,Final Magic Defense
33,-0.22,11,1,6675,Final M.DMG RED
10419,0.16,8,1,6676,Final Physical DEF
10419,0.16,8,1,6677,Final Magic Defense
10419,0.18,9,1,6678,Final Physical DEF
10419,0.18,9,1,6679,Final Magic Defense
10419,0.2,10,1,6680,Final Physical DEF
10419,0.2,10,1,6681,Final Magic Defense
10419,0.22,11,1,6682,Final Physical DEF
10419,0.22,11,1,6683,Final Magic Defense
10419,0.24,12,1,6684,Final Physical DEF
10419,0.24,12,1,6685,Final Magic Defense
10419,0.26,13,1,6686,Final Physical DEF
10419,0.26,13,1,6687,Final Magic Defense
10419,0.28,14,1,6688,Final Physical DEF
10419,0.28,14,1,6689,Final Magic Defense
10419,0.3,15,1,6690,Final Physical DEF
10419,0.3,15,1,6691,Final Magic Defense
10420,0.0,0,1,6692,Final Physical DEF
10420,0.0,0,1,6693,Max HP
10420,0.02,1,1,6694,Final Physical DEF
10420,0.04,1,1,6695,Max HP
33,0.24,12,1,6696,Final Magic Defense
33,-0.24,12,1,6697,Final M.DMG RED
10420,0.04,2,1,6698,Final Physical DEF
10420,0.08,2,1,6699,Max HP
10420,0.06,3,1,6700,Final Physical DEF
10420,0.12,3,1,6701,Max HP
10420,0.08,4,1,6702,Final Physical DEF
10420,0.16,4,1,6703,Max HP
10420,0.1,5,1,6704,Final Physical DEF
10420,0.2,5,1,6705,Max HP
10420,0.12,6,1,6706,Final Physical DEF
10420,0.24,6,1,6707,Max HP
10420,0.14,7,1,6708,Final Physical DEF
10420,0.28,7,1,6709,Max HP
10420,0.16,8,1,6710,Final Physical DEF
10420,0.32,8,1,6711,Max HP
10420,0.18,9,1,6712,Final Physical DEF
10420,0.36,9,1,6713,Max HP
10420,0.2,10,1,6714,Final Physical DEF
10420,0.4,10,1,6715,Max HP
10420,0.22,11,1,6716,Final Physical DEF
10420,0.44,11,1,6717,Max HP
4,0.15,3,1,6718,ATK
4,0.45,3,1,6719,Final Attack Speed
34,0.0,0,4,6720,Final Magic Defense
34,0.0,0,4,6721,Final M.DMG RED
10420,0.24,12,1,6722,Final Physical DEF
10420,0.48,12,1,6723,Max HP
10420,0.26,13,1,6724,Final Physical DEF
10420,0.52,13,1,6725,Max HP
10420,0.28,14,1,6726,Final Physical DEF
10420,0.56,14,1,6727,Max HP
10420,0.3,15,1,6728,Final Physical DEF
10420,0.6,15,1,6729,Max HP
10421,0.0,0,1,6730,Final Physical DEF
10421,0.0,0,1,6731,Max HP
10421,0.025,1,1,6732,Final Physical DEF
10421,0.03,1,1,6733,Max HP
10421,0.05,2,1,6734,Final Physical DEF
10421,0.06,2,1,6735,Max HP
10421,0.075,3,1,6736,Final Physical DEF
10421,0.09,3,1,6737,Max HP
10421,0.1,4,1,6738,Final Physical DEF
10421,0.12,4,1,6739,Max HP
10421,0.125,5,1,6740,Final Physical DEF
10421,0.15,5,1,6741,Max HP
34,0.04,1,4,6742,Final Magic Defense
34,-0.04,1,4,6743,Final M.DMG RED
10421,0.15,6,1,6744,Final Physical DEF
10421,0.18,6,1,6745,Max HP
10421,0.175,7,1,6746,Final Physical DEF
10421,0.21,7,1,6747,Max HP
10421,0.2,8,1,6748,Final Physical DEF
10421,0.24,8,1,6749,Max HP
10421,0.225,9,1,6750,Final Physical DEF
10421,0.27,9,1,6751,Max HP
10421,0.25,10,1,6752,Final Physical DEF
10421,0.3,10,1,6753,Max HP
10421,0.275,11,1,6754,Final Physical DEF
10421,0.33,11,1,6755,Max HP
10421,0.3,12,1,6756,Final Physical DEF
10421,0.36,12,1,6757,Max HP
10421,0.325,13,1,6758,Final Physical DEF
10421,0.39,13,1,6759,Max HP
10421,0.35,14,1,6760,Final Physical DEF
10421,0.42,14,1,6761,Max HP
10421,0.375,15,1,6762,Final Physical DEF
10421,0.45,15,1,6763,Max HP
34,0.08,2,4,6764,Final Magic Defense
34,-0.08,2,4,6765,Final M.DMG RED
10422,0.0,0,1,6766,Final Physical DEF
10422,0.0,0,1,6767,Max HP
10422,0.06,1,1,6768,Final Physical DEF
10422,0.01,1,1,6769,Max HP
10422,0.02,2,1,6770,Final Physical DEF
10422,0.12,2,1,6771,Max HP
10422,0.03,3,1,6772,Final Physical DEF
10422,0.18,3,1,6773,Max HP
10422,0.04,4,1,6774,Final Physical DEF
10422,0.24,4,1,6775,Max HP
10422,0.05,5,1,6776,Final Physical DEF
10422,0.3,5,1,6777,Max HP
10422,0.06,6,1,6778,Final Physical DEF
10422,0.36,6,1,6779,Max HP
10422,0.07,7,1,6780,Final Physical DEF
10422,0.42,7,1,6781,Max HP
10422,0.08,8,1,6782,Final Physical DEF
10422,0.48,8,1,6783,Max HP
10422,0.09,9,1,6784,Final Physical DEF
10422,0.54,9,1,6785,Max HP
34,0.12,3,4,6786,Final Magic Defense
34,-0.12,3,4,6787,Final M.DMG RED
10422,0.1,10,1,6788,Final Physical DEF
10422,0.6,10,1,6789,Max HP
10422,0.11,11,1,6790,Final Physical DEF
10422,0.66,11,1,6791,Max HP
10422,0.12,12,1,6792,Final Physical DEF
10422,0.72,12,1,6793,Max HP
10422,0.13,13,1,6794,Final Physical DEF
10422,0.78,13,1,6795,Max HP
10422,0.14,14,1,6796,Final Physical DEF
10422,0.84,14,1,6797,Max HP
10422,0.15,15,1,6798,Final Physical DEF
10422,0.9,15,1,6799,Max HP
10423,0.0,0,1,6800,Final Magic Defense
10423,0.0,0,1,6801,Max HP
10423,0.06,1,1,6802,Final Magic Defense
10423,0.01,1,1,6803,Max HP
10423,0.02,2,1,6804,Final Magic Defense
10423,0.12,2,1,6805,Max HP
10423,0.03,3,1,6806,Final Magic Defense
10423,0.18,3,1,6807,Max HP
34,0.16,4,4,6808,Final Magic Defense
34,-0.16,4,4,6809,Final M.DMG RED
10423,0.04,4,1,6810,Final Magic Defense
10423,0.24,4,1,6811,Max HP
10423,0.05,5,1,6812,Final Magic Defense
10423,0.3,5,1,6813,Max HP
10423,0.06,6,1,6814,Final Magic Defense
10423,0.36,6,1,6815,Max HP
10423,0.07,7,1,6816,Final Magic Defense
10423,0.42,7,1,6817,Max HP
10423,0.08,8,1,6818,Final Magic Defense
10423,0.48,8,1,6819,Max HP
10423,0.09,9,1,6820,Final Magic Defense
10423,0.54,9,1,6821,Max HP
10423,0.1,10,1,6822,Final Magic Defense
10423,0.6,10,1,6823,Max HP
10423,0.11,11,1,6824,Final Magic Defense
10423,0.66,11,1,6825,Max HP
10423,0.12,12,1,6826,Final Magic Defense
10423,0.72,12,1,6827,Max HP
10423,0.13,13,1,6828,Final Magic Defense
10423,0.78,13,1,6829,Max HP
34,0.2,5,4,6830,Final Magic Defense
34,-0.2,5,4,6831,Final M.DMG RED
10423,0.14,14,1,6832,Final Magic Defense
10423,0.84,14,1,6833,Max HP
10423,0.15,15,1,6834,Final Magic Defense
10423,0.9,15,1,6835,Max HP
10424,0.0,0,1,6836,Final Magic Defense
10424,0.0,0,1,6837,Max HP
10424,0.015,1,1,6838,Final Magic Defense
10424,0.05,1,1,6839,Max HP
10424,0.03,2,1,6840,Final Magic Defense
10424,0.1,2,1,6841,Max HP
10424,0.045,3,1,6842,Final Magic Defense
10424,0.15,3,1,6843,Max HP
10424,0.06,4,1,6844,Final Magic Defense
10424,0.2,4,1,6845,Max HP
10424,0.075,5,1,6846,Final Magic Defense
10424,0.25,5,1,6847,Max HP
10424,0.09,6,1,6848,Final Magic Defense
10424,0.3,6,1,6849,Max HP
10424,0.105,7,1,6850,Final Magic Defense
10424,0.35,7,1,6851,Max HP
34,0.24,6,4,6852,Final Magic Defense
34,-0.24,6,4,6853,Final M.DMG RED
10424,0.12,8,1,6854,Final Magic Defense
10424,0.4,8,1,6855,Max HP
10424,0.135,9,1,6856,Final Magic Defense
10424,0.45,9,1,6857,Max HP
10424,0.15,10,1,6858,Final Magic Defense
10424,0.5,10,1,6859,Max HP
10424,0.165,11,1,6860,Final Magic Defense
10424,0.55,11,1,6861,Max HP
10424,0.18,12,1,6862,Final Magic Defense
10424,0.6,12,1,6863,Max HP
10424,0.195,13,1,6864,Final Magic Defense
10424,0.65,13,1,6865,Max HP
10424,0.21,14,1,6866,Final Magic Defense
10424,0.7,14,1,6867,Max HP
10424,0.225,15,1,6868,Final Magic Defense
10424,0.75,15,1,6869,Max HP
10425,0.0,0,1,6870,Final Magic Defense
10425,0.0,0,1,6871,Max HP
10425,0.03,1,1,6872,Final Magic Defense
10425,0.02,1,1,6873,Max HP
34,0.28,7,4,6874,Final Magic Defense
34,-0.28,7,4,6875,Final M.DMG RED
10425,0.06,2,1,6876,Final Magic Defense
10425,0.04,2,1,6877,Max HP
10425,0.09,3,1,6878,Final Magic Defense
10425,0.06,3,1,6879,Max HP
10425,0.12,4,1,6880,Final Magic Defense
10425,0.08,4,1,6881,Max HP
10425,0.15,5,1,6882,Final Magic Defense
10425,0.1,5,1,6883,Max HP
10425,0.18,6,1,6884,Final Magic Defense
10425,0.12,6,1,6885,Max HP
10425,0.21,7,1,6886,Final Magic Defense
10425,0.14,7,1,6887,Max HP
10425,0.24,8,1,6888,Final Magic Defense
10425,0.16,8,1,6889,Max HP
10425,0.27,9,1,6890,Final Magic Defense
10425,0.18,9,1,6891,Max HP
10425,0.3,10,1,6892,Final Magic Defense
10425,0.2,10,1,6893,Max HP
10425,0.33,11,1,6894,Final Magic Defense
10425,0.22,11,1,6895,Max HP
34,0.32,8,4,6896,Final Magic Defense
34,-0.32,8,4,6897,Final M.DMG RED
10425,0.36,12,1,6898,Final Magic Defense
10425,0.24,12,1,6899,Max HP
10425,0.39,13,1,6900,Final Magic Defense
10425,0.26,13,1,6901,Max HP
10425,0.42,14,1,6902,Final Magic Defense
10425,0.28,14,1,6903,Max HP
10425,0.45,15,1,6904,Final Magic Defense
10425,0.3,15,1,6905,Max HP
10426,0.0,0,1,6906,HP Regen per 5s
10426,0.0,0,1,6907,Final P.PEN
10426,0.015,1,1,6908,HP Regen per 5s
10426,0.03,1,1,6909,Final P.PEN
10426,0.03,2,1,6910,HP Regen per 5s
10426,0.06,2,1,6911,Final P.PEN
10426,0.045,3,1,6912,HP Regen per 5s
10426,0.09,3,1,6913,Final P.PEN
10426,0.06,4,1,6914,HP Regen per 5s
10426,0.12,4,1,6915,Final P.PEN
10426,0.075,5,1,6916,HP Regen per 5s
10426,0.15,5,1,6917,Final P.PEN
34,0.36,9,4,6918,Final Magic Defense
34,-0.36,9,4,6919,Final M.DMG RED
10426,0.09,6,1,6920,HP Regen per 5s
10426,0.18,6,1,6921,Final P.PEN
10426,0.105,7,1,6922,HP Regen per 5s
10426,0.21,7,1,6923,Final P.PEN
10426,0.12,8,1,6924,HP Regen per 5s
10426,0.24,8,1,6925,Final P.PEN
10426,0.135,9,1,6926,HP Regen per 5s
10426,0.27,9,1,6927,Final P.PEN
10426,0.15,10,1,6928,HP Regen per 5s
10426,0.3,10,1,6929,Final P.PEN
10426,0.165,11,1,6930,HP Regen per 5s
10426,0.33,11,1,6931,Final P.PEN
10426,0.18,12,1,6932,HP Regen per 5s
10426,0.36,12,1,6933,Final P.PEN
10426,0.195,13,1,6934,HP Regen per 5s
10426,0.39,13,1,6935,Final P.PEN
10426,0.21,14,1,6936,HP Regen per 5s
10426,0.42,14,1,6937,Final P.PEN
10426,0.225,15,1,6938,HP Regen per 5s
10426,0.45,15,1,6939,Final P.PEN
4,0.2,4,1,6940,ATK
4,0.6,4,1,6941,Final Attack Speed
34,0.4,10,4,6942,Final Magic Defense
34,-0.4,10,4,6943,Final M.DMG RED
10427,0.0,0,1,6944,HP Regen per 5s
10427,0.0,0,1,6945,Final M.PEN
10427,0.015,1,1,6946,HP Regen per 5s
10427,0.03,1,1,6947,Final M.PEN
10427,0.03,2,1,6948,HP Regen per 5s
10427,0.06,2,1,6949,Final M.PEN
10427,0.045,3,1,6950,HP Regen per 5s
10427,0.09,3,1,6951,Final M.PEN
10427,0.06,4,1,6952,HP Regen per 5s
10427,0.12,4,1,6953,Final M.PEN
10427,0.075,5,1,6954,HP Regen per 5s
10427,0.15,5,1,6955,Final M.PEN
10427,0.09,6,1,6956,HP Regen per 5s
10427,0.18,6,1,6957,Final M.PEN
10427,0.105,7,1,6958,HP Regen per 5s
10427,0.21,7,1,6959,Final M.PEN
10427,0.12,8,1,6960,HP Regen per 5s
10427,0.24,8,1,6961,Final M.PEN
10427,0.135,9,1,6962,HP Regen per 5s
10427,0.27,9,1,6963,Final M.PEN
34,0.44,11,4,6964,Final Magic Defense
34,-0.44,11,4,6965,Final M.DMG RED
10427,0.15,10,1,6966,HP Regen per 5s
10427,0.3,10,1,6967,Final M.PEN
10427,0.165,11,1,6968,HP Regen per 5s
10427,0.33,11,1,6969,Final M.PEN
10427,0.18,12,1,6970,HP Regen per 5s
10427,0.36,12,1,6971,Final M.PEN
10427,0.195,13,1,6972,HP Regen per 5s
10427,0.39,13,1,6973,Final M.PEN
10427,0.21,14,1,6974,HP Regen per 5s
10427,0.42,14,1,6975,Final M.PEN
10427,0.225,15,1,6976,HP Regen per 5s
10427,0.45,15,1,6977,Final M.PEN
10428,0.0,0,1,6978,ATK
10428,0.0,0,1,6979,Final P.DMG Bonus
10428,0.02,1,1,6980,ATK
10428,0.02,1,1,6981,Final P.DMG Bonus
10428,0.04,2,1,6982,ATK
10428,0.04,2,1,6983,Final P.DMG Bonus
10428,0.06,3,1,6984,ATK
10428,0.06,3,1,6985,Final P.DMG Bonus
34,0.48,12,4,6986,Final Magic Defense
34,-0.48,12,4,6987,Final M.DMG RED
10428,0.08,4,1,6988,ATK
10428,0.08,4,1,6989,Final P.DMG Bonus
10428,0.1,5,1,6990,ATK
10428,0.1,5,1,6991,Final P.DMG Bonus
10428,0.12,6,1,6992,ATK
10428,0.12,6,1,6993,Final P.DMG Bonus
10428,0.14,7,1,6994,ATK
10428,0.14,7,1,6995,Final P.DMG Bonus
10428,0.16,8,1,6996,ATK
10428,0.16,8,1,6997,Final P.DMG Bonus
10428,0.18,9,1,6998,ATK
10428,0.18,9,1,6999,Final P.DMG Bonus
10428,0.2,10,1,7000,ATK
10428,0.2,10,1,7001,Final P.DMG Bonus
10428,0.22,11,1,7002,ATK
10428,0.22,11,1,7003,Final P.DMG Bonus
10428,0.24,12,1,7004,ATK
10428,0.24,12,1,7005,Final P.DMG Bonus
10428,0.26,13,1,7006,ATK
10428,0.26,13,1,7007,Final P.DMG Bonus
35,0.0,0,1,7008,Final Physical DEF
35,0.0,0,1,7009,Final P.DMG RED
10428,0.28,14,1,7010,ATK
10428,0.28,14,1,7011,Final P.DMG Bonus
10428,0.3,15,1,7012,ATK
10428,0.3,15,1,7013,Final P.DMG Bonus
10429,0.0,0,1,7014,M.ATK
10429,0.0,0,1,7015,Final M.DMG Bonus
10429,0.02,1,1,7016,M.ATK
10429,0.02,1,1,7017,Final M.DMG Bonus
10429,0.04,2,1,7018,M.ATK
10429,0.04,2,1,7019,Final M.DMG Bonus
10429,0.06,3,1,7020,M.ATK
10429,0.06,3,1,7021,Final M.DMG Bonus
10429,0.08,4,1,7022,M.ATK
10429,0.08,4,1,7023,Final M.DMG Bonus
10429,0.1,5,1,7024,M.ATK
10429,0.1,5,1,7025,Final M.DMG Bonus
10429,0.12,6,1,7026,M.ATK
10429,0.12,6,1,7027,Final M.DMG Bonus
10429,0.14,7,1,7028,M.ATK
10429,0.14,7,1,7029,Final M.DMG Bonus
35,0.02,1,1,7030,Final Physical DEF
35,-0.02,1,1,7031,Final P.DMG RED
10429,0.16,8,1,7032,M.ATK
10429,0.16,8,1,7033,Final M.DMG Bonus
10429,0.18,9,1,7034,M.ATK
10429,0.18,9,1,7035,Final M.DMG Bonus
10429,0.2,10,1,7036,M.ATK
10429,0.2,10,1,7037,Final M.DMG Bonus
10429,0.22,11,1,7038,M.ATK
10429,0.22,11,1,7039,Final M.DMG Bonus
10429,0.24,12,1,7040,M.ATK
10429,0.24,12,1,7041,Final M.DMG Bonus
10429,0.26,13,1,7042,M.ATK
10429,0.26,13,1,7043,Final M.DMG Bonus
10429,0.28,14,1,7044,M.ATK
10429,0.28,14,1,7045,Final M.DMG Bonus
10429,0.3,15,1,7046,M.ATK
10429,0.3,15,1,7047,Final M.DMG Bonus
10430,0.0,0,1,7048,Final P.DMG Bonus
10430,0.04,1,1,7049,Final P.DMG Bonus
35,0.04,2,1,7050,Final Physical DEF
35,-0.04,2,1,7051,Final P.DMG RED
10430,0.08,2,1,7052,Final P.DMG Bonus
10430,0.12,3,1,7053,Final P.DMG Bonus
10430,0.16,4,1,7054,Final P.DMG Bonus
10430,0.2,5,1,7055,Final P.DMG Bonus
10430,0.24,6,1,7056,Final P.DMG Bonus
10430,0.28,7,1,7057,Final P.DMG Bonus
10430,0.32,8,1,7058,Final P.DMG Bonus
10430,0.36,9,1,7059,Final P.DMG Bonus
10430,0.4,10,1,7060,Final P.DMG Bonus
10430,0.44,11,1,7061,Final P.DMG Bonus
35,0.06,3,1,7062,Final Physical DEF
35,-0.06,3,1,7063,Final P.DMG RED
10430,0.48,12,1,7064,Final P.DMG Bonus
10430,0.52,13,1,7065,Final P.DMG Bonus
10430,0.56,14,1,7066,Final P.DMG Bonus
10430,0.6,15,1,7067,Final P.DMG Bonus
10431,0.0,0,1,7068,Final M.DMG Bonus
10431,0.04,1,1,7069,Final M.DMG Bonus
10431,0.08,2,1,7070,Final M.DMG Bonus
10431,0.12,3,1,7071,Final M.DMG Bonus
10431,0.16,4,1,7072,Final M.DMG Bonus
10431,0.2,5,1,7073,Final M.DMG Bonus
35,0.08,4,1,7074,Final Physical DEF
35,-0.08,4,1,7075,Final P.DMG RED
10431,0.24,6,1,7076,Final M.DMG Bonus
10431,0.28,7,1,7077,Final M.DMG Bonus
10431,0.32,8,1,7078,Final M.DMG Bonus
10431,0.36,9,1,7079,Final M.DMG Bonus
10431,0.4,10,1,7080,Final M.DMG Bonus
10431,0.44,11,1,7081,Final M.DMG Bonus
10431,0.48,12,1,7082,Final M.DMG Bonus
10431,0.52,13,1,7083,Final M.DMG Bonus
10431,0.56,14,1,7084,Final M.DMG Bonus
10431,0.6,15,1,7085,Final M.DMG Bonus
35,0.1,5,1,7086,Final Physical DEF
35,-0.1,5,1,7087,Final P.DMG RED
10501,0.0,0,1,7088,ATK
10501,0.0,0,1,7089,Final P.PEN
10501,0.08,1,1,7090,ATK
10501,0.04,1,1,7091,Final P.PEN
10501,0.16,2,1,7092,ATK
10501,0.08,2,1,7093,Final P.PEN
10501,0.24,3,1,7094,ATK
10501,0.12,3,1,7095,Final P.PEN
10501,0.32,4,1,7096,ATK
10501,0.16,4,1,7097,Final P.PEN
10501,0.4,5,1,7098,ATK
10501,0.2,5,1,7099,Final P.PEN
10501,0.48,6,1,7100,ATK
10501,0.24,6,1,7101,Final P.PEN
10501,0.56,7,1,7102,ATK
10501,0.28,7,1,7103,Final P.PEN
10501,0.64,8,1,7104,ATK
10501,0.32,8,1,7105,Final P.PEN
10501,0.72,9,1,7106,ATK
10501,0.36,9,1,7107,Final P.PEN
35,0.12,6,1,7108,Final Physical DEF
35,-0.12,6,1,7109,Final P.DMG RED
10501,0.8,10,1,7110,ATK
10501,0.4,10,1,7111,Final P.PEN
10501,0.88,11,1,7112,ATK
10501,0.44,11,1,7113,Final P.PEN
10501,0.96,12,1,7114,ATK
10501,0.48,12,1,7115,Final P.PEN
10501,0.52,13,1,7116,ATK
10501,1.04,13,1,7117,Final P.PEN
10501,0.56,14,1,7118,ATK
10501,1.12,14,1,7119,Final P.PEN
10501,0.6,15,1,7120,ATK
10501,1.2,15,1,7121,Final P.PEN
10502,0.0,0,1,7122,ATK
10502,0.0,0,1,7123,Final P.PEN
10502,0.08,1,1,7124,ATK
10502,0.04,1,1,7125,Final P.PEN
10502,0.16,2,1,7126,ATK
10502,0.08,2,1,7127,Final P.PEN
10502,0.24,3,1,7128,ATK
10502,0.12,3,1,7129,Final P.PEN
4,0.25,5,1,7130,ATK
4,0.75,5,1,7131,Final Attack Speed
35,0.14,7,1,7132,Final Physical DEF
35,-0.14,7,1,7133,Final P.DMG RED
10502,0.32,4,1,7134,ATK
10502,0.16,4,1,7135,Final P.PEN
10502,0.4,5,1,7136,ATK
10502,0.2,5,1,7137,Final P.PEN
10502,0.48,6,1,7138,ATK
10502,0.24,6,1,7139,Final P.PEN
10502,0.56,7,1,7140,ATK
10502,0.28,7,1,7141,Final P.PEN
10502,0.64,8,1,7142,ATK
10502,0.32,8,1,7143,Final P.PEN
10502,0.72,9,1,7144,ATK
10502,0.36,9,1,7145,Final P.PEN
10502,0.8,10,1,7146,ATK
10502,0.4,10,1,7147,Final P.PEN
10502,0.88,11,1,7148,ATK
10502,0.44,11,1,7149,Final P.PEN
10502,0.96,12,1,7150,ATK
10502,0.48,12,1,7151,Final P.PEN
10502,0.52,13,1,7152,ATK
10502,1.04,13,1,7153,Final P.PEN
35,0.16,8,1,7154,Final Physical DEF
35,-0.16,8,1,7155,Final P.DMG RED
10502,0.56,14,1,7156,ATK
10502,1.12,14,1,7157,Final P.PEN
10502,0.6,15,1,7158,ATK
10502,1.2,15,1,7159,Final P.PEN
10503,0.0,0,1,7160,M.ATK
10503,0.0,0,1,7161,Final M.PEN
10503,0.08,1,1,7162,M.ATK
10503,0.04,1,1,7163,Final M.PEN
10503,0.16,2,1,7164,M.ATK
10503,0.08,2,1,7165,Final M.PEN
10503,0.24,3,1,7166,M.ATK
10503,0.12,3,1,7167,Final M.PEN
10503,0.32,4,1,7168,M.ATK
10503,0.16,4,1,7169,Final M.PEN
10503,0.4,5,1,7170,M.ATK
10503,0.2,5,1,7171,Final M.PEN
10503,0.48,6,1,7172,M.ATK
10503,0.24,6,1,7173,Final M.PEN
10503,0.56,7,1,7174,M.ATK
10503,0.28,7,1,7175,Final M.PEN
35,0.18,9,1,7176,Final Physical DEF
