id,drop_id,drop_collections_id,weight
2188,1106011347,110601134701,1
2189,1106011348,110601134801,1
2190,1106011349,110601134901,1
2191,1106011350,110601135001,1
2192,1106011351,110601135101,1
2193,1106011707,110601170701,1000
2194,1106011708,110601170801,10000
2195,1999801,199980101,1
2196,200000,20000001,1
2197,200001,20000101,1
2198,200002,20000201,1
2199,200003,20000301,1
2200,200004,20000401,1
2201,200005,20000501,1
2202,200006,20000601,1
2203,200007,20000701,1
2204,200008,20000801,1
2205,200009,20000901,1
2206,200010,20001001,1
2207,200011,20001101,1
2208,200012,20001201,1
2209,200013,20001301,1
2210,200014,20001401,1
2211,200015,20001501,1
2212,200016,20001601,1
2213,200017,20001701,1
2214,200018,20001801,1
2215,200019,20001901,1
2216,200020,20002001,1
2217,200021,20002101,1
2218,200022,20002201,1
2219,200023,20002301,1
2220,200024,20002401,1
2221,200025,20002501,1
2222,200026,20002601,1
2223,200027,20002701,1
2224,200028,20002801,1
2225,200029,20002901,1
2226,200030,20003001,1
2227,200031,20003101,1
2228,200032,20003201,1
2229,200033,20003301,1
2230,200034,20003401,1
2231,200035,20003501,1
2232,200036,20003601,1
2233,200037,20003701,1
2234,200038,20003801,1
2235,200039,20003901,1
2236,200040,20004001,1
2237,201000,20100001,100
2238,201001,20100101,1
2239,201002,20100201,1
2240,201003,20100301,1
2241,201004,20100401,1
2242,201005,20100501,1
2243,201007,20100701,1
2244,201008,20100801,1
2245,201009,20100901,1
2246,201010,20101001,1
2247,201012,20101201,1
2248,201013,20101301,1
2249,201100,20110001,100
2250,201101,20110101,1
2251,201102,20110201,1
2252,201103,20110301,1
2253,201104,20110401,1
2254,201105,20110501,1
2255,201106,20110601,1
2256,201107,20110701,1
2257,201108,20110801,1
2258,201109,20110901,1
2259,201110,20111001,1
2260,201111,20111101,1
2261,201112,20111201,1
2262,201113,20111301,1
2263,201114,20111401,1
2264,201115,20111501,1
2265,201116,20111601,1
2266,201117,20111701,1
2267,201118,20111801,1
2268,201119,20111901,1
2269,201120,20112001,1
2270,201121,20112101,1
2271,201122,20112201,1
2272,20120,2012001,1
2273,201200,20120001,100
2274,201202,20120201,1
2275,201205,20120501,1
2276,201206,20120601,1
2277,201207,20120701,1
2278,201208,20120801,1
2279,201209,20120901,1
2280,201210,20121001,1
2281,201211,20121101,1
2282,201212,20121201,1
2283,201213,20121301,1
2284,201214,20121401,1
2285,201215,20121501,1
2286,201216,20121601,1
2287,201217,20121701,1
2288,201218,20121801,1
2289,201219,20121901,1
2290,201220,20122001,1
2291,201221,20122101,1
2292,201222,20122201,1
2293,201223,20122301,1
2294,201224,20122401,1
2295,201225,20122501,1
2296,201226,20122601,1
2297,201227,20122701,1
2298,201228,20122801,1
2299,201229,20122901,1
2300,201230,20123001,1
2301,201231,20123101,1
2302,201232,20123201,1
2303,201233,20123301,1
2304,201234,20123401,1
2305,201235,20123501,1
2306,201236,20123601,1
2307,201237,20123701,1
2308,201301,20130101,1
2309,201302,20130201,1
2310,201303,20130301,1
2311,201304,20130401,1
2312,201401,20140101,1
2313,201402,20140201,1
2314,201403,20140301,1
2315,201404,20140401,1
2316,201405,20140501,1
2317,201406,20140601,1
2318,201407,20140701,1
2319,201408,20140801,1
2320,201409,20140901,1
2321,201410,20141001,1
2322,201411,20141101,1
2323,201412,20141201,1
2324,201413,20141301,1
2325,201414,20141401,1
2326,201415,20141501,1
2327,201416,20141601,1
2328,201417,20141701,1
2329,201418,20141801,1
2330,202000,20200001,100
2331,202001,20200101,1
2332,202002,20200201,1
2333,202003,20200301,1
2334,202004,20200401,1
2335,202005,20200501,1
2336,202007,20200701,1
2337,202008,20200801,1
2338,202009,20200901,1
2339,202010,20201001,1
2340,202011,20201101,1
2341,202012,20201201,1
2342,202100,20210001,100
2343,202101,20210101,1
2344,202102,20210201,1
2345,202103,20210301,1
2346,202104,20210401,1
2347,202105,20210501,1
2348,202106,20210601,1
2349,202107,20210701,1
2350,202108,20210801,1
2351,202109,20210901,1
2352,202110,20211001,1
2353,202111,20211101,1
2354,202112,20211201,1
2355,202113,20211301,1
2356,202114,20211401,1
2357,202115,20211501,1
2358,202116,20211601,1
2359,202117,20211701,1
2360,202118,20211801,1
2361,202119,20211901,1
2362,202120,20212001,1
2363,202121,20212101,1
2364,202122,20212201,1
2365,202200,20220001,100
2366,202201,20220101,100
2367,202202,20220201,1
2368,202205,20220501,1
2369,202206,20220601,1
2370,202207,20220701,1
2371,202208,20220801,1
2372,202209,20220901,1
2373,202210,20221001,1
2374,202211,20221101,1
2375,202212,20221201,1
2376,202213,20221301,1
2377,202214,20221401,1
2378,202215,20221501,1
2379,202216,20221601,1
2380,202217,20221701,1
2381,202218,20221801,1
2382,202219,20221901,1
2383,202220,20222001,1
2384,202221,20222101,1
2385,202222,20222201,1
2386,202223,20222301,1
2387,202224,20222401,1
2388,202225,20222501,1
2389,202226,20222601,1
2390,202227,20222701,1
2391,202228,20222801,1
2392,202229,20222901,1
2393,202230,20223001,1
2394,202231,20223101,1
2395,202232,20223201,1
2396,202233,20223301,1
2397,202234,20223401,1
2398,202235,20223501,1
2399,202236,20223601,1
2400,202237,20223701,1
2401,202300,20230001,1
2402,202301,20230101,1
2403,202302,20230201,1
2404,202303,20230301,40
2405,202303,20230302,50
2406,202303,20230303,10
2407,202304,20230401,1
2408,202305,20230501,1
2409,202306,20230601,1
2410,202307,20230701,1
2411,202308,20230801,1
2412,202309,20230901,1
2413,202310,20231001,1
2414,202401,20240101,1
2415,202402,20240201,1
2416,202403,20240301,1
2417,202404,20240401,1
2418,202405,20240501,1
2419,202406,20240601,1
2420,202407,20240701,1
2421,202408,20240801,1
2422,202409,20240901,1
2423,202410,20241001,1
2424,202411,20241101,1
2425,202412,20241201,1
2426,202413,20241301,1
2427,202414,20241401,1
2428,202415,20241501,1
2429,202416,20241601,1
2430,202417,20241701,1
2431,202418,20241801,1
2432,203000,20300001,100
2433,203001,20300101,1
2434,203002,20300201,1
2435,203003,20300301,1
2436,203004,20300401,1
2437,203005,20300501,1
2438,203007,20300701,1
2439,203008,20300801,1
2440,203009,20300901,1
2441,203010,20301001,1
2442,203011,20301101,1
2443,203012,20301201,1
2444,203100,20310001,100
2445,203101,20310101,1
2446,203102,20310201,1
2447,203103,20310301,1
2448,203104,20310401,1
2449,203105,20310501,1
2450,203106,20310601,1
2451,203107,20310701,1
2452,203108,20310801,1
2453,203109,20310901,1
2454,203110,20311001,1
2455,203111,20311101,1
2456,203112,20311201,1
2457,203113,20311301,1
2458,203114,20311401,1
2459,203115,20311501,1
2460,203116,20311601,1
2461,203117,20311701,1
2462,203118,20311801,1
2463,203119,20311901,1
2464,203120,20312001,1
2465,203121,20312101,1
2466,203122,20312201,1
2467,203200,20320001,100
2468,203202,20320201,1
2469,203205,20320501,1
2470,203206,20320601,1
2471,203207,20320701,1
2472,203208,20320801,1
2473,203209,20320901,1
2474,203210,20321001,1
2475,203211,20321101,1
2476,203212,20321201,1
2477,203213,20321301,1
2478,203214,20321401,1
2479,203215,20321501,1
2480,203216,20321601,1
2481,203217,20321701,1
2482,203218,20321801,1
2483,203219,20321901,1
2484,203220,20322001,1
2485,203221,20322101,1
2486,203222,20322201,1
2487,203223,20322301,1
2488,203224,20322401,1
2489,203225,20322501,1
2490,203226,20322601,1
2491,203227,20322701,1
2492,203228,20322801,1
2493,203229,20322901,1
2494,203230,20323001,1
2495,203231,20323101,1
2496,203232,20323201,1
2497,203233,20323301,1
2498,203234,20323401,1
2499,203235,20323501,1
2500,203236,20323601,1
2501,203237,20323701,1
2502,203301,20330101,1
2503,203302,20330201,1
2504,203303,20330301,1
2505,203304,20330401,1
2506,203401,20340101,1
2507,203402,20340201,1
2508,203403,20340301,1
2509,203404,20340401,1
2510,203405,20340501,1
2511,203406,20340601,1
2512,203407,20340701,1
2513,203408,20340801,1
2514,203409,20340901,1
2515,203410,20341001,1
2516,203411,20341101,1
2517,203412,20341201,1
2518,203413,20341301,1
2519,203414,20341401,1
2520,203415,20341501,1
2521,203416,20341601,1
2522,203417,20341701,1
2523,203418,20341801,1
2524,204000,20400001,100
2525,204001,20400101,1
2526,204002,20400201,1
2527,204003,20400301,1
2528,204004,20400401,1
2529,204005,20400501,1
2530,204007,20400701,1
2531,204008,20400801,1
2532,204009,20400901,1
2533,204010,20401001,1
2534,204011,20401101,1
2535,204012,20401201,1
2536,204100,20410001,100
2537,204101,20410101,1
2538,204102,20410201,1
2539,204103,20410301,1
2540,204104,20410401,1
2541,204105,20410501,1
2542,204106,20410601,1
2543,204107,20410701,1
2544,204108,20410801,1
2545,204109,20410901,1
2546,204110,20411001,1
2547,204111,20411101,1
2548,204112,20411201,1
2549,204113,20411301,1
2550,204114,20411401,1
2551,204115,20411501,1
2552,204116,20411601,1
2553,204117,20411701,1
2554,204118,20411801,1
2555,204119,20411901,1
2556,204120,20412001,1
2557,204121,20412101,1
2558,204122,20412201,1
2559,204200,20420001,100
2560,204202,20420201,1
2561,204205,20420501,1
2562,204206,20420601,1
2563,204207,20420701,1
2564,204208,20420801,1
2565,204209,20420901,1
2566,204210,20421001,1
2567,204211,20421101,1
2568,204212,20421201,1
2569,204213,20421301,1
2570,204214,20421401,1
2571,204215,20421501,1
2572,204216,20421601,1
2573,204217,20421701,1
2574,204218,20421801,1
2575,204219,20421901,1
2576,204220,20422001,1
2577,204221,20422101,1
2578,204222,20422201,1
2579,204223,20422301,1
2580,204224,20422401,1
2581,204225,20422501,1
2582,204226,20422601,1
2583,204227,20422701,1
2584,204228,20422801,1
2585,204229,20422901,1
2586,204230,20423001,1
2587,204231,20423101,1
2588,204232,20423201,1
2589,204233,20423301,1
2590,204234,20423401,1
2591,204235,20423501,1
2592,204236,20423601,1
2593,204301,20430101,1
2594,204302,20430201,1
2595,204303,20430301,1
2596,204304,20430401,1
2597,204401,20440101,1
2598,204402,20440201,1
2599,204403,20440301,1
2600,204404,20440401,1
2601,204405,20440501,1
2602,204406,20440601,1
2603,204407,20440701,1
2604,204408,20440801,1
2605,204409,20440901,1
2606,204410,20441001,1
2607,204411,20441101,1
2608,204412,20441201,1
2609,204413,20441301,1
2610,204414,20441401,1
2611,204415,20441501,1
2612,204416,20441601,1
2613,204417,20441701,1
2614,204418,20441801,1
2615,205000,20500001,100
2616,205001,20500101,1
2617,205002,20500201,1
2618,205003,20500301,1
2619,205004,20500401,1
2620,205005,20500501,1
2621,205007,20500701,1
2622,205008,20500801,1
2623,205009,20500901,1
2624,205010,20501001,1
2625,205011,20501101,1
2626,205012,20501201,1
2627,205100,20510001,100
2628,205101,20510101,1
2629,205102,20510201,1
2630,205103,20510301,1
2631,205104,20510401,1
2632,205105,20510501,1
2633,205106,20510601,1
2634,205107,20510701,1
2635,205108,20510801,1
2636,205109,20510901,1
2637,205110,20511001,1
2638,205111,20511101,1
2639,205112,20511201,1
2640,205113,20511301,1
2641,205114,20511401,1
2642,205115,20511501,1
2643,205116,20511601,1
2644,205117,20511701,1
2645,205118,20511801,1
2646,205119,20511901,1
2647,205120,20512001,1
2648,205121,20512101,1
2649,205122,20512201,1
2650,205200,20520001,100
2651,205202,20520201,1
2652,205205,20520501,1
2653,205206,20520601,1
2654,205207,20520701,1
2655,205208,20520801,1
2656,205209,20520901,1
2657,205210,20521001,1
2658,205211,20521101,1
2659,205212,20521201,1
2660,205213,20521301,1
2661,205214,20521401,1
2662,205215,20521501,1
2663,205216,20521601,1
2664,205217,20521701,1
2665,205218,20521801,1
2666,205219,20521901,1
2667,205220,20522001,1
2668,205221,20522101,1
2669,205222,20522201,1
2670,205223,20522301,1
2671,205224,20522401,1
2672,205225,20522501,1
2673,205226,20522601,1
2674,205227,20522701,1
2675,205228,20522801,1
2676,205229,20522901,1
2677,205230,20523001,1
2678,205231,20523101,1
2679,205232,20523201,1
2680,205233,20523301,1
2681,205234,20523401,1
2682,205235,20523501,1
2683,205236,20523601,1
2684,205301,20530101,1
2685,205302,20530201,1
2686,205303,20530301,1
2687,205304,20530401,1
2688,205305,20530501,1
2689,205401,20540101,1
2690,205402,20540201,1
2691,205403,20540301,1
2692,205404,20540401,1
2693,205405,20540501,1
2694,205406,20540601,1
2695,205407,20540701,1
2696,205408,20540801,1
2697,205409,20540901,1
2698,205410,20541001,1
2699,205411,20541101,1
2700,205412,20541201,1
2701,205413,20541301,1
2702,205414,20541401,1
2703,205415,20541501,1
2704,205416,20541601,1
2705,205417,20541701,1
2706,205418,20541801,1
2707,206000,20600001,100
2708,206001,20600101,1
2709,206002,20600201,1
2710,206003,20600301,1
2711,206004,20600401,1
2712,206006,20600601,1
2713,206007,20600701,1
2714,206008,20600801,1
2715,206009,20600901,1
2716,206010,20601001,1
2717,206011,20601101,1
2718,206012,20601201,1
2719,206100,20610001,100
2720,206101,20610101,1
2721,206102,20610201,1
2722,206103,20610301,1
2723,206104,20610401,1
2724,206105,20610501,1
2725,206106,20610601,1
2726,206107,20610701,1
2727,206108,20610801,1
2728,206109,20610901,1
2729,206110,20611001,1
2730,206111,20611101,1
2731,206112,20611201,1
2732,206113,20611301,1
2733,206114,20611401,1
2734,206115,20611501,1
2735,206116,20611601,1
2736,206117,20611701,1
2737,206118,20611801,1
2738,206119,20611901,1
2739,206120,20612001,1
2740,206121,20612101,1
2741,206122,20612201,1
2742,206200,20620001,100
2743,206202,20620201,1
2744,206205,20620501,1
2745,206206,20620601,1
2746,206207,20620701,1
2747,206208,20620801,1
2748,206209,20620901,1
2749,206210,20621001,1
2750,206211,20621101,1
2751,206212,20621201,1
2752,206213,20621301,1
2753,206214,20621401,1
2754,206215,20621501,1
2755,206216,20621601,1
2756,206217,20621701,1
2757,206218,20621801,1
2758,206219,20621901,1
2759,206220,20622001,1
2760,206221,20622101,1
2761,206222,20622201,1
2762,206223,20622301,1
2763,206224,20622401,1
2764,206225,20622501,1
2765,206226,20622601,1
2766,206227,20622701,1
2767,206228,20622801,1
2768,206229,20622901,1
2769,206230,20623001,1
2770,206231,20623101,1
2771,206232,20623201,1
2772,206233,20623301,1
2773,206234,20623401,1
2774,206235,20623501,1
2775,206236,20623601,1
2776,206237,20623701,1
2777,206301,20630101,1
2778,206302,20630201,1
2779,206303,20630301,1
2780,206304,20630401,1
2781,206401,20640101,1
2782,206402,20640201,1
2783,206403,20640301,1
2784,206404,20640401,1
2785,206405,20640501,1
2786,206406,20640601,1
2787,206407,20640701,1
2788,206408,20640801,1
2789,206409,20640901,1
2790,206410,20641001,1
2791,206411,20641101,1
2792,206412,20641201,1
2793,206413,20641301,1
2794,206414,20641401,1
2795,206415,20641501,1
2796,206416,20641601,1
2797,206417,20641701,1
2798,206418,20641801,1
2799,207000,20700001,100
2800,207001,20700101,1
2801,207002,20700201,1
2802,207003,20700301,1
2803,207004,20700401,1
2804,207005,20700501,1
2805,207006,20700601,1
2806,207007,20700701,1
2807,207008,20700801,1
2808,207009,20700901,1
2809,207010,20701001,1
2810,207011,20701101,1
2811,207100,20710001,100
2812,207101,20710101,1
2813,207102,20710201,1
2814,207103,20710301,1
2815,207104,20710401,1
2816,207105,20710501,1
2817,207106,20710601,1
2818,207107,20710701,1
2819,207108,20710801,1
2820,207109,20710901,1
2821,207110,20711001,1
2822,207111,20711101,1
2823,207112,20711201,1
2824,207113,20711301,1
2825,207114,20711401,1
2826,207115,20711501,1
2827,207116,20711601,1
2828,207117,20711701,1
2829,207118,20711801,1
2830,207119,20711901,1
2831,207120,20712001,1
2832,207121,20712101,1
2833,207301,20730101,1
2834,207302,20730201,1
2835,208000,20800001,100
2836,208001,20800101,1
2837,208002,20800201,1
2838,208004,20800401,1
2839,208005,20800501,1
2840,208006,20800601,1
2841,208007,20800701,1
2842,208008,20800801,1
2843,208009,20800901,1
2844,208010,20801001,1
2845,208011,20801101,1
2846,208012,20801201,1
2847,208013,20801301,1
2848,208014,20801401,1
2849,208100,20810001,100
2850,208101,20810101,1
2851,208102,20810201,1
2852,208103,20810301,1
2853,208104,20810401,1
2854,208105,20810501,1
2855,208106,20810601,1
2856,208107,20810701,1
2857,208108,20810801,1
2858,208109,20810901,1
2859,208110,20811001,1
2860,208111,20811101,1
2861,208112,20811201,1
2862,208113,20811301,1
2863,208114,20811401,1
2864,208115,20811501,1
2865,208116,20811601,1
2866,208117,20811701,1
2867,208118,20811801,1
2868,208119,20811901,1
2869,208120,20812001,1
2870,208121,20812101,1
2871,208122,20812201,1
2872,208123,20812301,1
2873,208124,20812401,1
2874,208125,20812501,1
2875,208126,20812601,1
2876,208127,20812701,1
2877,208128,20812801,1
2878,208129,20812901,1
2879,208130,20813001,1
2880,208131,20813101,1
2881,208132,20813201,1
2882,208133,20813301,1
2883,208134,20813401,1
2884,208135,20813501,1
2885,209006,20900601,1
2886,209007,20900701,1
2887,209008,20900801,1
2888,209009,20900901,1
2889,209010,20901001,1
2890,209011,20901101,1
2891,209012,20901201,1
2892,209013,20901301,1
2893,209014,20901401,1
2894,209015,20901501,1
2895,209016,20901601,1
2896,209017,20901701,1
2897,209018,20901801,1
2898,209019,20901901,1
2899,209020,20902001,1
2900,209021,20902101,1
2901,209022,20902201,1
2902,209023,20902301,1
2903,209024,20902401,1
2904,209025,20902501,1
2905,209026,20902601,1
2906,209027,20902701,1
2907,209028,20902801,1
2908,209100,20910001,100
2909,209101,20910101,1
2910,209102,20910201,1
2922,209200,20920001,100
2923,209201,20920101,1
2924,209202,20920201,1
2946,3000017,300001701,1
2947,3000017,300001702,1
2948,3000017,300001703,1
2949,3000017,300001704,1
2950,3000017,300001705,1
2951,3000017,300001706,1
2952,3000017,300001707,1
2953,3000018,300001801,1
2954,3000018,300001802,1
2955,3000018,300001803,1
2956,3000018,300001804,1
2957,3000018,300001805,1
2958,3000018,300001806,1
2959,3000018,300001807,1
2960,3000019,300001901,1
2961,3000019,300001902,1
2962,3000019,300001903,1
2963,3000019,300001904,1
2964,3000019,300001905,1
2965,3000019,300001906,1
2966,3000019,300001907,1
2967,3000019,300001908,1
2968,3000020,300002001,1
2969,3000020,300002002,1
2970,3000020,300002003,1
2971,3000020,300002004,1
2972,3000020,300002005,1
2973,3000020,300002006,1
2974,3000020,300002007,1
2975,3000021,300002101,1
2976,3000021,300002102,1
2977,3000021,300002103,1
2978,3000021,300002104,1
2979,3000021,300002105,1
2980,3000021,300002106,1
2981,3000021,300002107,1
2982,3000022,300002201,1
2983,3000022,300002202,1
2984,3000022,300002203,1
2985,3000022,300002204,1
2986,3000022,300002205,1
2987,3000022,300002206,1
2988,3000022,300002207,1
2989,3000023,300002301,1
2990,3000023,300002302,1
2991,3000023,300002303,1
2992,3000023,300002304,1
2993,3000023,300002305,1
2994,3000023,300002306,1
2995,3000023,300002307,1
2996,3000024,300002401,1
2997,3000024,300002402,1
2998,3000024,300002403,1
2999,3000024,300002404,1
3000,3000024,300002405,1
3001,3000024,300002406,1
3002,3000024,300002407,1
3003,3000024,300002408,1
3004,3000025,300002501,1
3005,3000025,300002502,1
3006,3000025,300002503,1
3007,3000025,300002504,1
3008,3000025,300002505,1
3009,3000025,300002506,1
3010,3000025,300002507,1
3011,3000026,300002601,1
3012,3000026,300002602,1
3013,3000026,300002603,1
3014,3000026,300002604,1
3015,3000026,300002605,1
3016,3000026,300002606,1
3017,3000026,300002607,1
3018,3000026,300002608,1
3019,3000027,300002701,1
3020,3000027,300002702,1
3021,3000027,300002703,1
3022,3000027,300002704,1
3023,3000027,300002705,1
3024,3000027,300002706,1
3025,3000027,300002707,1
3026,3000028,300002801,1
3027,3000028,300002802,1
3028,3000028,300002803,1
3029,3000028,300002804,1
3030,3000028,300002805,1
3031,3000028,300002806,1
3032,3000028,300002807,1
3033,3000028,300002808,1
3034,3000029,300002901,1
3035,3000029,300002902,1
3036,3000029,300002903,1
3037,3000029,300002904,1
3038,3000029,300002905,1
3039,3000029,300002906,1
3040,3000029,300002907,1
3041,3000030,300003001,1
3042,3000030,300003002,1
3043,3000030,300003003,1
3044,3000030,300003004,1
3045,3000030,300003005,1
3046,3000030,300003006,1
3047,3000030,300003007,1
3048,3000030,300003008,1
3049,3000030,300003009,1
3050,3000031,300003101,1
3051,3000031,300003102,1
3052,3000031,300003103,1
3053,3000031,300003104,1
3054,3000031,300003105,1
3055,3000031,300003106,1
3056,3000031,300003107,1
3057,3000031,300003108,1
3058,3000032,300003201,1
3059,3000032,300003202,1
3060,3000032,300003203,1
3061,3000032,300003204,1
3062,3000032,300003205,1
3063,3000032,300003206,1
3064,3000032,300003207,1
3065,3000033,300003301,1
3066,3000033,300003302,1
3067,3000033,300003303,1
3068,3000033,300003304,1
3069,3000033,300003305,1
3070,3000033,300003306,1
3071,3000033,300003307,1
3072,3000033,300003308,1
3073,3000033,300003309,1
3074,3000033,300003310,1
3075,3000033,300003311,1
3076,3000034,300003401,1
3077,3000034,300003402,1
3078,3000034,300003403,1
3079,3000034,300003404,1
3080,3000034,300003405,1
3081,3000034,300003406,1
3082,3000034,300003407,1
3083,3000034,300003408,1
3084,3000034,300003409,1
3085,3000034,300003410,1
3086,3000035,300003501,1
3087,3000035,300003502,1
3088,3000035,300003503,1
3089,3000035,300003504,1
3090,3000035,300003505,1
3091,3000035,300003506,1
3092,3000035,300003507,1
3093,3000036,300003601,1
3094,3000036,300003602,1
3095,3000036,300003603,1
3096,3000036,300003604,1
3097,3000036,300003605,1
3098,3000036,300003606,1
3099,3000036,300003607,1
3100,3000037,300003701,1
3101,3000037,300003702,1
3102,3000037,300003703,1
3103,3000037,300003704,1
3104,3000037,300003705,1
3105,3000037,300003706,1
3106,3000037,300003707,1
3107,3000037,300003708,1
3108,3000037,300003709,1
3109,3000037,300003710,1
3110,3000038,300003801,1
3111,3000038,300003802,1
3112,3000038,300003803,1
3113,3000038,300003804,1
3114,3000038,300003805,1
3115,3000038,300003806,1
3116,3000038,300003807,1
3117,3000038,300003808,1
3118,3000038,300003809,1
3119,3000038,300003810,1
3120,3000038,300003811,1
3121,3000039,300003901,1
3122,3000039,300003902,1
3123,3000039,300003903,1
3124,3000039,300003904,1
3125,3000039,300003905,1
3126,3000039,300003906,1
3127,3000039,300003907,1
3128,3000040,300004001,1
3129,3000040,300004002,1
3130,3000040,300004003,1
3131,3000040,300004004,1
3132,3000040,300004005,1
3133,3000040,300004006,1
3134,3000040,300004007,1
3135,3000041,300004101,1
3136,3000041,300004102,1
3137,3000041,300004103,1
3138,3000041,300004104,1
3139,3000041,300004105,1
3140,3000041,300004106,1
3141,3000041,300004107,1
3142,3000041,300004108,1
3143,3000041,300004109,1
3144,3000041,300004110,1
3145,3000042,300004201,1
3146,3000042,300004202,1
3147,3000042,300004203,1
3148,3000042,300004204,1
3149,3000042,300004205,1
3150,3000042,300004206,1
3151,3000042,300004207,1
3152,3000042,300004208,1
3153,3000042,300004209,1
3154,3000042,300004210,1
3155,3000042,300004211,1
3156,3000043,300004301,1
3157,3000043,300004302,1
3158,3000043,300004303,1
3159,3000043,300004304,1
3160,3000043,300004305,1
3161,3000043,300004306,1
3162,3000043,300004307,1
3163,3000044,300004401,1
3164,3000044,300004402,1
3165,3000044,300004403,1
3166,3000044,300004404,1
3167,3000044,300004405,1
3168,3000044,300004406,1
3169,3000044,300004407,1
3170,3000061,300006101,100
3171,3000062,300006201,100
3172,3000063,300006301,100
3173,3000064,300006401,100
3174,3000065,300006501,100
3175,3000066,300006601,100
3176,3000067,300006701,100
3177,3000068,300006801,100
3178,3000069,300006901,100
3179,3000070,300007001,1
3180,3000071,300007101,1
3181,3000072,300007201,1
3182,3000073,300007301,1
3183,3000074,300007401,1
3184,3000075,300007501,1
3185,3000076,300007601,1
3186,3000077,300007701,1
3187,3000078,300007801,1
3188,3000089,300008901,1
3189,3000098,300009801,1
3190,30001,3000101,1
3191,3000100,300010001,1
3192,3000101,300010101,1
3193,3000102,300010201,1
3194,3000103,300010301,1
3195,3000104,300010401,1
3196,3000105,300010501,1
3197,3000106,300010601,1
3198,3000107,300010701,1
3199,3000108,300010801,1
3200,3000109,300010901,1
3201,3000110,300011001,1
3202,3000111,300011101,1
3203,3000112,300011201,1
3204,3000113,300011301,1
3205,3000114,300011401,1
3206,3000115,300011501,1
3207,3000116,300011601,1
3208,3000117,300011701,1
3209,3000118,300011801,1
3210,3000119,300011901,1
3211,3000120,300012001,1
3212,30002,3000201,1
3213,30003,3000301,1
3214,3000301,300030101,1
3215,3000302,300030201,1
3216,3000303,300030301,1
3217,3000304,300030401,1
3218,3000305,300030501,1
3219,3000306,300030601,1
3220,3000307,300030701,1
3221,3000308,300030801,1
3222,3000309,300030901,1
3223,3000310,300031001,1
3224,3000311,300031101,1
3225,3000312,300031201,1
3226,3000313,300031301,1
3227,3000314,300031401,1
3228,3000315,300031501,1
3229,30004,3000401,1
3230,30005,3000501,1
3231,30006,3000601,1
3232,30007,3000701,1
3233,3000701,300070101,1
3234,3000702,300070201,1
3235,3000703,300070301,1
3236,3000704,300070401,1
3237,3000705,300070501,1
3238,3000706,300070601,1
3239,3000707,300070701,1
3240,3000708,300070801,1
3241,3000709,300070901,1
3242,3000710,300071001,1
3243,3000711,300071101,1
3244,3000712,300071201,1
3245,3000713,300071301,1
3246,30008,3000801,1
3247,3000801,300080101,1
3248,3000802,300080201,1
3249,3000803,300080301,1
3250,3000804,300080401,1
3251,3000805,300080501,1
3252,3000806,300080601,1
3253,3000807,300080701,1
3254,3000808,300080801,1
3255,3000809,300080901,1
3256,3000810,300081001,1
3257,3000811,300081101,1
3258,3000812,300081201,1
3259,3000813,300081301,1
3260,3000814,300081401,1
3261,3000815,300081501,1
3262,3000816,300081601,1
3263,30009,3000901,1
3264,3000901,300090101,1
3265,3000902,300090201,1
3266,3000903,300090301,1
3267,3000904,300090401,1
3268,3000905,300090501,1
3269,3000906,300090601,1
3270,3000907,300090701,1
3271,3000908,300090801,1
3272,3000909,300090901,1
3273,3000910,300091001,1
3274,3000911,300091101,1
3275,3000912,300091201,1
3276,3000913,300091301,1
3277,30010,3001001,1
3278,3001001,300100101,1
3279,3001002,300100201,1
3280,3001003,300100301,1
3281,3001004,300100401,1
3282,3001005,300100501,1
3283,3001006,300100601,1
3284,3001007,300100701,1
3285,3001008,300100801,1
3286,3001009,300100901,1
3287,3001010,300101001,1
3288,3001011,300101101,1
3289,3001012,300101201,1
3290,3001013,300101301,1
3291,30011,3001101,1
3292,30012,3001201,1
3293,3001201,300120101,1
3294,3001202,300120201,1
3295,3001203,300120301,1
3296,3001204,300120401,1
3297,3001205,300120501,1
3298,3001206,300120601,1
3299,3001207,300120701,1
3300,3001208,300120801,1
3301,3001209,300120901,1
3302,3001210,300121001,1
3303,3001211,300121101,1
3304,3001212,300121201,1
3305,3001213,300121301,1
3306,3001214,300121401,1
3307,30013,3001301,1
3308,30014,3001401,1
3309,3001401,300140101,1
3310,3001402,300140201,1
3311,3001403,300140301,1
3312,3001404,300140401,1
3313,3001405,300140501,1
3314,3001406,300140601,1
3315,3001407,300140701,1
3316,3001408,300140801,1
3317,3001409,300140901,1
3318,3001410,300141001,1
3319,3001411,300141101,1
3320,3001412,300141201,1
3321,3001413,300141301,1
3322,3001414,300141401,1
3323,3001415,300141501,1
3324,30015,3001501,1
3325,3001501,300150101,1
3326,3001502,300150201,1
3327,3001503,300150301,1
3328,3001504,300150401,1
3329,3001505,300150501,1
3330,3001506,300150601,1
3331,3001507,300150701,1
3332,3001508,300150801,1
3333,3001509,300150901,1
3334,3001510,300151001,1
3335,3001511,300151101,1
3336,3001512,300151201,1
3337,3001513,300151301,1
3338,30016,3001601,1
3339,30017,3001701,1
3340,3001701,300170101,1
3341,3001702,300170201,1
3342,3001703,300170301,1
3343,3001704,300170401,1
3344,3001705,300170501,1
3345,3001706,300170601,1
3346,3001707,300170701,1
3347,3001708,300170801,1
3348,3001709,300170901,1
3349,3001710,300171001,1
