id,name,description
30020107,Resurrection Ritual,
30021102,Breath of Darkness,"Dark Priest blasts the fan-shaped area in front with dark powers, dealing <color=#54478E>Shadow</color> <color=#0033ff>magic</color> damage and inflicting Blind."
30021104,Cross of Black Light,"Dark Priest randomly flashes to the target location, ignites the ground beneath his feet and summons a cross of black flames, dealing a large amount of <color=#54478E>Shadow</color> <color=#0033ff>magic</color> damage."
30022102,错误祷告,希巴姆的祈祷都去向错误的神明……进行三次十字状攻击，每次造成<color=#0033ff>魔法</color>伤害，并在最后一次命中时召唤<color=#b9eb72>希巴姆的困惑</color>
30022103,真实命途,
30022104,枯萎孤独,
30022105,高声布道,希巴姆传播疯狂的信仰，遍地的唾沫会使人染上瘟疫，在造成中毒的同时召唤<color=#b9eb72>希巴姆的狂乱</color>
30022107,抱拥末日,当希巴姆终于明白一切的真相时，回头早不再可能……召唤<color=#b9eb72>真相的暗影</color>，使其在一段时间后毁灭战场，务必优先击杀之！
30023104,Pulse Beam,"The Kraken fires a pulse beam from its head, dealing a large amount of <color=#0033ff>magic</color> damage to targets in its path."
30023106,Negative Field,
30023107,Tentacle Regeneration,
30023108,Hell Judgment,"Kraken will Judex nearby targets and summon demonic tentacles to attack them, dealing <color=#FFFF00>Holy</color> damage. After the Judex ends, targets below 30% HP will be instantly killed."
30024100,Summon Stone Statue,"Tao Gunka summons 3 stone statues around itself, which connect with Tao Gunka when getting close, and provide <color=#FF4500>damage boost</color>, <color=#FF4500>damage reduction</color> and <color=#FF4500>damage reflection</color>, respectively. The statues are drawn back to Tao Gunka when getting too far."
30024102,Vicious Sight,
30024103,Demons' Party,
30024104,Eye for An Eye,"Tao Gunka marks 4 random targets, and deals a great amount of damage to 4 marked players after 10 seconds. Unmarked players could stay near to marked players to <color=#FF4500>share</color> the marks. After marking, Tao Gunka spits stone bullets at 4 market targets, inflicting <color=#FF4500>Instant Death</color> within a small landing zone of the bullet."
30024105,Noisy Chaos,
30024106,Surprise Time,
30024107,Suicidal Destruction?,"Tao Gunka has a 50% chance to initiate self-destruction, which deals a great amount of area damage according to the <color=#FF4500>HP lost</color>. Besides, Tao Gunka has a 50% chance to mock the target! Also, Tao Gunka deals high damage to distant enemies."
30024108,Mock,
30024109,Summon Evil Mort,
30025102,Pulse Crash,"Lost Dragon inflicts <color=#FF4500>Intimidate</color> to all targets, deals Physical Damage to a large area, and deals additional <color=#54478E>Shadow</color> <color=#0033ff>Magic Damage</color> to targets with <color=#FF4500>Intimidate</color>. After 1 revival, Lost Dragon inflicts <color=#FF4500>Instant Death</color>. After 2 revivals, Lost Dragon recovers a certain amount of HP for each defeated target with <color=#FF4500>Intimidate</color>."
30025103,Side Attack,
30025104,Death Spread,
30025106,Howl,"Lost Dragon inflicts <color=#FF4500>Immobilize</color> on 2 farthest targets, and leaps to the target locations, dealing high <color=#54478E>Shadow</color> <color=#0033ff>Magic</color> Damage to near and far areas successively."
30025107,Howl: Movement,
30025108,Summon Rock Frilldora,
30025112,Pulse Crash: Double Attack,
30025121,Tail Flip,Lost Dragon shakes its tail and deals <color=#54478E>Shadow</color> <color=#0033ff>Magic</color> Damage to targets behind.
30026102,灵肉毁伤,
30026103,亡者洪流,
30026105,魂魄钉刺,
30026106,反击怨魂,死灵骑士立起大盾，怨魂则在攻击中积蓄能量，怨魂们吸收的能量越多，接下来的<color=#b9eb72>反击</color>就越恐怖
30026108,决斗反击,
30026109,残酷反击,
30026110,灭绝反击,
30026111,清算业力,死灵骑士聚集罪孽，6s内不断将敌人吸向周围，最后引爆他们的<color=#b9eb72>罪业</color>并造成<color=#ff3300>物理</color>伤害
30026112,送灵之地,死灵骑士审判善恶，并将灵魂们送至归处，当受到审判时，需进入<color=#b9eb72>相反的区域</color>平衡善恶以免除其影响
30027102,Black Matter Orb,
30027103,Deadly Kiss,"The Dark Lord performs Death's Embrace on a randomly selected target, during which time he kindles all Dark Plane areas. If there is a target within the Dark Plane, they will also share the damage from Death's Embrace."
30027104,Chaos Dimension,"The Dark Lord inflicts a random Attribute Resistance Reduction effect on all targets on the field then generates energy orbs of the opposing attribute. Once he finishes channeling, he deals magic damage of four different attributes."
30027105,Illusion Gate,
30027106,Hellish Descent,The Dark Lord flies up into the air to form a giant Dark Energy Orb to destroy the Sealing Sword and all targets on the field. You must infuse the Sealing Sword with power to resist this attack.
30028101,Owl Duke Attack,
30028102,Life or Death Gamble,"The Owl Duke starts a game and deals cards randomly, stabbing his targets according to the order of the cards and dealing <color=#FFFFF0>true</color> damage to targets within range."
30028105,Nightingale Bomb,"The Owl Duke makes a nightingale appear from his hat—wait, no! He throws a nightingale bomb at a random target, inflicting Vulnerable on the target and dealing <color=#AB4050>Fire</color> <color=#0033ff>magic</color> damage to targets within a close range when it explodes."
30028106,Lightning Tornado,"The Owl Duke changes the weather above the theater, letting lightning gather on 4 random targets. Once charged, he calls a lightning tornado to the targets' location, dealing <color=#5A7D29>Wind</color> <color=#0033ff>magic</color> damage to the targets and inflicting Vulnerable. It also grants Lightning Enhancement to the Owl Duke."
30028107,Lightning Storm,
30028108,Magical Illusion,
30028109,Raging Wind,The Owl Duke summons a Dark Frame assistant and starts performing a magic show. What is real and what is fake on this deadly stage?
30028112,Life or Death Gamble,
30029102,Requiem Dragon Breath,"Mutant Dragonoid puts the world to sleep, and stirs the air pressure to deal Wind Magic Damage!\n Anyone daring to disturb the slumber will be haunted by endless resentment, and takes additional true damage from the air pressure."
30029103,Torn,
30029104,Call of Bloodline,"Mutant Dragonoid calls to the offspring of the dragon blood, accelerating the growth of dragonlings, and sends them to battle!\n If successfully born, Mutant Dragonoid will initiate fiercer attacks!\n If the birth is hampered, Mutant Dragonoid will resort to defense in grief."
30029107,Magnum Break,
30029108,Painful Pierce,
30029109,Ruling Force,
30029111,Destroying Strike,"Mutant Dragonoid awakens the dragon blood, and smashes the battlefield with a dragon-like figure!\n Knocks targets back multiple times, and sends the icicles falling. Getting hit by one of them is definitely the end for you!\n If utilizing smaller ice cubes, however..."
30029114,Cruel Torn,
30030100,瘟疫军团,"When an enemy is defeated somewhere, Beelzebub produces a <color=#DC143C>Plague Soul</color> at that spot according to that enemy's <color=#DC143C>Stats</color>. When <color=#DC143C>4</color> or more Plague Souls are present on the field at the same time, Beelzebub sacrifices all of them to summon a <color=#DC143C>Giant Plague Soul</color> to the fight!"
30030102,灭绝,
30030103,尸骸复生,
30030104,时空夹缝,"Beelzebub keeps pulling the space rift, randomly summons <color=#DC143C>3 Chonchon descendants</color> to the field, and guides the <color=#DC143C>meteors</color> falling from the void. Note: If all the Chonchons are killed, Beelzebub will be disturbed, thus <color=#DC143C>forced into a halt!!!</color> Wait... aren't Chonchons <color=#DC143C>invulnerable?</color>"
30030105,虚空引爆,
30030106,死疫之雨,
30030107,死疫引爆,贝雷杰将在二阶段释放该技能\n贝雷杰回到场地中央，进入<color=#6495ED>无敌状态</color>，并击退附近玩家10米\n贝雷杰召唤3个逐渐接近地面的<color=#006400>毒液球</color>，<color=#006400>5秒后毒液球接触地面并爆炸</color>，毒液球爆炸造成<color=#00FF00>60%MaxHP毒属性魔法</color>的<color=#800080>分摊伤害</color>\n当所有毒液球爆炸后，若其中<color=#4169E1>至少有一个</color>毒液球没有玩家承担伤害，则对所有玩家附加<color=#7CFC00>两层死疫buff</color>和<color=#FFD700>一层染疫圣光buff</color>，均持续10秒，并造成<color=#800080>5%MaxHP</color>*<color=#7CFC00>死疫buff层数</color>的真实伤害
30030108,染疫圣光,"Beelzebub springs into the midair and summons his mighty helpers in conquering the Parallel World—the Undead Legion and the mighty Calamity Sphere. Faced with the countless Undead, only the most powerful Adventurers own a chance of survival! Defeat Beelzebub's legion with more than 50% Adventurers alive to earn blessings. Otherwise, Beelzebub will summon the mighty <color=#DC143C>Calamity Sphere</color>, and here comes the end of the world!"
30031102,Rock-Paper-Scissors,"The Overseer of Time invites the player to a game of rock-paper-scissors: a winning hand grants the target increased damage dealt, a draw deals <color=#0033ff>magic</color> damage to the target, while a losing hand punishes the target with <color=#FFFFF0>true</color> damage equal to 100% of their HP."
30031103,Warning Pulse,"The Overseer of Time issues a warning, dealing Ghost <color=#0033ff>magic</color> damage to targets in range of its pulse and inflicting them with Lightspeed Aging."
30031105,Torrential Time,"The Overseer of Time leaves behind an afterimage and charges at the target, dealing impact damage to targets near itself and its afterimage with torrential time. It also inflicts a stack of Time Disorder on the targets."
30031107,Time Family,The Overseer of Time's time family answer its summons and appear around it to assist the Overseer in its attacks.
30090103,Chaos Eater,The Orc Disaster unleashes evil demons that track their prey and deal <color=#54478E>shadow </color><color=#0033ff>magic</color> damage.
30090104,Chaotic Magic,"The Orc Disaster uses a wide range of chaotic magic, dealing <color=#54478E>Shadow</color> <color=#0033ff>magic</color> damage to targets hit."
30090105,Sudden Strike,
30090106,Starved,"The Orc Disaster is powerful enough to devour anything in his path, and can devour Savage Warriors to heal himself and gain the stackable permanent Pigheaded buff."
30090108,Self-Regeneration,"The Orc Disaster possesses powerful regeneration abilities. When he is close to death, he can stimulate his innate regeneration to significantly restore his health."
30091102,Tail Lash,
30091103,Infernal Breath,"Storm Dragon rotates in a circle and sprays his fiery breath and sets fire to the ground, dealing <color=#AB4050>Fire</color><color=#0033ff> magic </color>damage to affected targets."
30091104,Darkstorm,Storm Dragon summons a Black Dragon Vortex that knocks targets trapped within it into the air and deals <color=#5A7D29>Wind</color><color=#0033ff> magic damage</color>.
30091105,Sublimation,
30091106,Storm Mastery,"Storm Dragon selects multiple targets and plants a Storm Seed beneath them. After several seconds, the Storm Seed matures, creating a massive storm at its location. Targets closer to the storm take increased <color=#5A7D29>Wind</color><color=#0033ff> magic</color> damage."
30091107,Dimension Door,Storm Dragon soars into the air and focuses his power into a devastating blast. <color=#33ccff>Elemental Shields</color> can protect you from his deadly breath—step into them to recharge them. Failing to fully charge any single Elemental Shield will cause the other Elemental Shields to fail prematurely.
30091109,Phase Shift,
30092101,Melee Attack,"Stop on the ground, dealing <color=#FF0000>damage</color> to humans within 5 meters, and increasing their <color=#800080>Terror</color>."
30092102,Armor Charge,"Charge forward, dealing <color=#FF0000>damage</color> to humans along the way and increasing their <color=#800080>Terror</color>."
30093102,Steam Burst,"Release a large amount of steam around you for <color=#FF0000>2 seconds</color>, dealing <color=#FF0000>damage</color> to humans within range and increasing their <color=#800080>Terror</color>."
30094102,Stone Throwing,"Throw rocks into the distance, dealing <color=#FF0000>damage</color> to humans in range, and increasing their <color=#800080>Terror</color>."
30095101,Dash,Dash a certain distance after using it. Can be recharged up to <color=#800080>three times</color>.
30095102,Musket,Use this to <color=#FF0000>exterminate</color> a nearby Unsullied Titan. Ineffective against Self-aware Titans.
30095103,Rocket Cannon,"Use this to <color=#FF0000>exterminate</color> a nearby Unsullied Titan, or inflict a brief <color=#0000FF>Stun</color> effect on Self-aware Titans."
30095104,Regeneration Potion,"<color=#FF0000>Removes</color> Terror from humans, so they avoid being devoured by Titans."
30095105,Stealth Potion,Hide yourself for a period of time so you're not easily discovered by Titans.
30099102,Dust Devil,"Nian brandishes its claws and tail, dealing damage to nearby targets."
30099103,Sleet Storm,"Nian summons three flying ice blocks to surround itself, dealing damage to targets hit and <color=#7ACEFF>freezing</color> them."
30099104,Searing Lotus,"Nian continuously launches fireballs in the direction of targets marked with <color=#FF0000>Red Lotus</color>, dealing damage to them. All targets hit are inflicted with the <color=#FF0000>Holy Fire</color> effect, and a pillar of flame erupts at their location after a short delay, dealing damage. Holy Fire periodically ignites all targets around them."
301101,Two-Handed Sword Normal Attack,
302101,Two-Handed Axe Normal Attack,
303101,Two-Handed Spear Normal Attack,
304101,Katar Normal Attack,
305101,Bow Normal Attack,
306101,Two-Handed Rod Normal Attack,
307101,Instrument Normal Attack,
308101,Duel-wield Daggers Normal Attack,
309101,Whip Normal Attack,
31001101,Toad Normal Attack,
31001104,Poison Skin ,"Toad's skin becomes poisonous, inflicting <color=#b4ceff>poison</color> on targets for the duration of the effect."
31002101,Mastering Normal Attack,
31002102,Poring Strike,"Mastering leaps into the air and slams back into the ground, knocking back nearby targets and dealing <color=#ff3300>physical</color> damage."
31002103,Kingly Slash,"Mastering brandishes a scepter, knocking back targets in front of it and dealing Neutral <color=#ff3300>physical</color> damage."
31002104,Summon Porings,
31002105,Savage Strike,
31002106,Royal Passive,"Each time Mastering takes <color=#ff3300>physical</color> damage, there is a 1% chance it summons 5 Porings to escort it."
31004102,Summon Chonchons,
31005102,Multi-Phase Attack,
31005103,Wolf Pounce,"Vagabond Wolf leaps into the air and lands at the target location, dealing a large amount of <color=#6B5531>Earth</color> <color=#ff3300>physical</color> damage to the center of the target area. Targets below 50% HP will be instantly killed. After a slight delay, the surrounding sand is splashed, dealing <color=#ff3300>physical</color> damage and inflicting Blind."
31005104,Wolf Howl,"Vagabond Wolf lets out a horrifying wolf howl, summoning a large number of wolves to fight for it!"
31005105,Full Moon Night,Legend has it that Vagabond Wolf is enveloped by a mysterious power and becomes stronger at night.
31006102,Summon,
31006103,pr!pr!pr,
31007101,Rotar Zairo Normal Attack,
31008101,Ghostring Normal Attack,
31008102,Summon Poporings,
31008103,Dark Plane,"Ghostring leaps into the Dark Plane, hiding its tracks before knocking back nearby targets and dealing <color=#0033ff>magic</color> damage."
31008104,Soul Strike,"Ghostring looks up and summons a holy bullet to attack a random target, dealing <color=#0033ff>magic</color> damage to an area around the target."
31009102,Pincer Strike,"King Dramoh stabs forward, knocking back its target and dealing <color=#ff3300>physical</color> damage while inflicting Stun."
31009103,Deep Sea Bomb,
31009104,Prohibition,"King Dramoh strengthens its shell, turning all damage taken for that duration into healing."
31009105,Sow,"King Dramoh shakes its tail, summoning a large number of Marine Spheres and Vadons to fight alongside it."
31010101,Chimera Attack,
31010102,Earth Mover,"Chimera thrusts its snake into the ground, dealing ranged <color=#0033ff>Magic</color> Damage in a circular pattern around it. It then hammers the ground in anger, dealing a fan of ranged<color=#ff3300>Physical</color> Damage on the right and left sides."
31010103,Earth Shatter,"Chimera awakens the Stalactic Golem to assist in the attack, and then deals a wide range of <color=#6B5531>Earth</color> <color=#0033ff>Magic</color> Damage."
31010105,Medusa's Head,"Chimera hits the ground to make three boulders fall from the sky, using Petrifying Gaze to inflict <color=#44afee>Petrify</color> with the target and deal <color=#6B5531>Earth</color> <color=#0033ff>Magic</color> Damage."
31010107,Summon,"Chimera summons a Gargoyle to shoot a booster at itself. The arrow deals <color=#FFFFF0>True</color> Damage to the surrounding area while in flight, and heals Chimera and inflicts it with Damage Reduction."
31011101,Mysteltainn Attack,
31011102,Demon Slash,"Mysteltainn raises its sword body and sends sword rays shooting out in six directions, inflicting targets it hits with <color=#b9eb72>Broken Bone</color> and dealing <color=#ff3300>physical</color> damage."
31011103,Bombard,"Mysteltainn flashes unexpectedly to a target at random and unleashes a fanning slash, dealing <color=#ff3300>Physical</color> damage."
31011104,Mysteltainn Slash,"Mysteltainn spins around, stirring up a bloodstorm that deals massive <color=#FFFFF0>True damage</color>."
31011105,Swords of Judgment,"Mysteltainn slowly floats into the air before dropping countless swords of judgment to the ground around it, dealing area <color=#0033ff>magic</color> damage while inflicting <color=#b9eb72>Broken Bone</color>. The swords of judgment will aid Mysteltainn in battle upon landing."
31012102,Fang Throw,"Ogretooth throws a fang missile, dealing Neutral <color=#ff3300>physical</color> damage to the target, as well as inflicting <color=#b9eb72>Tetanus</color> and marking them, causing spikes to keep appearing around them."
31012103,Evil Concentration,
31012104,Infinite Midair Slash,"Ogretooth leaps relentlessly at the target and slashes with its sharp body, dealing Neutral <color=#ff3300>physical</color> damage. The only way to stop it is to exterminate the Eye of Evil..."
31012105,Piercing Fang,"Ogretooth charges forward and stirs up sharp gusts of wind, dealing <color=#FFFFF0>true</color> damage to enemies in the inner circle and <color=#ff3300>physical</color> damage to enemies on both sides, as well as inflicting <color=#b9eb72>Tetanus</color>."
31014102,Magic Advancement,"The Necromancer has mastered <color=#6B5531>Earth</color>, <color=#44afee>Water</color>, <color=#5A7D29>Wind</color>, and <color=#AB4050>Fire</color> magic and harnesses powerful elemental forces to deal <color=#0033ff>magic</color> damage and spread <color=#b9eb72>viruses</color>."
31014103,Devouring Shadow,"The Necromancer unleashes dark energy, dealing high <color=#FFFFF0>true</color> damage to all living creatures around it. It is only protected from its harm with the help of its own equipment."
31014105,Cursed Vortex,The Necromancer creates a massive cursed whirlpool with its magic to attack enemies with the undead. Each strike deals <color=#7ACEFF>Undead</color> <color=#0033ff>magic</color> damage.
31014107,Arcane Slice,
31015102,吸命潭水,
31015103,丛生之墓,
31015104,吞噬枯骨,"Coelacanth devours the dying and the dead, pulling enemies towards it from the front and dealing <color=#7ACEFF>Undead</color> <color=#ff3300>physical</color> damage. If it hits the damp bone pile, it will <color=#FF4500>heal</color> itself."
31015105,钉入地狱,"Coelacanth summons bone splinters every second, dealing <color=#7ACEFF>Undead</color> <color=#ff3300>physical</color> damage to enemies hit and <color=#b9eb72>slowing</color> them greatly."
31015107,骸骨建构,Coelacanth condenses bones into a shield. Deal <color=#FF4500>sufficient damage</color> to it during this time to prevent the formation of the shield.
31016102,开辟战路,"Naght Sieger charges forward while swinging dual blades, dealing <color=#AB4050>Fire</color> <color=#ff3300>physical</color> damage to enemies along the way and inflicting <color=#b9eb72>Blazing Flames</color>. It creates a battlefield of death flames at its destination, dealing <color=#7ACEFF>Undead</color> <color=#0033ff>magic</color> damage and inflicting <color=#b9eb72>Death Flames</color>."
31016104,飞旋之焰,
31016106,净除弱者,"Naght Sieger slashes the weak once with each of its dual blades, dealing <color=#AB4050>Fire</color>/<color=#7ACEFF>Undead</color> <color=#ff3300>physical</color> damage and inflicting <color=#b9eb72>Blazing Flames</color> / <color=#b9eb72>Death Flames</color>."
31016107,选手入场,
31016108,认罪受罚,Naght Sieger channels punishment energy. The punished deal <color=#7ACEFF>Undead</color> <color=#0033ff>magic</color> damage to all nearby players after a brief delay.
33002101,Mace-wielding Goblin Normal Attack,
33003101,Hammer-wielding Goblin Normal Attack,
33004101,Goblin Archer Normal Attack,
33005101,Summon Mace-wielding Goblin (Buff),
33005102,Summon Mace-wielding Goblin (Summon),
33006101,Summon Hammer-wielding Goblin (Buff),
33006102,Summon Hammer-wielding Goblin (Summon),
33007101,Summon Goblin Archer (Buff),
33007102,Summon Goblin Archer (Summon),
33008101,Piere Normal Attack,
33008102,Heaven's Drive,
33009101,Deniro Normal Attack,
33009102,Ant Bite,
33010101,Nine Tail Normal Attack,
33010102,Charge,
33012103,Fierce Gail,
33018102,Shifting Energy,
33030102,Surrounding Interference,
33039102,Breaking Free,
33041102,Dragonling Surprise Attack,
40002101,Mace-wielding Goblin Normal Attack,
40003101,Hammer-wielding Goblin Normal Attack,
40004101,Goblin Archer Normal Attack,
40005101,Summon Mace-wielding Goblin (Buff),
40005102,Summon Mace-wielding Goblin (Summon),
40006101,Summon Hammer-wielding Goblin (Buff),
40006102,Summon Hammer-wielding Goblin (Summon),
40007101,Summon Goblin Archer (Buff),
40007102,Summon Goblin Archer (Summon),
5000000,Harden,"The pet's DEF increases by <color=#d14d75>%s</color>, and M.DEF increases by <color=#d14d75>%s</color>."
5000001,Empower,The pet's ATK increases by <color=#d14d75>%s</color>.
5000002,Magic Soul,The pet's M.ATK increases by <color=#d14d75>%s</color>.
5000003,Brace,The pet's Max HP increases by <color=#d14d75>%s</color>.
5000004,Finesse,"The pet's Final Hit Rate increases by <color=#d14d75>%s%%</color>, and Final Dodge Rate increases by <color=#d14d75>%s%%</color>."
5000005,Fatality,"The pet's Final Crit Rate increases by <color=#d14d75>%s%%</color>, and Final Anti-Crit Rate increases by <color=#d14d75>%s%%</color>."
5000006,Charge,The pet's Crit Damage increases by <color=#d14d75>%s%%</color>.
5000007,Fervor,The pet's Final ASPD increases by <color=#d14d75>%s%%</color>.
5000008,Swift,The pet's Final haste increases by <color=#d14d75>%s%%</color>.
5000009,Auto Counter,The pet's Reflect Damage increases by <color=#d14d75>%s%%</color>.
5000010,Lifesteal,The pet's Lifesteal increases by <color=#d14d75>%s%%</color>.
5000011,Increase Strength,The pet and its owner's STR increases by <color=#d14d75>%s</color> for <color=#d14d75>60</color> seconds.
5000012,Increase Agility,The pet and its owner's AGI increases by <color=#d14d75>%s</color> for <color=#d14d75>60</color> seconds.
5000013,Increase Vitality,The pet and its owner's VIT increases by <color=#d14d75>%s</color> for <color=#d14d75>60</color> seconds.
5000014,Increase Intelligence,The pet and its owner's INT increases by <color=#d14d75>%s</color> for <color=#d14d75>60</color> seconds.
5000015,Increase Dexterity,The pet and its owner's DEX increases by <color=#d14d75>%s</color> for <color=#d14d75>60</color> seconds.
5000016,Increase Luck,The pet and its owner's LUK increases by <color=#d14d75>%s</color> for <color=#d14d75>60</color> seconds.
5000017,Self-Healing,Channeling skill. Heals <color=#d14d75>%s%%</color> of Max HP per second for <color=#d14d75>60</color> seconds.
5000018,Provoke,Forces other enemies within <color=#d14d75>4</color> meters to attack the pet for <color=#d14d75>%s</color> second(s).
5000019,Detoxify,Removes the pet's and all nearby party members' Poison status.
5000020,Cure,Heals the pet or its owner for <color=#d14d75>%s%%</color> of M.ATK.
5000021,Recover,Heals all party members for <color=#d14d75>%s%%</color> of M.ATK per second for <color=#d14d75>5</color> seconds.
5000022,Poison Attack,Normal attacks have <color=#d14d75>%s%%</color> chance to poison the target for <color=#d14d75>5</color> seconds.
5000023,Piercing Attack,Normal attacks ignore <color=#d14d75>%s%%</color> of target's DEF.
5000024,Splashing Attack,Normal attacks have <color=#d14d75>100%%</color> chance to deal <color=#d14d75>%s%%</color> of ATK as Neutral physical splash damage to targets within a <color=#d14d75>3</color>-meter fan-shaped area.
5000025,Execrating Attack,Normal attacks have <color=#d14d75>%s%%</color> chance to curse the target for <color=#d14d75>5</color> seconds.
5000026,Silencing Attack,Normal attacks have <color=#d14d75>%s%%</color> chance to silence the target for <color=#d14d75>2</color> seconds.
5000027,Stunning Attack,Normal attacks have<color=#d14d75>%s%%</color> chance to stun the target for <color=#d14d75>2</color> seconds.
5000028,Shield Reflect,Reflects <color=#d14d75>%s%%</color> of melee physical damage for <color=#d14d75>5</color> seconds.
5000029,Symbiosis,Receives <color=#d14d75>%s%%</color> of the damage for its owner.
5000101,Fire Spirit Normal Attack,
5000200,Earth Attribute Attack,Deals Earth damage equal to <color=#d14d75>%s%%</color> of ATK to the target.
5000201,Earth Attribute Mastery,Grants <color=#d14d75>%s%%</color> Earth Attribute Enhancement to the pet and its owner for <color=#d14d75>60</color> seconds.
5000202,Earth Attribute Proficiency,The pet and its owner deal <color=#d14d75>%s%%</color> more damage to Earth attribute targets and receive <color=#d14d75>%s%%</color> less Earth damage for <color=#d14d75>60</color> seconds.
5000203,Heaven's Drive,"Commands spikes to protrude from the ground, dealing Earth magic damage equal to <color=#d14d75>%s%%</color> of M.ATK to enemies within <color=#d14d75>3</color> meters of the specified location."
5000300,Fire Attribute Attack,Deals Fire damage equal to <color=#d14d75>%s%%</color> of ATK to the target.
5000301,Fire Attribute Mastery,Grants <color=#d14d75>%s%%</color> Fire Attribute Enhancement to the pet and its owner for <color=#d14d75>60</color> seconds.
5000302,Fire Attribute Proficiency,The pet and its owner deal <color=#d14d75>%s%%</color> more damage to Fire attribute targets and receive <color=#d14d75>%s%%</color> less Fire damage for <color=#d14d75>60</color> seconds.
5000303,Fire Bolt,"Rains down firebolts upon the enemy, dealing Fire magic damage equal to <color=#d14d75>%s%%</color> of M.ATK."
5000400,Water Attribute Attack,Deals Water damage equal to <color=#d14d75>%s%%</color> of ATK to the target.
5000401,Water Attribute Mastery,Grants <color=#d14d75>%s%%</color> Water Attribute Enhancement to the pet and its owner for <color=#d14d75>60</color> seconds.
5000402,Water Attribute Proficiency,The pet and its owner deal <color=#d14d75>%s%%</color> more damage to Water attribute targets and receive <color=#d14d75>%s%%</color> less Water damage for <color=#d14d75>60</color> seconds.
5000403,Cold Bolt,"Rains down frostbolts from the sky and attack the enemies, dealing Water magic damage equal to <color=#d14d75>%s%%</color> of M.ATK."
5000500,Wind Attribute Attack,Deals Wind damage equal to <color=#d14d75>%s%%</color> of ATK to the target.
5000501,Wind Attribute Mastery,Grants <color=#d14d75>%s%%</color> Wind Attribute Enhancement to the pet and its owner for <color=#d14d75>60</color> seconds.
5000502,Wind Attribute Proficiency,The pet and its owner deal <color=#d14d75>%s%%</color> more damage to Wind attribute targets and receive <color=#d14d75>%s%%</color> less Wind damage for <color=#d14d75>60</color> seconds.
5000503,Lightning Bolt,Deals Wind magic damage equal to <color=#d14d75>%s%%</color> of M.ATK to the enemy.
5000600,Shadow Attribute Attack,Deals Shadow damage equal to <color=#d14d75>%s%%</color> of ATK to the target.
5000601,Shadow Attribute Mastery,Grants <color=#d14d75>%s%%</color> Shadow Attribute Enhancement to the pet and its owner for <color=#d14d75>60</color> seconds.
5000602,Shadow Attribute Proficiency,The pet and its owner deal <color=#d14d75>%s%%</color> more damage to Shadow attribute targets and receive <color=#d14d75>%s%%</color> less Shadow damage for <color=#d14d75>60</color> seconds.
5000603,Shadow Bolt,Deals Shadow magic damage equal to <color=#d14d75>%s%%</color> of M.ATK to the target.
5000700,Ghost Attribute Attack,Deals Ghost damage equal to <color=#d14d75>%s%%</color> of ATK to the target.
5000701,Ghost Attribute Mastery,Grants <color=#d14d75>%s%%</color> Ghost Attribute Enhancement to the pet and its owner for <color=#d14d75>60</color> seconds.
5000702,Ghost Attribute Proficiency,The pet and its owner deal <color=#d14d75>%s%%</color> more damage to Ghost attribute targets and receive <color=#d14d75>%s%%</color> less Ghost damage for <color=#d14d75>60</color> seconds.
5000703,Soul Strike,"Summons holy spirits to attack, dealing Ghost magic damage equal to <color=#d14d75>%s%%</color> of M.ATK to the enemy. Deals <color=#d14d75>%s%%</color> more damage to Undead enemies."
5000800,Poison Attribute Attack,Deals Poison physical damage equal to <color=#d14d75>%s%%</color> of ATK to the target.
5000801,Poison Attribute Mastery,Grants <color=#d14d75>%s%%</color> Poison Attribute Enhancement to the pet and its owner for <color=#d14d75>60</color> seconds.
5000802,Poison Attribute Proficiency,The pet and its owner deal <color=#d14d75>%s%%</color> more damage to Poison attribute targets and receive <color=#d14d75>%s%%</color> less Poison damage for <color=#d14d75>60</color> seconds.
5000803,Envenom,Deals Poison magic damage equal to <color=#d14d75>%s%%</color> of M.ATK to the target and has a <color=#d14d75>%s%%</color> chance to poison the enemy for <color=#d14d75>60</color> seconds.
5000900,Undead Attribute Attack,Deals Undead physical damage equal to <color=#d14d75>%s%%</color> of ATK to the target.
5000901,Undead Attribute Mastery,Grants <color=#d14d75>%s%%</color> Undead Attribute Enhancement to the pet and its owner for <color=#d14d75>60</color> seconds.
5000902,Undead Attribute Proficiency,The pet and its owner deal <color=#d14d75>%s%%</color> more damage to Undead attribute targets and receive <color=#d14d75>%s%%</color> less Undead damage for <color=#d14d75>60</color> seconds.
5000903,Death Gaze,"Strikes fear into the target, dealing Undead magic damage equal to <color=#d14d75>%s%%</color> of M.ATK and stuns for <color=#d14d75>2</color> seconds."
5001000,Neutral Attribute Attack,Deals Neutral physical damage equal to <color=#d14d75>%s%%</color> of ATK to the target.
5001001,Neutral Attribute Mastery,Grants <color=#d14d75>%s%%</color> Neutral Attribute Enhancement to the pet and its owner for <color=#d14d75>60</color> seconds.
5001002,Neutral Attribute Proficiency,The pet and its owner deal <color=#d14d75>%s%%</color> more damage to Neutral attribute targets and receive <color=#d14d75>%s%%</color> less Neutral damage for <color=#d14d75>60</color> seconds.
5001003,Fist Spell,Deals Neutral magic damage equal to <color=#d14d75>%s%%</color> of M.ATK to the enemy.
5001100,Holy Attribute Attack,Deals Holy physical damage equal to <color=#d14d75>%s%%</color> of ATK to the target.
