id,name,description,type,static_id,res_id,init_holes,max_holes,min_level_limit,prop_level,quality,refine_id,sell_price,is_all_job,wardrobe_value,improved_level,decomposition_id,suit_id
2103223,hard leather shoes vii,Premium sandals decorated with gold thread and gemstones. Designed to slip on and off with ease.,Armor - Shoes,,2103009.0,,,50.0,120.0,1.0,10323.0,,,,7.0,30.0,3020.0
2103224,strider boots vii,Light and comfortable boots that are suitable for fast walking.,Armor - Shoes,,2103009.0,,,50.0,120.0,1.0,10324.0,,,,7.0,30.0,3020.0
2103225,magic boots vii,Leather boots that can protect the wearer's feet in any situation.,Armor - Shoes,,2103010.0,,,50.0,120.0,1.0,10325.0,,,,7.0,30.0,3020.0
2103226,battle greaves vi,Metal boots made purely for defense without any regard for usability or comfort.,Armor - Shoes,2103012.0,2103010.0,,,60.0,120.0,1.0,10423.0,,,,6.0,30.0,4020.0
2103227,guardian of time's boots vi,Guardians of Time are always on time. Could these boots be why?,Armor - Shoes,2103080.0,2103010.0,,,60.0,120.0,1.0,10424.0,,,,6.0,30.0,4020.0
2103228,chanter's boots vi,Light and elegant boots that bards love to wear.,Armor - Shoes,2103011.0,2103011.0,,,60.0,120.0,1.0,10425.0,,,,6.0,30.0,4020.0
2103229,peculiar boots v,Boots with a very special design. It is clear that the creator wanted to challenge the gods but fell short.,Armor - Shoes,2103015.0,2103015.0,,,70.0,120.0,1.0,10523.0,,,,5.0,30.0,5020.0
2103230,silver fox leather boots v,These lightweight boots seem to make the wearer move much faster.,Armor - Shoes,2103083.0,2103015.0,,,70.0,120.0,1.0,10524.0,,,,5.0,30.0,5020.0
2103231,tree of vitality shoes v,Shoes woven out of branches from the tree of vitality. They feel comfortable and full of vitality.,Armor - Shoes,2103016.0,2103016.0,,,70.0,120.0,1.0,10525.0,,,,5.0,30.0,5020.0
2103232,general's greaves iv,Greaves that are best suited for combat.,Armor - Shoes,2103019.0,2103019.0,,,80.0,120.0,1.0,10623.0,,,,4.0,30.0,2060.0
2103233,joyous leather boots iv,Rumor has it that these leather boots were worn by a well-known dancer. They make the wearer feel happy when dancing in them.,Armor - Shoes,2103085.0,2103019.0,,,80.0,120.0,1.0,10624.0,,,,4.0,30.0,2060.0
2103234,shadow walk iv,Boots imbued with darkness to help the wearer effortlessly blend into darkness.,Armor - Shoes,2103020.0,2103020.0,,,80.0,120.0,1.0,10625.0,,,,4.0,30.0,2060.0
2103235,heavy steel shoes iii,Valuable boots made using precious gold.,Armor - Shoes,2103046.0,2103046.0,,,90.0,120.0,1.0,10623.0,,,,3.0,30.0,2070.0
2103236,kindred sandals iii,"The patterns on the shoes seem to be words, but nobody knows what they mean.",Armor - Shoes,2103049.0,2103049.0,,,90.0,120.0,1.0,10624.0,,,,3.0,30.0,2070.0
2103237,silent leather boots iii,Leather boots made using special materials. They let the wearer move silently in the night.,Armor - Shoes,2103050.0,2103050.0,,,90.0,120.0,1.0,10625.0,,,,3.0,30.0,2070.0
3101007,adventurer's brooch,A brooch favored by those who love to adventure. It provides a small Dexterity boost.,Accessory - Decoration,3101007.0,3101007.0,,,30.0,30.0,2.0,20131.0,,1.0,,0.0,20.0,101.0
3101008,adventurer's earring,Earrings favored by those who love to adventure. They provide a small Intelligence boost.,Accessory - Decoration,3101008.0,3101008.0,,,30.0,30.0,2.0,20132.0,,1.0,,0.0,20.0,101.0
3101009,adventurer's ring,A ring favored by those who love to adventure. It provides a small Strength boost.,Accessory - Decoration,3101009.0,3101009.0,,,30.0,30.0,2.0,20130.0,,1.0,,0.0,20.0,101.0
3101010,adventurer's pin,A pin favored by those who love to adventure. It provides a small Agility boost.,Accessory - Decoration,3101010.0,3101010.0,,,30.0,30.0,2.0,20135.0,,1.0,,0.0,20.0,101.0
3101011,adventurer's necklace,A necklace favored by those who love to adventure. It provides a small Vitality boost.,Accessory - Decoration,3101011.0,3101011.0,,,30.0,30.0,2.0,20133.0,,1.0,,0.0,20.0,101.0
3101012,adventurer's bracelet,A bracelet favored by those who love to adventure. It provides a small Luck boost.,Accessory - Decoration,3101012.0,3101012.0,,,30.0,30.0,2.0,20134.0,,1.0,,0.0,20.0,101.0
3101013,veteran's brooch,A brooch favored by veterans. It provides a considerable Dexterity boost.,Accessory - Decoration,3101013.0,3101013.0,,,40.0,40.0,2.0,20131.0,,1.0,,0.0,19.0,102.0
3101014,veteran's earring,Earrings favored by veterans. They provide a considerable Intelligence boost.,Accessory - Decoration,3101014.0,3101014.0,,,40.0,40.0,2.0,20132.0,,1.0,,0.0,19.0,102.0
3101015,veteran's ring,A ring favored by veterans. It provides a considerable Strength boost.,Accessory - Decoration,3101015.0,3101015.0,,,40.0,40.0,2.0,20130.0,,1.0,,0.0,19.0,102.0
3101016,veteran's pin,A pin favored by veterans. It provides a considerable Agility boost.,Accessory - Decoration,3101016.0,3101016.0,,,40.0,40.0,2.0,20135.0,,1.0,,0.0,19.0,102.0
3101017,veteran's necklace,A necklace favored by veterans. It provides a considerable Vitality boost.,Accessory - Decoration,3101017.0,3101017.0,,,40.0,40.0,2.0,20133.0,,1.0,,0.0,19.0,102.0
3101018,veteran's bracelet,A bracelet favored by veterans. It provides a considerable Luck boost.,Accessory - Decoration,3101018.0,3101018.0,,,40.0,40.0,2.0,20134.0,,1.0,,0.0,19.0,102.0
3101019,flower ring,A pretty ring made of flowers.,Accessory - Decoration,3101019.0,3101019.0,,,25.0,30.0,1.0,121.0,,1.0,,0.0,1.0,1020.0
3101020,thorny ring,A cursed ring covered with thorns.,Accessory - Decoration,3101020.0,3101020.0,,,25.0,30.0,1.0,113.0,,1.0,,0.0,1.0,1020.0
3101021,fresh grass necklace,"Designed to look like a four-leaf clover, the green represents a verdant spring.",Accessory - Decoration,3101021.0,3101021.0,,,25.0,30.0,1.0,139.0,,1.0,,0.0,1.0,1020.0
3101022,ring of exorcism,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,Accessory - Decoration,3101022.0,3101022.0,,,25.0,30.0,1.0,151.0,,1.0,,0.0,1.0,1020.0
3101023,jewel ring,A ring inlaid with a giant gemstone.,Accessory - Decoration,3101023.0,3101023.0,,,50.0,50.0,1.0,127.0,,1.0,,0.0,7.0,3020.0
3101024,krieger ring,A gold ring worn by warriors.,Accessory - Decoration,3101024.0,3101024.0,,,50.0,50.0,1.0,129.0,,1.0,,0.0,7.0,3020.0
3101025,woolly mammoth brooch,A small brooch featuring a wooly mammoth design.,Accessory - Decoration,3101025.0,3101025.0,,,50.0,50.0,1.0,117.0,,1.0,,0.0,7.0,3020.0
3101026,brisingamen,A necklace once worn by the goddess Freyja. This holy item grants its wearer beauty and powerful abilities.,Accessory - Decoration,3101026.0,3101026.0,,,50.0,50.0,1.0,135.0,,1.0,,0.0,7.0,3020.0
3101027,glorious brooch,A brooch that can only be used by warriors who have won glory. It provides a considerable Dexterity boost.,Accessory - Decoration,3101027.0,3101027.0,,,50.0,50.0,2.0,20131.0,,1.0,,0.0,24.0,103.0
3101028,glorious earring,Earrings that can only be used by warriors who have won glory. They provide a considerable Intelligence boost.,Accessory - Decoration,3101028.0,3101028.0,,,50.0,50.0,2.0,20132.0,,1.0,,0.0,24.0,103.0
3101029,glorious ring,A ring that can only be used by warriors who have won glory. It provides a considerable Strength boost.,Accessory - Decoration,3101029.0,3101029.0,,,50.0,50.0,2.0,20130.0,,1.0,,0.0,24.0,103.0
3101030,glorious pin,A pin that can only be used by warriors who have won glory. It provides a considerable Agility boost.,Accessory - Decoration,3101030.0,3101030.0,,,50.0,50.0,2.0,20135.0,,1.0,,0.0,24.0,103.0
3101031,glorious necklace,A necklace that can only be used by warriors who have won glory. It provides a considerable Vitality boost.,Accessory - Decoration,3101031.0,3101031.0,,,50.0,50.0,2.0,20133.0,,1.0,,0.0,24.0,103.0
3101032,glorious bracelet,A bracelet that can only be used by warriors who have won glory. It provides a considerable Luck boost.,Accessory - Decoration,3101032.0,3101032.0,,,50.0,50.0,2.0,20134.0,,1.0,,0.0,24.0,103.0
3101033,clamorous ring,"An item that makes people shout out, improving their mood when they are down. It seems to be able to inspire people.",Accessory - Decoration,3101033.0,3101033.0,,,60.0,60.0,1.0,153.0,,1.0,,0.0,8.0,4020.0
3101034,decussate ring,A ring that has different special abilities depending on its form.,Accessory - Decoration,3101034.0,3101034.0,,,60.0,60.0,1.0,141.0,,1.0,,0.0,8.0,4020.0
3101035,silver bracelet,A bracelet that has patterns similar to those of the master of time.,Accessory - Decoration,3101035.0,3101035.0,,,60.0,60.0,1.0,155.0,,1.0,,0.0,8.0,4020.0
3101036,honor ring,A ring symbolizing allegiance to the Rune-Midgarts Kingdom,Accessory - Decoration,3101036.0,3101036.0,,,60.0,60.0,1.0,143.0,,1.0,,0.0,8.0,4020.0
3101049,marquis' brooch,"The accessory symbolizing the Marquis identity will enhance its wearer’s Dexterity, making him or her as dexterous as a clear stream or river.",Accessory - Decoration,3101049.0,3101049.0,,,100.0,100.0,2.0,20131.0,,1.0,,0.0,29.0,108.0
3101050,death loop,One of the items given to members of the Morroc delegation.,Accessory - Decoration,3101050.0,3101050.0,,,70.0,70.0,1.0,105.0,,1.0,,0.0,11.0,5020.0
3101051,angelic ring,A ring with a divine might that senses and enhances certain abilities.,Accessory - Decoration,3101051.0,3101051.0,,,70.0,70.0,1.0,149.0,,1.0,,0.0,11.0,5020.0
3101052,waterdrop brooch,A pin made from the tears of a water spirit.,Accessory - Decoration,3101052.0,3101052.0,,,70.0,70.0,1.0,137.0,,1.0,,0.0,11.0,5020.0
3101053,royal brooch,A brooch conferred to warriors by the royal family. It provides a major Dexterity boost.,Accessory - Decoration,3101053.0,3101053.0,,,70.0,70.0,2.0,20131.0,,1.0,,0.0,25.0,105.0
3101054,royal earring,Earrings conferred to warriors by the royal family. They provide a major Intelligence boost.,Accessory - Decoration,3101054.0,3101054.0,,,70.0,70.0,2.0,20132.0,,1.0,,0.0,25.0,105.0
3101055,royal ring,A ring conferred to warriors by the royal family. It provides a major Strength boost.,Accessory - Decoration,3101055.0,3101055.0,,,70.0,70.0,2.0,20130.0,,1.0,,0.0,25.0,105.0
3101056,royal pin,A pin conferred to warriors by the royal family. It provides a major Agility boost.,Accessory - Decoration,3101056.0,3101056.0,,,70.0,70.0,2.0,20135.0,,1.0,,0.0,25.0,105.0
3101057,royal necklace,A necklace conferred to warriors by the royal family. It provides a major Vitality boost.,Accessory - Decoration,3101057.0,3101057.0,,,70.0,70.0,2.0,20133.0,,1.0,,0.0,25.0,105.0
3101058,royal bracelet,A bracelet conferred to warriors by the royal family. It provides a major Luck boost.,Accessory - Decoration,3101058.0,3101058.0,,,70.0,70.0,2.0,20134.0,,1.0,,0.0,25.0,105.0
3101059,ring of the wise king,A replica of the legendary ring of an ancient wise king who used to communicate with animals. Whoever wears it will learn the languages of other worlds.,Accessory - Decoration,3101059.0,3101059.0,,,80.0,80.0,1.0,123.0,,1.0,,0.0,15.0,2060.0
3101060,marquis' earring,The accessory symbolizing the Marquis identity will enhance its wearer’s Intelligence so that he or she can have the wisdom of a sage.,Accessory - Decoration,3101060.0,3101060.0,,,100.0,100.0,2.0,20132.0,,1.0,,0.0,29.0,108.0
3101061,ring of the archbishop,A shining ring with a mysterious power. The owner is said to be a religious leader.,Accessory - Decoration,3101061.0,3101061.0,,,80.0,80.0,1.0,115.0,,1.0,,0.0,15.0,2060.0
3101062,white wing brooch,"Purportedly a relic of the Icarus Guild, home to many a famed archer.",Accessory - Decoration,3101062.0,3101062.0,,,80.0,80.0,1.0,103.0,,1.0,,0.0,15.0,2060.0
3101075,matyr ring,A chain fastened around the necks of Matyrs. It is said to be related to their speed.,Accessory - Decoration,3101075.0,3101065.0,,,70.0,70.0,1.0,105.0,,1.0,,0.0,11.0,5020.0
3101076,viscount brooch,"A necklace that Goibne made for a bet against his rival, Dulb.",Accessory - Decoration,3101076.0,3101076.0,,,90.0,90.0,2.0,20131.0,,1.0,,0.0,28.0,107.0
3101077,viscount earring,"A ring that Goibne made for a bet against his rival, Dulb.",Accessory - Decoration,3101077.0,3101077.0,,,90.0,90.0,2.0,20132.0,,1.0,,0.0,28.0,107.0
3101078,bright silver brooch,A brooch made of bright silver.,Accessory - Decoration,3101078.0,3101019.0,,,40.0,40.0,1.0,157.0,,1.0,,0.0,2.0,2020.0
3101079,bell earrings,Earrings made of small bells that chime.,Accessory - Decoration,3101079.0,3101020.0,,,40.0,40.0,1.0,145.0,,1.0,,0.0,2.0,2020.0
3101080,twisted ring,A brooch that seems to be tangled up like a knot.,Accessory - Decoration,3101080.0,3101021.0,,,40.0,40.0,1.0,159.0,,1.0,,0.0,2.0,2020.0
3101081,feather pin,A brooch made out of white dove feathers.,Accessory - Decoration,3101081.0,3101022.0,,,40.0,40.0,1.0,147.0,,1.0,,0.0,2.0,2020.0
3101082,imperial guard's brooch,A brooch used by the Imperial Guard. It provides a major Dexterity boost.,Accessory - Decoration,3101082.0,3101082.0,,,60.0,60.0,2.0,20131.0,,1.0,,0.0,22.0,104.0
3101083,imperial guard's earring,Earrings used by the Imperial Guard. They provide a major Intelligence boost.,Accessory - Decoration,3101083.0,3101083.0,,,60.0,60.0,2.0,20132.0,,1.0,,0.0,22.0,104.0
3101084,imperial guard's ring,A ring used by the Imperial Guard. It provides a major Strength boost.,Accessory - Decoration,3101084.0,3101084.0,,,60.0,60.0,2.0,20130.0,,1.0,,0.0,22.0,104.0
3101085,imperial guard's pin,A pin used by the Imperial Guard. It provides a major Agility boost.,Accessory - Decoration,3101085.0,3101085.0,,,60.0,60.0,2.0,20135.0,,1.0,,0.0,22.0,104.0
3101086,imperial guard's necklace,A necklace used by the Imperial Guard. It provides a major Vitality boost.,Accessory - Decoration,3101086.0,3101086.0,,,60.0,60.0,2.0,20133.0,,1.0,,0.0,22.0,104.0
3101087,imperial guard's bracelet,A bracelet used by the Imperial Guard. It provides a major Luck boost.,Accessory - Decoration,3101087.0,3101087.0,,,60.0,60.0,2.0,20134.0,,1.0,,0.0,22.0,104.0
3101088,lord's brooch,A brooch used by the lord of a kingdom. It provides a major Dexterity boost.,Accessory - Decoration,3101088.0,3101088.0,,,80.0,80.0,2.0,20131.0,,1.0,,0.0,31.0,106.0
3101089,lord's earring,Earrings used by the lord of a kingdom. They provide a major Intelligence boost.,Accessory - Decoration,3101089.0,3101089.0,,,80.0,80.0,2.0,20132.0,,1.0,,0.0,31.0,106.0
3101090,lord's ring,A ring used by the lord of a kingdom. It provides a major Strength boost.,Accessory - Decoration,3101090.0,3101090.0,,,80.0,80.0,2.0,20130.0,,1.0,,0.0,31.0,106.0
3101091,lord's pin,A pin used by the lord of a kingdom. It provides a major Agility boost.,Accessory - Decoration,3101091.0,3101091.0,,,80.0,80.0,2.0,20135.0,,1.0,,0.0,31.0,106.0
3101092,lord's necklace,A necklace used by the lord of a kingdom. It provides a major Vitality boost.,Accessory - Decoration,3101092.0,3101092.0,,,80.0,80.0,2.0,20133.0,,1.0,,0.0,31.0,106.0
3101093,lord's bracelet,A bracelet used by the lord of a kingdom. It provides a major Luck boost.,Accessory - Decoration,3101093.0,3101093.0,,,80.0,80.0,2.0,20134.0,,1.0,,0.0,31.0,106.0
3101094,flower ring i,A pretty ring made of flowers.,Accessory - Decoration,3101019.0,3101019.0,,,25.0,40.0,1.0,121.0,,1.0,,1.0,2.0,1020.0
3101095,thorny ring i,A cursed ring covered with thorns.,Accessory - Decoration,3101020.0,3101020.0,,,25.0,40.0,1.0,113.0,,1.0,,1.0,2.0,1020.0
3101096,fresh grass necklace i,"Designed to look like a four-leaf clover, the green represents a verdant spring.",Accessory - Decoration,3101021.0,3101021.0,,,25.0,40.0,1.0,139.0,,1.0,,1.0,2.0,1020.0
3101097,ring of exorcism i,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,Accessory - Decoration,3101022.0,3101022.0,,,25.0,40.0,1.0,151.0,,1.0,,1.0,2.0,1020.0
3101098,flower ring ii,A pretty ring made of flowers.,Accessory - Decoration,3101019.0,3101019.0,,,25.0,50.0,1.0,121.0,,1.0,,2.0,7.0,1020.0
3101099,thorny ring ii,A cursed ring covered with thorns.,Accessory - Decoration,3101020.0,3101020.0,,,25.0,50.0,1.0,113.0,,1.0,,2.0,7.0,1020.0
3101100,fresh grass necklace ii,"Designed to look like a four-leaf clover, the green represents a verdant spring.",Accessory - Decoration,3101021.0,3101021.0,,,25.0,50.0,1.0,139.0,,1.0,,2.0,7.0,1020.0
3101101,ring of exorcism ii,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,Accessory - Decoration,3101022.0,3101022.0,,,25.0,50.0,1.0,151.0,,1.0,,2.0,7.0,1020.0
3101102,viscount ring,A ring passed down from generation to generation by the viscount of a kingdom. It provides a major Strength boost.,Accessory - Decoration,3101102.0,3101102.0,,,90.0,90.0,2.0,20130.0,,1.0,,0.0,28.0,107.0
3101103,viscount pin,A pin passed down from generation to generation by the viscount of a kingdom. It provides a major Agility boost.,Accessory - Decoration,3101103.0,3101103.0,,,90.0,90.0,2.0,20135.0,,1.0,,0.0,28.0,107.0
3101104,viscount necklace,A necklace passed down from generation to generation by the viscount of a kingdom. It provides a major Vitality boost.,Accessory - Decoration,3101104.0,3101104.0,,,90.0,90.0,2.0,20133.0,,1.0,,0.0,28.0,107.0
3101105,viscount bracelet,A bracelet passed down from generation to generation by the viscount of a kingdom. It provides a major Luck boost.,Accessory - Decoration,3101105.0,3101105.0,,,90.0,90.0,2.0,20134.0,,1.0,,0.0,28.0,107.0
3101106,bone piece necklace,"A neck ring made from a monster's spine. It has no superfluous decorations, and even the original structure of the bone can be seen from it.",Accessory - Decoration,3101106.0,3101106.0,,,90.0,90.0,1.0,30257.0,,1.0,,0.0,16.0,2070.0
3101107,corruption armband,An armband carved with white feathers of spread wings. You can feel an unbelievable power housed within.,Accessory - Decoration,3101107.0,3101107.0,,,90.0,90.0,1.0,30258.0,,1.0,,0.0,16.0,2070.0
3101110,directive i,A record of the canyon mission. Automatically disappears when the time is up.,Accessory - Talisman,3201023.0,3201023.0,,,50.0,60.0,1.0,52.0,,1.0,,1.0,11.0,3020.0
3101111,guardian pendant i,A black-winged pendant that has a mysterious power.,Accessory - Talisman,3201019.0,3201019.0,,,50.0,60.0,1.0,43.0,,1.0,,1.0,11.0,3020.0
3101112,jewel ring i,A ring inlaid with a giant gemstone.,Accessory - Decoration,3101023.0,3101023.0,,,50.0,60.0,1.0,127.0,,1.0,,1.0,8.0,3020.0
3101113,krieger ring i,A gold ring worn by warriors.,Accessory - Decoration,3101024.0,3101024.0,,,50.0,60.0,1.0,129.0,,1.0,,1.0,8.0,3020.0
3101116,jewel ring ii,The accessory symbolizing the Marquis identity will provide its wearer with the power of a giant bear and enhance their strength.,Accessory - Decoration,3101023.0,3101116.0,,,100.0,100.0,2.0,20130.0,,1.0,,0.0,29.0,108.0
3101117,krieger ring ii,"The accessory symbolizing the Marquis identity will enhance its wearer’s Agility, making them all move like the wind.",Accessory - Decoration,3101024.0,3101117.0,,,100.0,100.0,2.0,20135.0,,1.0,,0.0,29.0,108.0
3101118,pendant of harmony i,A pendant that promotes harmony.,Accessory - Talisman,3201034.0,3201034.0,,,60.0,70.0,1.0,65.0,,1.0,,1.0,13.0,4020.0
3101119,golden bell i,An accessory that instantly makes a beast look more majestic when hung from its neck.,Accessory - Talisman,3201036.0,3201036.0,,,60.0,70.0,1.0,63.0,,1.0,,1.0,13.0,4020.0
3101120,clamorous ring i,"An item that makes people shout out, improving their mood when they are down. It seems to be able to inspire people.",Accessory - Decoration,3101033.0,3101033.0,,,60.0,70.0,1.0,153.0,,1.0,,1.0,11.0,4020.0
3101121,decussate ring i,A ring that has different special abilities depending on its form.,Accessory - Decoration,3101034.0,3101034.0,,,60.0,70.0,1.0,141.0,,1.0,,1.0,11.0,4020.0
3101122,pendant of harmony ii,A pendant that promotes harmony.,Accessory - Talisman,3201034.0,3201034.0,,,60.0,80.0,1.0,65.0,,1.0,,2.0,16.0,4020.0
3101123,golden bell ii,An accessory that instantly makes a beast look more majestic when hung from its neck.,Accessory - Talisman,3201036.0,3201036.0,,,60.0,80.0,1.0,63.0,,1.0,,2.0,16.0,4020.0
3101124,clamorous ring ii,"An item that makes people shout out, improving their mood when they are down. It seems to be able to inspire people.",Accessory - Decoration,3101033.0,3101033.0,,,60.0,80.0,1.0,153.0,,1.0,,2.0,15.0,4020.0
3101125,decussate ring ii,A ring that has different special abilities depending on its form.,Accessory - Decoration,3101034.0,3101034.0,,,60.0,80.0,1.0,141.0,,1.0,,2.0,15.0,4020.0
3101126,vespar core i,Seems to be part of the vesper bell that is purportedly able to stimulate magic.,Accessory - Talisman,,3201025.0,,,70.0,80.0,1.0,50.0,,1.0,,1.0,16.0,5020.0
3101127,matyr ring i,A chain fastened around the necks of Matyrs. It is said to be related to their speed.,Accessory - Decoration,3101075.0,3101065.0,,,70.0,80.0,1.0,105.0,,1.0,,1.0,15.0,5020.0
3101128,death loop i,One of the items given to members of the Morroc delegation.,Accessory - Decoration,3101050.0,3101050.0,,,70.0,80.0,1.0,105.0,,1.0,,1.0,15.0,5020.0
3101129,angelic ring i,A ring with a divine might that senses and enhances certain abilities.,Accessory - Decoration,3101051.0,3101051.0,,,70.0,80.0,1.0,149.0,,1.0,,1.0,15.0,5020.0
3101130,waterdrop brooch i,A pin made from the tears of a water spirit.,Accessory - Decoration,3101052.0,3101052.0,,,70.0,80.0,1.0,137.0,,1.0,,1.0,15.0,5020.0
3101155,flower ring ⅲ,A pretty ring made of flowers.,Accessory - Decoration,,3101019.0,,,25.0,60.0,1.0,121.0,,1.0,,3.0,8.0,1020.0
3101156,thorny ring ⅲ,A cursed ring covered with thorns.,Accessory - Decoration,,3101020.0,,,25.0,60.0,1.0,113.0,,1.0,,3.0,8.0,1020.0
3101157,fresh grass necklace ⅲ,"Designed to look like a four-leaf clover, the green represents a verdant spring.",Accessory - Decoration,,3101021.0,,,25.0,60.0,1.0,139.0,,1.0,,3.0,8.0,1020.0
3101158,ring of exorcism ⅲ,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,Accessory - Decoration,,3101022.0,,,25.0,60.0,1.0,151.0,,1.0,,3.0,8.0,1020.0
3101159,flower ring iv,A pretty ring made of flowers.,Accessory - Decoration,3101019.0,3101019.0,,,25.0,70.0,1.0,121.0,,1.0,,4.0,11.0,1020.0
3101160,thorny ring iv,A cursed ring covered with thorns.,Accessory - Decoration,3101020.0,3101020.0,,,25.0,70.0,1.0,113.0,,1.0,,4.0,11.0,1020.0
3101161,fresh grass necklace iv,"Designed to look like a four-leaf clover, the green represents a verdant spring.",Accessory - Decoration,3101021.0,3101021.0,,,25.0,70.0,1.0,139.0,,1.0,,4.0,11.0,1020.0
3101162,ring of exorcism iv,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,Accessory - Decoration,3101022.0,3101022.0,,,25.0,70.0,1.0,151.0,,1.0,,4.0,11.0,1020.0
3101163,flower ring v,A pretty ring made of flowers.,Accessory - Decoration,3101019.0,3101019.0,,,25.0,80.0,1.0,121.0,,1.0,,5.0,15.0,1020.0
3101164,thorny ring v,A cursed ring covered with thorns.,Accessory - Decoration,3101020.0,3101020.0,,,25.0,80.0,1.0,113.0,,1.0,,5.0,15.0,1020.0
3101165,fresh grass necklace v,"Designed to look like a four-leaf clover, the green represents a verdant spring.",Accessory - Decoration,3101021.0,3101021.0,,,25.0,80.0,1.0,139.0,,1.0,,5.0,15.0,1020.0
3101166,ring of exorcism v,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,Accessory - Decoration,3101022.0,3101022.0,,,25.0,80.0,1.0,151.0,,1.0,,5.0,15.0,1020.0
3101167,bright silver brooch i,A brooch made of bright silver.,Accessory - Decoration,3101078.0,3101019.0,,,40.0,50.0,1.0,157.0,,1.0,,1.0,7.0,2020.0
3101168,bell earrings i,Earrings made of small bells that chime.,Accessory - Decoration,3101079.0,3101020.0,,,40.0,50.0,1.0,145.0,,1.0,,1.0,7.0,2020.0
3101169,twisted ring i,A brooch that seems to be tangled up like a knot.,Accessory - Decoration,3101080.0,3101021.0,,,40.0,50.0,1.0,159.0,,1.0,,1.0,7.0,2020.0
3101170,feather pin i,A brooch made out of white dove feathers.,Accessory - Decoration,3101081.0,3101022.0,,,40.0,50.0,1.0,147.0,,1.0,,1.0,7.0,2020.0
3101171,bright silver brooch ii,A brooch made of bright silver.,Accessory - Decoration,3101078.0,3101019.0,,,40.0,60.0,1.0,157.0,,1.0,,2.0,8.0,2020.0
3101172,bell earrings ii,Earrings made of small bells that chime.,Accessory - Decoration,3101079.0,3101020.0,,,40.0,60.0,1.0,145.0,,1.0,,2.0,8.0,2020.0
3101173,twisted ring ii,A brooch that seems to be tangled up like a knot.,Accessory - Decoration,3101080.0,3101021.0,,,40.0,60.0,1.0,159.0,,1.0,,2.0,8.0,2020.0
3101174,feather pin ii,A brooch made out of white dove feathers.,Accessory - Decoration,3101081.0,3101022.0,,,40.0,60.0,1.0,147.0,,1.0,,2.0,8.0,2020.0
3101175,bright silver brooch ⅲ,A brooch made of bright silver.,Accessory - Decoration,,3101019.0,,,40.0,70.0,1.0,157.0,,1.0,,3.0,11.0,2020.0
3101176,bell earrings ⅲ,Earrings made of small bells that chime.,Accessory - Decoration,,3101020.0,,,40.0,70.0,1.0,145.0,,1.0,,3.0,11.0,2020.0
3101177,twisted ring ⅲ,A brooch that seems to be tangled up like a knot.,Accessory - Decoration,,3101021.0,,,40.0,70.0,1.0,159.0,,1.0,,3.0,11.0,2020.0
3101178,feather pin ⅲ,A brooch made out of white dove feathers.,Accessory - Decoration,,3101022.0,,,40.0,70.0,1.0,147.0,,1.0,,3.0,11.0,2020.0
3101179,bright silver brooch iv,A brooch made of bright silver.,Accessory - Decoration,3101078.0,3101019.0,,,40.0,80.0,1.0,157.0,,1.0,,4.0,15.0,2020.0
3101180,bell earrings iv,Earrings made of small bells that chime.,Accessory - Decoration,3101079.0,3101020.0,,,40.0,80.0,1.0,145.0,,1.0,,4.0,15.0,2020.0
3101181,twisted ring iv,A brooch that seems to be tangled up like a knot.,Accessory - Decoration,3101080.0,3101021.0,,,40.0,80.0,1.0,159.0,,1.0,,4.0,15.0,2020.0
3101182,feather pin iv,A brooch made out of white dove feathers.,Accessory - Decoration,3101081.0,3101022.0,,,40.0,80.0,1.0,147.0,,1.0,,4.0,15.0,2020.0
3101183,jewel ring ii,A ring inlaid with a giant gemstone.,Accessory - Decoration,3101023.0,3101023.0,,,50.0,70.0,1.0,127.0,,1.0,,2.0,11.0,3020.0
3101184,krieger ring ii,A gold ring worn by warriors.,Accessory - Decoration,3101024.0,3101024.0,,,50.0,70.0,1.0,129.0,,1.0,,2.0,11.0,3020.0
3101185,woolly mammoth brooch ii,A small brooch featuring a wooly mammoth design.,Accessory - Decoration,3101025.0,3101025.0,,,50.0,70.0,1.0,117.0,,1.0,,2.0,11.0,3020.0
3101186,brisingamen ii,A necklace once worn by the goddess Freyja. This holy item grants its wearer beauty and powerful abilities.,Accessory - Decoration,3101026.0,3101026.0,,,50.0,70.0,1.0,135.0,,1.0,,2.0,11.0,3020.0
3101187,jewel ring ⅲ,A ring inlaid with a giant gemstone.,Accessory - Decoration,,3101023.0,,,50.0,80.0,1.0,127.0,,1.0,,3.0,15.0,3020.0
3101188,krieger ring ⅲ,A gold ring worn by warriors.,Accessory - Decoration,,3101024.0,,,50.0,80.0,1.0,129.0,,1.0,,3.0,15.0,3020.0
3101189,woolly mammoth brooch ⅲ,A small brooch featuring a wooly mammoth design.,Accessory - Decoration,,3101025.0,,,50.0,80.0,1.0,117.0,,1.0,,3.0,15.0,3020.0
