drop_id,item_id,item_num
10528,7,10000
10528,3,500
10528,5,5
10529,6,10000
10529,7,10000
10529,3,500
10529,5,5
10530,6,10000
10530,7,10000
10530,3,500
10530,5,5
10531,6,10000
10531,7,10000
10531,3,500
10531,5,5
10532,6,15000
10532,7,15000
10532,3,1000
10532,5,10
10533,6,15000
10533,7,15000
10533,3,1000
10533,5,10
10534,6,15000
10534,7,15000
10534,3,1000
10534,5,10
10535,6,15000
10535,7,15000
10535,3,1000
10535,5,10
10536,6,20000
10536,7,20000
10536,3,1500
10536,5,15
10537,6,20000
10537,7,20000
10537,3,1500
10537,5,15
10538,6,20000
10538,7,20000
10538,3,1500
10538,5,15
10539,6,25000
10539,7,25000
10539,3,2000
10539,5,20
10540,6,25000
10540,7,25000
10540,3,2000
10540,5,20
10541,6,25000
10541,7,25000
10541,3,2000
10541,5,20
10542,6,30000
10542,7,30000
10542,3,2500
10542,5,25
10543,6,30000
10543,7,30000
10543,3,2500
10543,5,25
10544,6,30000
10544,7,30000
10544,3,2500
10544,5,25
10545,5,1
10546,3,6000
10547,5,20
10548,5,1
10549,5,1
10550,5,1
10550,5,1
10550,5,20
10551,5,1
10551,5,1
10551,5,10
10552,5,1
10552,5,1
10552,5,5
10553,5,20
10553,5,1
10553,5,1
10553,5,1
10554,5,40
10554,5,2
10554,5,2
10554,5,2
10555,5,60
10555,5,3
10555,5,3
10555,5,3
10556,5,80
10556,5,4
10556,5,4
10556,5,4
10557,5,100
10557,5,5
10557,5,5
10557,5,5
10558,5,2
10559,5,2
10560,5,2
10561,5,1
10562,5,1
10563,5,1
10564,5,1
10565,5,2
10566,5,2
10567,5,2
10568,5,1
10569,5,1
10570,5,1
10571,5,1
10572,5,2
10573,5,2
10574,5,2
10575,5,1
10576,5,1
10577,5,1
10578,5,1
10579,5,1
10580,5,1
10581,5,1
10582,5,1
10583,5,1
10584,5,1
10585,5,1
10586,5,1
10587,5,1
10588,5,1
10589,5,2
10590,5,2
10591,5,2
10592,5,1
10593,5,1
10594,5,5
10594,3,500
10594,6,10000
10594,7,10000
10595,5,5
10595,3,500
10595,6,10000
10595,7,10000
10596,5,5
10596,3,500
10596,6,10000
10596,7,10000
10597,5,5
10597,3,500
10597,6,10000
10597,7,10000
10598,5,10
10598,3,1000
10598,6,15000
10598,7,15000
10599,5,10
10599,3,1000
10599,6,15000
10599,7,15000
10600,5,10
10600,3,1000
10600,6,15000
10600,7,15000
10601,5,10
10601,3,1000
10601,6,15000
10601,7,15000
10602,5,15
10602,3,1500
10602,6,20000
10602,7,20000
10603,5,15
10603,3,1500
10603,6,20000
10603,7,20000
10604,5,15
10604,3,1500
10604,6,20000
10604,7,20000
10605,5,20
10605,3,2000
10605,6,25000
10605,7,25000
10606,5,20
10606,3,2000
10606,6,25000
10606,7,25000
10607,5,20
10607,3,2000
10607,6,25000
10607,7,25000
10608,5,25
10608,3,2500
10608,6,30000
10608,7,30000
10609,5,25
10609,3,2500
10609,6,30000
10609,7,30000
10610,5,25
10610,3,2500
10610,6,30000
10610,7,30000
10611,5,10
10611,3,1000
10611,6,50000
10611,7,50000
10612,5,10
10612,3,1000
10612,6,50000
10612,7,50000
10613,5,10
10613,3,1000
10613,6,50000
10613,7,50000
10614,5,10
10614,3,1000
10614,6,50000
10614,7,50000
10615,5,15
10615,3,1500
10615,6,100000
10615,7,100000
10616,5,15
10616,3,1500
10616,6,100000
10616,7,100000
10617,5,15
10617,3,1500
10617,6,100000
10617,7,100000
10618,5,15
10618,3,1500
10618,6,100000
10618,7,100000
10619,5,20
10619,3,2000
10619,6,150000
10619,7,150000
10620,5,20
10620,3,2000
10620,6,150000
10620,7,150000
10621,5,20
10621,3,2000
10621,6,150000
10621,7,150000
10622,5,25
10622,3,2500
10622,6,200000
10622,7,200000
10623,5,25
10623,3,2500
10623,6,200000
10623,7,200000
10624,5,25
10624,3,2500
10624,6,200000
10624,7,200000
10625,5,30
10625,3,3000
10625,6,250000
10625,7,250000
10626,5,30
10626,3,3000
10626,6,250000
10626,7,250000
10627,5,30
10627,3,3000
10627,6,250000
10627,7,250000
10628,5,15
10628,3,1500
10628,6,100000
10628,7,100000
10629,5,15
10629,3,1500
10629,6,100000
10629,7,100000
10630,5,15
10630,3,1500
10630,6,100000
10630,7,100000
10631,5,15
10631,3,1500
10631,6,100000
10631,7,100000
10632,5,20
10632,3,2000
10632,6,200000
10632,7,200000
10633,5,20
10633,3,2000
10633,6,200000
10633,7,200000
10634,5,20
10634,3,2000
10634,6,200000
10634,7,200000
10635,5,20
10635,3,2000
10635,6,200000
10635,7,200000
10636,5,25
10636,3,2500
10636,6,300000
10636,7,300000
10637,5,25
10637,3,2500
10637,6,300000
10637,7,300000
10638,5,25
10638,3,2500
10638,6,300000
10638,7,300000
10639,5,30
10639,3,3000
10639,6,400000
10639,7,400000
10640,5,30
10640,3,3000
10640,6,400000
10640,7,400000
10641,5,30
10641,3,3000
10641,6,400000
10641,7,400000
10642,5,35
10642,3,3500
10642,6,500000
10642,7,500000
10643,5,35
10643,3,3500
10643,6,500000
10643,7,500000
10644,5,35
10644,3,3500
10644,6,500000
10644,7,500000
10645,4,1
10645,4,1
10645,4,1
10646,4,1
10646,4,1
10646,4,1
10646,4,1
10647,5,4
10647,5,4
10647,5,2
10647,5,1
10648,5,1
10649,5,2
10650,5,4
10651,5,4
10651,5,4
10651,5,2
10651,5,1
10652,5,1
10653,5,1
10654,5,1
10655,4,1
10656,5,1
10657,5,1
10658,5,1
10658,5,1
10659,4,1
10659,4,1
10659,4,1
10659,5,1
10660,4,1
10660,5,1
10661,5,5
10662,5,5
10662,5,5
10662,5,5
10663,5,1
10664,5,5
10665,5,10
10666,5,15
10667,5,20
10668,5,25
10669,5,30
10670,5,35
10671,5,40
10672,5,20
10673,5,10
10673,5,1
10673,5,1
10673,5,1
10674,5,20
10674,5,2
10674,5,2
10674,5,2
10675,5,30
10675,5,3
10675,5,3
10675,5,3
10676,5,40
10676,5,4
10676,5,4
10676,5,4
10677,5,50
10677,5,5
10677,5,5
10677,5,5
10678,5,1
10679,5,1
10680,5,1
10681,5,1
10682,5,1
10683,3,5000
10684,5,1
10685,5,1
10686,5,1
10687,5,1
10688,5,1
10689,5,1
10690,3,7500
10691,5,1
10692,5,1
10693,5,1
10694,5,1
10695,5,1
10696,5,1
10697,3,10000
10698,5,1
10699,5,1
10700,5,1
10701,5,1
10702,5,1
10703,5,1
10704,3,15000
10705,5,1
10706,73,70
10710,1,100000
10711,5,1
10712,1,100000
10713,5,1
10714,5,1
10715,5,1
10716,15,1
10717,1,1
10718,1,1
10719,1,1
10720,1,1
10721,1,1
10722,1,1
10723,1,100000
10724,73,400
10725,73,350
10726,73,300
10727,73,250
10728,73,200
10729,73,150
10730,73,100
10731,73,50
10801051,5,1
10801052,5,1
10801054,5,1
10801057,5,1
10801058,5,1
10801060,5,1
10801063,5,1
10801064,5,1
10801065,5,1
10801066,5,1
10801067,5,1
10801068,5,1
10801069,5,1
10801070,5,1
1080109101,5,1
1080109201,5,1
1080109301,5,1
1080109401,5,1
1080109501,5,1
1080109601,5,1
1080109701,5,1
1080109801,5,1
1080109901,5,1
1080110001,5,1
1080110101,5,1
1080110201,5,1
1080110301,5,1
1080110401,5,1
1080110501,5,1
10801106,5,1
10801107,5,1
1080110801,5,1
1080111201,5,3
1080111202,5,4
1080111401,5,1
1080111701,5,1
1080111801,5,1
1080112001,5,1
1080112101,5,1
1080112201,5,1
1080112301,5,1
1080112401,5,1
1080112601,5,1
1080112701,5,4
1080113001,5,1
1080113101,5,1
1080113401,5,3
1080200901,5,1
1080201001,5,1
1080201101,5,1
1080201401,5,1
1080201501,5,1
1080201601,5,1
10802017,5,1
10802018,5,1
10802019,5,1
1080202001,5,1
1080202101,5,1
1080202201,5,10
1080202301,5,1
1080202401,5,1
1080202501,5,1
1080202601,5,1
1080202701,5,1
1080202801,5,1
1080202901,5,1
1080203001,5,1
1080203101,5,1
1080203201,5,1
1080203301,5,1
1080203401,5,1
1080203501,5,1
1080203601,5,1
1080305301,5,1
1080306401,5,1
1080307801,5,1
1080308601,5,1
1080309601,5,1
1080309701,5,1
108030981,5,1
108030991,5,1
1080310101,5,1
1080310201,5,1
1080310401,5,1
1080310501,5,1
1080310701,5,1
1080310901,5,1
1080311101,5,1
1080311501,5,1
1080311601,5,1
1080311701,5,1
1080313101,5,1
1080313201,5,1
1080313201,5,1
1080313801,5,1
1080313901,5,1
1080314001,5,2
1080314002,5,2
1080314501,5,1
1080316901,5,1
1080317001,5,1
1080317601,5,10
1080317701,5,1
1080317801,5,1
1080318501,5,1
1080318701,5,1
1080318702,5,6
1080318703,5,1
1080321401,5,5
1080321501,5,1
1080321601,5,1
1080321701,5,1
1080322001,5,1
1080322101,5,3
1080401501,5,1
1080401801,5,3
1080401901,5,1
1080505801,5,1
1080505901,5,3
1080506001,5,1
1080506101,5,1
109000101,5,3
109000102,5,5
109000103,5,3
109000104,5,3
109000105,5,40
109000106,5,4
109000107,5,2
109000108,5,5
109000121,3,1000
109000122,5,3
109000123,4,1
109000124,5,50
109000125,5,3
109000126,4,1
109000127,5,1
109000128,4,1
109000201,5,1
109000301,5,30
109000302,5,1
109000303,5,20
109000304,5,3
109000305,5,1
109000306,1,300000
109000307,5,20
109000308,5,3
109000309,5,1
109000310,5,1
109000311,5,2
109000312,5,30
109000313,5,3
109000314,5,3
109000315,5,2
109000316,1,400000
109000317,5,2
109000318,5,1
109000319,5,2
109000320,5,1
109000321,5,3
109000322,5,3
109000323,5,1
109000324,5,3
109000325,5,1
109000326,1,500000
109000327,5,3
109000328,5,1
109000329,5,3
109000330,5,40
109000331,5,4
109000332,5,3
109000333,5,3
109000334,5,1
109000335,5,1
109000336,1,600000
109000337,5,3
109000338,5,1
109000339,5,4
109000340,5,50
109000341,5,5
109000342,5,1
109000343,5,3
109000344,5,1
109000345,5,1
109000346,1,700000
109000347,5,3
109000348,5,1
109000349,5,5
109000350,5,70
109000351,5,5
109000352,5,3
109000353,5,3
109000354,5,1
109000355,5,3
109000356,1,800000
109000357,5,3
109000358,5,1
109000359,5,5
109000360,4,1
109000361,5,5
109000362,5,1
109000363,5,3
109000364,5,2
109000365,5,130
109000366,1,900000
109000367,5,3
109000368,5,1
109000369,5,5
109000370,5,1
109000371,5,5
109000372,5,1
109000373,5,3
109000374,5,1
109000375,5,1
109000376,1,1000000
109000377,5,3
109000378,5,1
109000379,5,5
109000380,11,1
109000401,5,5
109000501,5,1
109000501,5,5
109000501,5,1
109000501,73,1000
109000502,5,1
109000502,5,10
109000502,5,1
109000502,73,1500
109000503,5,1
109000503,5,15
109000503,5,1
109000503,73,2000
109000504,73,500
109000511,5,1
109000511,5,1
109000511,5,50
109000511,73,3000
109000512,5,1
109000512,5,1
109000512,5,100
109000512,73,3500
109000513,5,1
109000513,5,1
109000513,5,150
109000513,5,1
109000513,5,1
109000513,73,5000
109000521,5,1
109000521,5,1
109000521,5,100
109000521,73,6000
109000522,4,1
109000522,5,1
109000522,5,100
109000522,5,1
109000522,5,1
109000522,73,8000
109000522,4,1
109000522,4,1
109000523,5,280
109000523,5,1
109000523,5,250
109000523,73,9000
109000524,5,300
109000524,5,1
109000524,5,250
109000524,73,9500
109000525,4,1
109000525,5,1
109000525,5,1
109000525,5,360
109000525,5,300
109000525,5,1
109000525,73,10000
109000526,5,1
109000526,5,1
109000526,5,125
109000526,73,6500
109000531,5,100
109000531,5,1
109000532,5,100
109000532,5,1
109000533,5,100
109000533,5,1
109000534,5,100
109000534,5,1
10901001,5,1
10901002,5,1
10901003,5,1
10901004,5,1
10901006,5,1
10901007,5,1
10901008,5,1
10901009,5,1
10901015,5,1
10901016,5,1
10901017,5,1
10901018,5,1
10902001,5,1
10902002,5,1
10902003,5,1
10902004,5,1
10902005,5,1
10902006,5,1
10902007,5,1
10902008,5,1
10902009,5,1
10902010,5,1
10902011,5,1
10902012,5,1
10902013,5,1
10902014,5,1
10902015,5,1
10902016,5,1
10902017,5,1
10902018,5,1
10902019,5,1
10902020,5,1
10903002,5,1
10903004,5,1
10903007,5,1
10903009,5,1
10903012,5,1
10903015,5,1
10903016,5,1
10903017,5,1
10903018,5,1
10903046,5,1
10903047,5,1
10903048,5,1
10907002,41,5
10907003,41,10
10912007,5,1
10912019,5,1
10912019,5,1
10912019,5,2
10912019,5,3
1099901,5,1
1099901,5,1
1099901,5,1
1099901,5,1
1099901,5,1
1099901,5,1
1100011002,5,1
1100011011,1,8000
1100011011,6,10000
1100011011,7,10000
1100011021,1,8000
1100011021,6,10000
1100011021,7,10000
1100011061,5,1
1100011071,1,8500
1100011071,6,10000
1100011071,7,10000
1100011081,1,8500
1100011081,6,10000
1100011081,7,10000
1100011091,1,8500
1100011091,6,10000
1100011091,7,10000
1100011101,1,8500
1100011101,6,10000
1100011101,7,10000
1100011111,1,8500
1100011111,6,10000
1100011111,7,10000
1100011121,1,8500
1100011121,6,10000
1100011121,7,10000
1100011131,1,9000
1100011131,7,10000
1100011131,6,10000
1100011141,1,9000
1100011141,6,10000
1100011141,7,10000
1100011151,1,9000
1100011151,6,10000
1100011151,7,10000
1100011161,1,9000
1100011161,6,10000
1100011161,7,10000
1100011171,1,9000
1100011171,6,10000
1100011171,7,10000
1100011181,1,9000
1100011181,6,10000
1100011181,7,10000
1100011191,1,9000
1100011191,6,10000
1100011191,7,10000
1100011201,4,1
1100011702,5,1
1100021011,1,8000
1100021011,6,10000
1100021011,7,10000
1100031011,1,8000
1100031011,6,10000
1100031011,7,10000
1100041011,1,8000
1100041011,6,10000
1100041011,7,10000
1100050302,5,1
1100051011,1,8000
1100051011,6,19000
1100051011,7,19000
1100051021,1,8000
1100051021,6,19000
1100051021,7,19000
1100051031,1,8000
1100051031,7,19000
1100051031,6,19000
1100051041,1,8000
1100051041,6,19000
1100051041,7,19000
1100051051,1,8000
1100051051,6,19000
1100051051,7,19000
1100051061,1,8000
1100051061,6,19000
1100051061,7,19000
1100051071,1,8500
1100051071,6,19000
1100051071,7,19000
1100051081,1,8500
1100051081,6,19000
1100051081,7,19000
1100051091,1,8500
1100051091,6,19000
1100051091,7,19000
1100051101,5,1
1100051111,1,8500
1100051111,6,19000
1100051111,7,19000
1100051121,1,8500
1100051121,7,19000
1100051121,6,19000
1100051131,1,9000
1100051131,6,19000
1100051131,7,19000
1100051141,1,9000
1100051141,6,19000
1100051141,7,19000
1100051151,1,9000
1100051151,6,19000
1100051151,7,19000
1100051161,1,9000
1100051161,6,19000
1100051161,7,19000
1100051171,1,9000
1100051171,6,19000
1100051171,7,19000
1100051181,1,9000
1100051181,6,19000
1100051181,7,19000
1100051191,1,9000
1100051191,6,19000
1100051191,7,19000
1100051201,4,1
1100051302,5,1
1100060402,5,1
1100060702,5,1
1100061011,1,8000
1100061011,6,29000
1100061011,7,29000
1100061021,1,8000
1100061021,6,29000
1100061021,7,29000
1100061031,1,8000
1100061031,6,29000
1100061031,7,29000
1100061041,1,8000
1100061041,6,29000
1100061041,7,29000
1100061051,1,8000
1100061051,6,29000
1100061051,7,29000
1100061061,1,8000
1100061061,6,29000
1100061061,7,29000
1100061071,1,8500
1100061071,6,29000
1100061071,7,29000
1100061081,1,8500
1100061081,6,29000
1100061081,7,29000
1100061091,1,8500
1100061091,6,29000
1100061091,7,29000
1100061101,1,8500
1100061101,6,29000
1100061101,7,29000
1100061111,1,8500
1100061111,6,29000
1100061111,7,29000
1100061121,1,8500
1100061121,6,29000
1100061121,7,29000
1100061131,1,9000
1100061131,6,29000
1100061131,7,29000
1100061141,1,9000
1100061141,6,29000
1100061141,7,29000
1100061151,1,9000
1100061151,6,29000
1100061151,7,29000
1100061161,1,9000
1100061161,7,29000
1100061161,6,29000
1100061171,1,9000
1100061171,6,29000
1100061171,7,29000
1100061181,1,9000
1100061181,6,29000
1100061181,7,29000
1100061191,4,1
1100061702,5,1
1100071011,1,8000
1100071011,6,39000
1100071011,7,39000
1100071021,1,8000
1100071021,6,39000
1100071021,7,39000
1100071031,1,8000
1100071031,6,39000
1100071031,7,39000
1100071041,1,8000
1100071041,6,39000
1100071041,7,39000
1100071051,1,8000
1100071051,6,39000
1100071051,7,39000
1100071061,1,8000
1100071061,6,39000
1100071061,7,39000
1100071071,1,8500
1100071071,6,39000
1100071071,7,39000
1100071081,1,8500
1100071081,6,39000
1100071081,7,39000
1100071091,1,8500
1100071091,6,39000
1100071091,7,39000
1100071101,1,8500
1100071101,6,39000
1100071101,7,39000
1100071111,1,8500
1100071111,6,39000
1100071111,7,39000
1100071121,1,8500
1100071121,6,39000
1100071121,7,39000
1100071131,5,1
1100071141,1,9000
1100071141,6,39000
1100071141,7,39000
1100071151,1,9000
1100071151,6,39000
1100071151,7,39000
1100071161,1,9000
1100071161,6,39000
1100071161,7,39000
1100071171,1,9000
1100071171,6,39000
1100071171,7,39000
1100071181,1,9000
1100071181,6,39000
1100071181,7,39000
1100071191,1,9000
1100071191,6,39000
1100071191,7,39000
1100071201,1,9000
1100071201,6,39000
1100071201,7,39000
1100071211,4,1
1100081011,6,49000
1100081011,7,49000
1100081011,1,10000
1100081021,6,49000
1100081021,7,49000
1100081021,1,10000
1100081031,6,49000
1100081031,7,49000
1100081031,1,10000
1100081041,6,49000
1100081041,7,49000
1100081041,1,10000
1100081051,6,49000
1100081051,7,49000
1100081051,1,12000
1100081061,6,49000
1100081061,7,49000
1100081061,1,12000
1100081071,6,49000
1100081071,7,49000
1100081071,1,12000
1100081081,6,49000
1100081081,7,49000
1100081081,1,12000
1100081091,6,49000
1100081091,7,49000
1100081091,1,13000
1100081101,6,49000
1100081101,7,49000
1100081101,1,13000
1100081111,6,49000
1100081111,7,49000
1100081111,1,13000
1100081121,6,49000
1100081121,7,49000
1100081121,1,13000
1100081131,6,49000
1100081131,7,49000
1100081131,1,14000
1100081141,6,49000
1100081141,7,49000
1100081141,1,14000
1100081151,6,49000
1100081151,7,49000
1100081151,1,14000
1100081161,6,49000
1100081161,7,49000
1100081161,1,14000
1100081171,6,49000
1100081171,7,49000
1100081171,1,15000
1100081181,6,49000
1100081181,7,49000
1100081181,1,15000
1100081191,6,49000
1100081191,7,49000
1100081191,1,15000
1100091011,6,59000
1100091011,7,59000
1100091011,1,21000
1100091021,6,59000
1100091021,7,59000
1100091021,1,21000
1100091031,6,59000
1100091031,7,59000
1100091031,1,21000
1100091032,5,1
1100091033,5,1
1100091041,6,59000
1100091041,7,59000
1100091041,1,21000
1100091051,6,59000
1100091051,7,59000
1100091051,1,21000
1100091061,6,59000
1100091061,7,59000
1100091061,1,21000
1100091071,6,59000
1100091071,7,59000
1100091071,1,21000
1100091072,5,1
1100091081,6,59000
1100091081,7,59000
1100091081,1,21000
1100091091,6,59000
1100091091,7,59000
1100091091,1,21000
1100091101,6,59000
1100091101,7,59000
1100091101,1,21000
1100091111,6,59000
1100091111,7,59000
1100091111,1,21000
1100091121,6,59000
1100091121,7,59000
1100091121,1,21000
1100091122,5,1
1100091131,6,59000
1100091131,7,59000
1100091131,1,21000
1100091141,6,59000
1100091141,7,59000
1100091141,1,21000
1100091151,6,59000
1100091151,7,59000
1100091151,1,21000
1100091152,5,1
1100091161,6,59000
1100091161,7,59000
1100091161,1,21000
1100091171,6,59000
1100091171,7,59000
1100091171,1,21000
1100091181,6,59000
1100091181,7,59000
1100091181,1,21000
1100091182,5,1
1100091191,6,59000
1100091191,7,59000
1100091191,1,21000
1100091201,6,59000
1100091201,7,59000
1100091201,1,21000
1100091211,6,59000
1100091211,7,59000
1100091211,1,21000
1100101011,6,69000
1100101011,7,69000
1100101011,1,31000
1100101021,6,69000
1100101021,7,69000
1100101021,1,31000
1100101031,6,69000
1100101031,7,69000
1100101031,1,31000
1100101041,6,69000
1100101041,7,69000
1100101041,1,31000
1100101051,6,69000
1100101051,7,69000
1100101051,1,31000
1100101061,6,69000
1100101061,7,69000
1100101061,1,31000
1100101071,6,69000
1100101071,7,69000
1100101071,1,31000
1100101081,6,69000
1100101081,7,69000
1100101081,1,31000
1100101091,6,69000
1100101091,7,69000
1100101091,1,31000
1100101101,6,69000
1100101101,7,69000
1100101101,1,31000
1100101111,6,69000
1100101111,7,69000
1100101111,1,31000
1100101121,6,69000
1100101121,7,69000
1100101121,1,31000
1100101131,6,69000
1100101131,7,69000
1100101131,1,31000
1100101141,6,69000
1100101141,7,69000
1100101141,1,31000
1100101151,6,69000
1100101151,7,69000
1100101151,1,31000
1100101161,6,69000
1100101161,7,69000
1100101161,1,31000
1100101171,6,69000
1100101171,7,69000
1100101171,1,31000
1100101181,6,69000
1100101181,7,69000
1100101181,1,31000
1100101191,6,69000
1100101191,7,69000
1100101191,1,31000
1100101201,6,69000
1100101201,7,69000
1100101201,1,31000
1100111011,6,2000
1100111011,1,36500
1100111011,7,2000
1100111021,6,2000
1100111021,1,36500
1100111021,7,2000
1100111031,6,2000
1100111031,1,36500
1100111031,7,2000
1100111041,6,2000
1100111041,1,36500
1100111041,7,2000
1100111051,6,2000
1100111051,1,36500
1100111051,7,2000
1100111061,6,2000
1100111061,1,36500
1100111061,7,2000
1100111071,6,2000
1100111071,1,36500
1100111071,7,2000
1100111081,6,2000
1100111081,1,36500
1100111081,7,2000
1100111091,6,2000
1100111091,1,36500
1100111091,7,2000
1100111101,6,2000
1100111101,1,36500
1100111101,7,2000
1100111111,5,1
1100111112,6,2000
1100111112,1,36500
1100111112,7,2000
1100111121,6,2000
1100111121,1,36500
1100111121,7,2000
1100111131,6,2000
1100111131,1,36500
1100111131,7,2000
1100111141,6,2000
1100111141,1,36500
1100111141,7,2000
1100111151,6,2000
1100111151,1,36500
1100111151,7,2000
1100111161,6,2000
1100111161,1,36500
1100111161,7,2000
1100111171,6,2000
1100111171,1,36500
1100111171,7,2000
1100111181,5,1
1100111182,6,2000
1100111182,1,36500
1100111182,7,2000
1100111191,6,2000
1100111191,1,36500
1100111191,7,2000
1100111201,6,2000
1100111201,1,36500
1100111201,7,2000
1100111211,6,2000
1100111211,1,36500
1100111211,7,2000
1100111221,6,2000
1100111221,1,36500
1100111221,7,2000
1100111231,6,2000
1100111231,1,36500
1100111231,7,2000
1100111241,6,2000
1100111241,1,36500
1100111241,7,2000
1100111251,6,2000
1100111251,1,36500
1100111251,7,2000
1101011011,1,6000
1101011021,1,6000
1101011031,1,6000
1101011041,5,1
1101011051,1,7000
1101011061,1,7000
1101011071,1,7000
1101011081,1,7000
1101011091,1,7000
1101011101,5,1
1101021011,1,6000
1101021011,6,10000
1101021011,7,10000
1101021021,1,6000
1101021021,6,10000
1101021021,7,10000
1101021031,1,6000
1101021031,6,10000
1101021031,7,10000
1101021041,5,1
1101021051,1,7000
1101021051,6,10000
1101021051,7,10000
1101021061,1,7000
1101021061,6,10000
1101021061,7,10000
1101021071,1,7000
1101021071,6,10000
1101021071,7,10000
1101021081,1,7000
1101021081,6,10000
1101021081,7,10000
1101021091,1,7000
1101021091,6,10000
1101021091,7,10000
1101021101,5,1
1101031011,1,6000
1101031011,6,19000
1101031011,7,19000
1101031021,1,6000
1101031021,7,19000
1101031021,6,19000
1101031031,1,6000
1101031031,6,19000
1101031031,7,19000
1101031041,1,6000
1101031041,6,19000
1101031041,7,19000
1101031051,1,7000
1101031051,6,19000
1101031051,7,19000
1101031061,1,7000
1101031061,6,19000
1101031061,7,19000
1101031071,5,1
1101031081,1,7000
1101031081,7,19000
1101031081,6,19000
1101031091,1,7000
1101031091,6,19000
1101031091,7,19000
1101031101,5,1
1101041011,1,6000
1101041011,6,15000
1101041011,7,15000
1101041021,1,6000
1101041021,6,15000
1101041021,7,15000
1101041031,1,6000
1101041031,6,15000
1101041031,7,15000
1101041041,5,1
1101041051,1,7000
1101041051,6,15000
1101041051,7,15000
1101041061,1,7000
1101041061,6,15000
1101041061,7,15000
1101041071,1,7000
1101041071,6,15000
1101041071,7,15000
1101041081,1,7000
1101041081,6,15000
1101041081,7,15000
1101041091,1,7000
1101041091,6,15000
1101041091,7,15000
1101041101,5,1
1101051011,1,6000
1101051011,6,29000
1101051011,7,29000
1101051021,1,6000
1101051021,6,29000
1101051021,7,29000
1101051031,5,1
1101051041,1,6000
1101051041,6,29000
1101051041,7,29000
1101051051,1,7000
1101051051,6,29000
1101051051,7,29000
1101051061,1,7000
1101051061,6,29000
1101051061,7,29000
1101051071,1,7000
1101051071,6,29000
1101051071,7,29000
1101051081,1,7000
1101051081,6,29000
1101051081,7,29000
1101051091,5,1
1101061011,1,6000
1101061011,6,25000
1101061011,7,25000
1101061021,1,6000
1101061021,6,25000
1101061021,7,25000
1101061031,1,6000
1101061031,6,25000
1101061031,7,25000
1101061041,5,1
1101061051,1,7000
1101061051,6,25000
1101061051,7,25000
1101061061,1,7000
1101061061,6,25000
1101061061,7,25000
1101061071,1,7000
1101061071,6,25000
1101061071,7,25000
1101061081,1,7000
1101061081,6,25000
1101061081,7,25000
1101061091,1,8000
1101061091,6,25000
1101061091,7,25000
1101061101,5,1
1101071011,1,6000
1101071011,6,39000
1101071011,7,39000
1101071021,1,6000
1101071021,6,39000
1101071021,7,39000
1101071031,1,6000
1101071031,6,39000
1101071031,7,39000
1101071041,1,6000
1101071041,6,39000
1101071041,7,39000
1101071051,1,7000
1101071051,6,39000
1101071051,7,39000
1101071061,5,1
1101071071,1,7000
1101071071,6,39000
1101071071,7,39000
1101071081,1,7000
1101071081,6,39000
1101071081,7,39000
1101071091,1,8000
1101071091,6,39000
1101071091,7,39000
1101071101,5,1
1101081011,1,6000
1101081011,6,35000
1101081011,7,35000
1101081021,1,6000
1101081021,6,35000
1101081021,7,35000
1101081031,1,6000
1101081031,6,35000
1101081031,7,35000
1101081032,5,1
1101081041,1,6000
1101081041,6,35000
1101081041,7,35000
1101081051,1,7000
1101081051,6,35000
1101081051,7,35000
1101081061,5,1
1101081071,1,7000
1101081071,6,35000
1101081071,7,35000
1101081081,1,7000
1101081081,7,35000
1101081081,6,35000
1101081091,1,8000
1101081091,6,35000
1101081091,7,35000
1101081101,1,8000
1101081101,6,35000
1101081101,7,35000
1101081111,1,8000
1101081111,6,35000
1101081111,7,35000
1101081121,1,8000
1101081121,6,35000
1101081121,7,35000
1101081131,1,9000
1101081131,6,35000
1101081131,7,35000
1101081141,5,1
1101091011,1,8000
1101091011,6,33000
1101091011,7,33000
1101091021,1,8000
1101091021,6,33000
1101091021,7,33000
1101091031,1,8000
1101091031,6,33000
1101091031,7,33000
1101091041,1,8000
1101091041,6,33000
1101091041,7,33000
1101091051,5,1
1101091061,1,8500
1101091061,6,33000
1101091061,7,33000
1101091071,1,8500
1101091071,6,33000
1101091071,7,33000
1101091081,1,8500
1101091081,6,33000
1101091081,7,33000
1101091091,1,8500
1101091091,6,33000
1101091091,7,33000
1101091101,1,9000
1101091101,7,33000
1101091101,6,33000
1101091111,5,1
1101101011,6,49000
1101101011,7,49000
1101101011,1,10000
1101101021,6,49000
1101101021,7,49000
1101101021,1,10000
1101101031,6,49000
1101101031,7,49000
1101101031,1,11000
1101101041,6,49000
1101101041,7,49000
1101101041,1,11000
1101101051,6,49000
1101101051,7,49000
1101101051,1,12000
1101101061,6,49000
1101101061,7,49000
1101101061,1,12000
1101101071,6,49000
1101101071,7,49000
1101101071,1,13000
1101101081,6,49000
1101101081,7,49000
1101101081,1,13000
1101101091,6,49000
1101101091,7,49000
1101101091,1,14000
1101101101,6,49000
1101101101,7,49000
1101101101,1,14000
1101111011,6,49000
1101111011,7,49000
1101111011,1,10000
1101111021,6,49000
1101111021,7,49000
1101111021,1,10000
1101111031,6,49000
1101111031,7,49000
1101111031,1,11000
1101111041,6,49000
1101111041,7,49000
1101111041,1,11000
1101111051,6,49000
1101111051,7,49000
1101111051,1,12000
1101111061,6,49000
1101111061,7,49000
1101111061,1,12000
1101111071,6,49000
